"system"	"atom_index"	"element"	"site_role"	"energy_relative_to_EF_eV"	"spin"	"s"	"px"	"py"	"pz"	"dxy"	"dyz"	"dz2"	"dxz"	"dx2y2"	"p_total"	"d_total"
"Al16"	"51"	"Al"	"substitution_site"	"-3.40852000"	"down"	"0.02123000"	"0.00925000"	"0.00300000"	"0.00800000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.02025000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-3.35840000"	"up"	"0.01051000"	"0.00569000"	"0.00618000"	"0.00813000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.02000000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-3.35840000"	"down"	"0.00942000"	"0.00889000"	"0.00268000"	"0.00830000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01987000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-3.30827000"	"up"	"0.00817000"	"0.00810000"	"0.00688000"	"0.00741000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.02239000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-3.30827000"	"down"	"0.00384000"	"0.00916000"	"0.00159000"	"0.00551000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01626000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-3.25815000"	"up"	"0.00594000"	"0.00929000"	"0.01062000"	"0.00640000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.02631000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-3.25815000"	"down"	"0.00279000"	"0.00681000"	"0.00123000"	"0.00304000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01108000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-3.20802000"	"up"	"0.00622000"	"0.00949000"	"0.01671000"	"0.00865000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.03485000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-3.20802000"	"down"	"0.00477000"	"0.00510000"	"0.00230000"	"0.00200000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00940000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-3.15789000"	"up"	"0.00814000"	"0.01009000"	"0.02558000"	"0.01105000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.04672000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-3.15789000"	"down"	"0.00581000"	"0.00587000"	"0.00387000"	"0.00165000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01139000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-3.10777000"	"up"	"0.00903000"	"0.01229000"	"0.02582000"	"0.00780000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.04591000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-3.10777000"	"down"	"0.00355000"	"0.00398000"	"0.00430000"	"0.00191000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01019000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-3.05764000"	"up"	"0.00892000"	"0.01461000"	"0.01824000"	"0.00757000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.04042000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-3.05764000"	"down"	"0.00155000"	"0.00141000"	"0.00343000"	"0.00268000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00752000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-3.00752000"	"up"	"0.00898000"	"0.01236000"	"0.00914000"	"0.01489000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.03639000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-3.00752000"	"down"	"0.00181000"	"0.00110000"	"0.00300000"	"0.00644000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01054000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.95739000"	"up"	"0.00916000"	"0.01549000"	"0.00373000"	"0.02358000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.04280000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.95739000"	"down"	"0.00204000"	"0.00097000"	"0.00355000"	"0.00749000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01201000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.90727000"	"up"	"0.00756000"	"0.01363000"	"0.00302000"	"0.02180000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.03845000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.90727000"	"down"	"0.00160000"	"0.00109000"	"0.00428000"	"0.00542000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01079000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.85714000"	"up"	"0.00524000"	"0.00840000"	"0.00574000"	"0.01671000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.03085000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.85714000"	"down"	"0.00120000"	"0.00194000"	"0.00589000"	"0.00481000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01264000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.80702000"	"up"	"0.00333000"	"0.00719000"	"0.00976000"	"0.02040000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.03735000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.80702000"	"down"	"0.00216000"	"0.00259000"	"0.00439000"	"0.00263000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00961000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.75689000"	"up"	"0.00271000"	"0.00589000"	"0.00772000"	"0.02200000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.03561000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.75689000"	"down"	"0.00318000"	"0.00392000"	"0.00322000"	"0.00157000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00871000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.70677000"	"up"	"0.00204000"	"0.00325000"	"0.00405000"	"0.01704000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.02434000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.70677000"	"down"	"0.00281000"	"0.00372000"	"0.00274000"	"0.00095000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00741000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.65664000"	"up"	"0.00154000"	"0.00299000"	"0.00353000"	"0.01228000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01880000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.65664000"	"down"	"0.00154000"	"0.00216000"	"0.00164000"	"0.00064000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00444000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.60652000"	"up"	"0.00115000"	"0.00371000"	"0.00389000"	"0.01187000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01947000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.60652000"	"down"	"0.00174000"	"0.00199000"	"0.00097000"	"0.00060000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00356000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.55639000"	"up"	"0.00154000"	"0.00448000"	"0.00424000"	"0.01423000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.02295000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.55639000"	"down"	"0.00213000"	"0.00187000"	"0.00050000"	"0.00040000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00277000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.50627000"	"up"	"0.00210000"	"0.00385000"	"0.00438000"	"0.01497000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.02320000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.50627000"	"down"	"0.00184000"	"0.00070000"	"0.00019000"	"0.00016000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00105000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.45614000"	"up"	"0.00254000"	"0.00439000"	"0.00356000"	"0.01247000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.02042000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.45614000"	"down"	"0.00224000"	"0.00053000"	"0.00047000"	"0.00017000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00117000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.40602000"	"up"	"0.00406000"	"0.00835000"	"0.00361000"	"0.01600000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.02796000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.40602000"	"down"	"0.00345000"	"0.00108000"	"0.00141000"	"0.00032000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00281000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.35589000"	"up"	"0.00606000"	"0.01222000"	"0.00526000"	"0.02393000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.04141000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.35589000"	"down"	"0.00423000"	"0.00118000"	"0.00135000"	"0.00029000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00282000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.30576000"	"up"	"0.01040000"	"0.01546000"	"0.00747000"	"0.02772000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.05065000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.30576000"	"down"	"0.00391000"	"0.00120000"	"0.00049000"	"0.00048000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00217000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.25564000"	"up"	"0.01060000"	"0.01824000"	"0.00656000"	"0.02260000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.04740000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.25564000"	"down"	"0.00425000"	"0.00095000"	"0.00033000"	"0.00107000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00235000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.20551000"	"up"	"0.00572000"	"0.02322000"	"0.00536000"	"0.01712000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.04570000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.20551000"	"down"	"0.00733000"	"0.00145000"	"0.00012000"	"0.00120000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00277000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.15539000"	"up"	"0.00404000"	"0.02272000"	"0.00632000"	"0.01181000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.04085000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.15539000"	"down"	"0.02202000"	"0.00207000"	"0.00151000"	"0.00170000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00528000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.10526000"	"up"	"0.00320000"	"0.01522000"	"0.00430000"	"0.00994000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.02946000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.10526000"	"down"	"0.02679000"	"0.00198000"	"0.00637000"	"0.00186000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01021000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.05514000"	"up"	"0.00155000"	"0.01141000"	"0.00312000"	"0.00740000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.02193000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.05514000"	"down"	"0.01415000"	"0.00176000"	"0.00965000"	"0.00160000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01301000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.00501000"	"up"	"0.00138000"	"0.01510000"	"0.00278000"	"0.00700000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.02488000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-2.00501000"	"down"	"0.01581000"	"0.00167000"	"0.00604000"	"0.00341000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01112000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.95489000"	"up"	"0.00221000"	"0.01909000"	"0.00204000"	"0.01193000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.03306000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.95489000"	"down"	"0.01008000"	"0.00178000"	"0.00187000"	"0.00353000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00718000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.90476000"	"up"	"0.00154000"	"0.01036000"	"0.00315000"	"0.01401000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.02752000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.90476000"	"down"	"0.00281000"	"0.00264000"	"0.00243000"	"0.00163000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00670000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.85464000"	"up"	"0.00101000"	"0.00422000"	"0.00417000"	"0.01084000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01923000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.85464000"	"down"	"0.00140000"	"0.00220000"	"0.00485000"	"0.00183000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00888000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.80451000"	"up"	"0.00101000"	"0.00455000"	"0.00290000"	"0.00960000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01705000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.80451000"	"down"	"0.00100000"	"0.00081000"	"0.00519000"	"0.00106000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00706000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.75439000"	"up"	"0.00153000"	"0.00432000"	"0.00298000"	"0.00595000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01325000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.75439000"	"down"	"0.00109000"	"0.00041000"	"0.00299000"	"0.00035000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00375000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.70426000"	"up"	"0.00224000"	"0.00260000"	"0.00396000"	"0.00399000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01055000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.70426000"	"down"	"0.00231000"	"0.00026000"	"0.00075000"	"0.00018000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00119000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.65414000"	"up"	"0.00202000"	"0.00247000"	"0.00591000"	"0.00439000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01277000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.65414000"	"down"	"0.00328000"	"0.00016000"	"0.00079000"	"0.00038000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00133000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.60401000"	"up"	"0.00181000"	"0.00306000"	"0.00875000"	"0.00590000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01771000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.60401000"	"down"	"0.00207000"	"0.00022000"	"0.00087000"	"0.00053000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00162000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.55388000"	"up"	"0.00181000"	"0.00258000"	"0.01571000"	"0.00797000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.02626000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.55388000"	"down"	"0.00139000"	"0.00040000"	"0.00051000"	"0.00066000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00157000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.50376000"	"up"	"0.00137000"	"0.00150000"	"0.01498000"	"0.00754000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.02402000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.50376000"	"down"	"0.00297000"	"0.00045000"	"0.00049000"	"0.00054000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00148000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.45363000"	"up"	"0.00058000"	"0.00206000"	"0.00669000"	"0.00819000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01694000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.45363000"	"down"	"0.00808000"	"0.00122000"	"0.00077000"	"0.00030000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00229000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.40351000"	"up"	"0.00048000"	"0.00238000"	"0.00281000"	"0.00602000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01121000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.40351000"	"down"	"0.01006000"	"0.00152000"	"0.00076000"	"0.00016000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00244000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.35338000"	"up"	"0.00041000"	"0.00145000"	"0.00249000"	"0.00257000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00651000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.35338000"	"down"	"0.00545000"	"0.00066000"	"0.00035000"	"0.00009000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00110000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.30326000"	"up"	"0.00021000"	"0.00159000"	"0.00126000"	"0.00132000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00417000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.30326000"	"down"	"0.00625000"	"0.00077000"	"0.00028000"	"0.00015000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00120000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.25313000"	"up"	"0.00019000"	"0.00152000"	"0.00153000"	"0.00168000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00473000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.25313000"	"down"	"0.00906000"	"0.00103000"	"0.00083000"	"0.00050000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00236000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.20301000"	"up"	"0.00035000"	"0.00072000"	"0.00313000"	"0.00213000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00598000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.20301000"	"down"	"0.01058000"	"0.00302000"	"0.00308000"	"0.00302000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00912000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.15288000"	"up"	"0.00119000"	"0.00052000"	"0.00363000"	"0.00264000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00679000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.15288000"	"down"	"0.01352000"	"0.00656000"	"0.00618000"	"0.01272000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.02546000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.10276000"	"up"	"0.00127000"	"0.00061000"	"0.00348000"	"0.00307000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00716000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.10276000"	"down"	"0.00664000"	"0.00406000"	"0.00400000"	"0.01808000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.02614000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.05263000"	"up"	"0.00067000"	"0.00065000"	"0.00196000"	"0.00277000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00538000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.05263000"	"down"	"0.00263000"	"0.00173000"	"0.00094000"	"0.00626000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00893000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.00251000"	"up"	"0.00115000"	"0.00121000"	"0.00219000"	"0.00399000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00739000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-1.00251000"	"down"	"0.00228000"	"0.00117000"	"0.00020000"	"0.00074000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00211000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-0.95238000"	"up"	"0.00173000"	"0.00177000"	"0.00394000"	"0.00602000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01173000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-0.95238000"	"down"	"0.00101000"	"0.00036000"	"0.00004000"	"0.00034000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00074000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-0.90226000"	"up"	"0.00091000"	"0.00160000"	"0.00507000"	"0.00876000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01543000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-0.90226000"	"down"	"0.00067000"	"0.00017000"	"0.00007000"	"0.00090000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00114000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-0.85213000"	"up"	"0.00026000"	"0.00171000"	"0.00504000"	"0.00984000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.01659000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-0.85213000"	"down"	"0.00035000"	"0.00035000"	"0.00073000"	"0.00340000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00448000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-0.80201000"	"up"	"0.00019000"	"0.00110000"	"0.00251000"	"0.00416000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00777000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-0.80201000"	"down"	"0.00009000"	"0.00026000"	"0.00078000"	"0.00350000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00454000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-0.75188000"	"up"	"0.00016000"	"0.00058000"	"0.00178000"	"0.00172000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00408000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-0.75188000"	"down"	"0.00019000"	"0.00008000"	"0.00013000"	"0.00160000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00181000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-0.70175000"	"up"	"0.00034000"	"0.00091000"	"0.00254000"	"0.00240000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00585000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-0.70175000"	"down"	"0.00027000"	"0.00006000"	"-0.00001000"	"0.00122000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00127000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-0.65163000"	"up"	"0.00049000"	"0.00139000"	"0.00218000"	"0.00506000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00863000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-0.65163000"	"down"	"0.00010000"	"0.00002000"	"0.00000000"	"0.00034000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00036000"	"0.00000000"
"Al16"	"51"	"Al"	"substitution_site"	"-0.60150000"	"up"	"0.00033000"	"0.00168000"	"0.00120000"	"0.00686000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00000000"	"0.00974000"	"0.00000000"
