x_A,y_A,value
3.30662,-1.57258,-0.00013340145
3.37272,-1.57258,-0.00013370789
3.43882,-1.57258,-0.0001358567
3.50492,-1.57258,-0.00013573101
3.57101,-1.57258,-0.00013099679
3.63711,-1.57258,-0.0001309136
3.70321,-1.57258,-0.00013793563
3.76930,-1.57258,-0.00015585026
3.83540,-1.57258,-0.00018269708
3.90150,-1.57258,-0.00024304003
-3.96406,-1.52845,-0.00094912719
-3.89796,-1.52845,-0.0010483904
-3.83186,-1.52845,-0.0011363102
-3.76577,-1.52845,-0.0012038527
-3.69967,-1.52845,-0.0012678002
-3.63357,-1.52845,-0.0013185907
-3.56747,-1.52845,-0.0012925228
-3.50138,-1.52845,-0.001220359
-3.43528,-1.52845,-0.0010986766
-3.36918,-1.52845,-0.00086510717
-3.30309,-1.52845,-0.00052258652
-3.23699,-1.52845,-9.3353447e-05
-3.17089,-1.52845,0.00043300306
-3.10479,-1.52845,0.0011805668
-3.03870,-1.52845,0.0020687822
-2.97260,-1.52845,0.0030189995
-2.90650,-1.52845,0.0038766004
-2.84041,-1.52845,0.0047467514
-2.77431,-1.52845,0.0055266833
-2.70821,-1.52845,0.0060951426
-2.64211,-1.52845,0.0064951372
-2.57602,-1.52845,0.0067392155
-2.50992,-1.52845,0.0069866618
-2.44382,-1.52845,0.0069039008
-2.37773,-1.52845,0.0066658352
-2.31163,-1.52845,0.0063172774
-2.24553,-1.52845,0.0058270982
-2.17943,-1.52845,0.0053067734
-2.11334,-1.52845,0.0048116436
-2.04724,-1.52845,0.0043278933
-1.98114,-1.52845,0.0039221533
-1.91505,-1.52845,0.0035929801
-1.84895,-1.52845,0.0033213994
-1.78285,-1.52845,0.0031782663
-1.71675,-1.52845,0.0031437683
-1.65066,-1.52845,0.0031885626
-1.58456,-1.52845,0.0033688908
-1.51846,-1.52845,0.0036825705
-1.45237,-1.52845,0.0040876451
-1.38627,-1.52845,0.0045151939
-1.32017,-1.52845,0.0051619532
-1.25408,-1.52845,0.0058210893
-1.18798,-1.52845,0.0063159191
-1.12188,-1.52845,0.0070109861
-1.05578,-1.52845,0.0076405965
-0.98969,-1.52845,0.0079677273
-0.92359,-1.52845,0.0081558367
-0.85749,-1.52845,0.0081892181
-0.79140,-1.52845,0.0078251846
-0.72530,-1.52845,0.0071725692
