energy_relative_to_EF_eV,Al51_d_total_down,Al51_d_total_up,Al51_dx2y2_down,Al51_dx2y2_up,Al51_dxy_down,Al51_dxy_up,Al51_dxz_down,Al51_dxz_up,Al51_dyz_down,Al51_dyz_up,Al51_dz2_down,Al51_dz2_up,Al51_p_total_down,Al51_p_total_up,Al51_px_down,Al51_px_up,Al51_py_down,Al51_py_up,Al51_pz_down,Al51_pz_up,Al51_s_down,Al51_s_up,Co16_d_total_down,Co16_d_total_up,Co16_dx2y2_down,Co16_dx2y2_up,Co16_dxy_down,Co16_dxy_up,Co16_dxz_down,Co16_dxz_up,Co16_dyz_down,Co16_dyz_up,Co16_dz2_down,Co16_dz2_up,Co16_p_total_down,Co16_p_total_up,Co16_px_down,Co16_px_up,Co16_py_down,Co16_py_up,Co16_pz_down,Co16_pz_up,Co16_s_down,Co16_s_up,Co21_d_total_down,Co21_d_total_up,Co21_dx2y2_down,Co21_dx2y2_up,Co21_dxy_down,Co21_dxy_up,Co21_dxz_down,Co21_dxz_up,Co21_dyz_down,Co21_dyz_up,Co21_dz2_down,Co21_dz2_up,Co21_p_total_down,Co21_p_total_up,Co21_px_down,Co21_px_up,Co21_py_down,Co21_py_up,Co21_pz_down,Co21_pz_up,Co21_s_down,Co21_s_up,Co23_d_total_down,Co23_d_total_up,Co23_dx2y2_down,Co23_dx2y2_up,Co23_dxy_down,Co23_dxy_up,Co23_dxz_down,Co23_dxz_up,Co23_dyz_down,Co23_dyz_up,Co23_dz2_down,Co23_dz2_up,Co23_p_total_down,Co23_p_total_up,Co23_px_down,Co23_px_up,Co23_py_down,Co23_py_up,Co23_pz_down,Co23_pz_up,Co23_s_down,Co23_s_up,H116_d_total_down,H116_d_total_up,H116_dx2y2_down,H116_dx2y2_up,H116_dxy_down,H116_dxy_up,H116_dxz_down,H116_dxz_up,H116_dyz_down,H116_dyz_up,H116_dz2_down,H116_dz2_up,H116_p_total_down,H116_p_total_up,H116_px_down,H116_px_up,H116_py_down,H116_py_up,H116_pz_down,H116_pz_up,H116_s_down,H116_s_up,O258_d_total_down,O258_d_total_up,O258_dx2y2_down,O258_dx2y2_up,O258_dxy_down,O258_dxy_up,O258_dxz_down,O258_dxz_up,O258_dyz_down,O258_dyz_up,O258_dz2_down,O258_dz2_up,O258_p_total_down,O258_p_total_up,O258_px_down,O258_px_up,O258_py_down,O258_py_up,O258_pz_down,O258_pz_up,O258_s_down,O258_s_up,O259_d_total_down,O259_d_total_up,O259_dx2y2_down,O259_dx2y2_up,O259_dxy_down,O259_dxy_up,O259_dxz_down,O259_dxz_up,O259_dyz_down,O259_dyz_up,O259_dz2_down,O259_dz2_up,O259_p_total_down,O259_p_total_up,O259_px_down,O259_px_up,O259_py_down,O259_py_up,O259_pz_down,O259_pz_up,O259_s_down,O259_s_up,O294_d_total_down,O294_d_total_up,O294_dx2y2_down,O294_dx2y2_up,O294_dxy_down,O294_dxy_up,O294_dxz_down,O294_dxz_up,O294_dyz_down,O294_dyz_up,O294_dz2_down,O294_dz2_up,O294_p_total_down,O294_p_total_up,O294_px_down,O294_px_up,O294_py_down,O294_py_up,O294_pz_down,O294_pz_up,O294_s_down,O294_s_up
-0.15038000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00055000,0.00331000,0.00002000,-0.00012000,-0.00001000,0.00279000,0.00054000,0.00064000,-0.00006000,0.00010000,0.00465000,0.00200000,0.00000000,0.00000000,0.00074000,0.00023000,0.00369000,0.00079000,0.00022000,0.00098000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00010000,0.00003000,0.00000000,0.24899000,0.00000000,0.00000000,0.00000000,0.08456000,0.00000000,0.09326000,0.00000000,0.07117000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00231000,0.00000000,0.33633000,0.00000000,0.00000000,0.00000000,0.04539000,0.00000000,0.04580000,0.00000000,0.24514000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00239000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00246000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.49968000,0.00000000,0.16925000,0.00000000,0.23191000,-0.00000000,0.09852000,0.00000000,0.00117000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.00278000,0.00000000,0.50206000,0.00000000,0.47043000,0.00000000,0.03029000,0.00000000,0.00212000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.32147000,0.00000000,0.15583000,0.00000000,0.11663000,0.00000000,0.04901000,0.00000000,0.00107000
-0.10025000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00551000,0.00277000,0.00014000,-0.00008000,0.00013000,0.00129000,0.00524000,0.00156000,-0.00017000,0.00013000,0.04474000,0.00126000,0.00000000,0.00000000,0.00713000,0.00020000,0.03548000,0.00041000,0.00213000,0.00065000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00085000,0.00007000,0.00000000,0.18900000,0.00000000,0.00000000,0.00000000,0.04384000,0.00000000,0.04749000,0.00000000,0.09767000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00158000,0.00000000,0.38198000,0.00000000,0.00000000,0.00000000,0.05148000,0.00000000,0.03584000,0.00000000,0.29466000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00001000,0.00280000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00161000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.37730000,0.00000000,0.13193000,0.00000000,0.19798000,-0.00000000,0.04739000,0.00000000,0.00097000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.12084000,0.00000000,0.47858000,0.00000000,0.61472000,0.00000000,0.02754000,0.00000000,0.00110000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.44947000,0.00000000,0.31104000,0.00000000,0.08902000,0.00000000,0.04941000,0.00000000,0.00157000
-0.05013000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00950000,0.00516000,0.00021000,0.00022000,0.00030000,0.00255000,0.00899000,0.00239000,-0.00019000,0.00011000,0.07662000,0.00118000,0.00000000,0.00000000,0.01222000,0.00025000,0.06075000,0.00040000,0.00365000,0.00053000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00146000,0.00007000,0.00000000,0.36039000,0.00000000,0.00000000,0.00000000,0.02758000,0.00000000,0.05186000,0.00000000,0.28095000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001000,0.00088000,0.00004000,0.23104000,0.00000000,0.00000000,0.00002000,0.03585000,0.00000000,0.02285000,0.00002000,0.17234000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00010000,0.00149000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00002000,0.00060000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001000,0.27998000,0.00000000,0.11271000,0.00001000,0.14504000,-0.00000000,0.02223000,0.00001000,0.00067000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00005000,0.65283000,0.00004000,0.24627000,0.00001000,0.39321000,0.00000000,0.01335000,0.00000000,0.00039000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001000,1.34893000,0.00001000,0.92174000,0.00000000,0.24989000,0.00000000,0.17730000,0.00000000,0.00432000
0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00296000,0.00244000,-0.00001000,0.00009000,0.00012000,0.00140000,0.00285000,0.00095000,-0.00018000,0.00004000,0.02417000,0.00057000,0.00000000,0.00000000,0.00386000,0.00011000,0.01915000,0.00018000,0.00116000,0.00028000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00055000,0.00003000,0.00000000,0.85552000,0.00000000,0.00000000,0.00000000,0.06137000,0.00000000,0.19207000,0.00000000,0.60208000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00003000,0.00079000,0.00012000,0.10150000,0.00000000,0.00000000,0.00005000,0.01390000,0.00000000,0.02126000,0.00007000,0.06634000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00028000,0.00065000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00006000,0.00024000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00002000,0.19787000,0.00000000,0.10049000,0.00002000,0.07709000,-0.00000000,0.02029000,0.00002000,0.00056000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00014000,0.23011000,0.00011000,0.08627000,0.00003000,0.13955000,0.00000000,0.00429000,0.00001000,0.00022000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00002000,2.73940000,0.00002000,1.98422000,0.00000000,0.50215000,0.00000000,0.25303000,0.00000000,0.02234000
0.05013000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00016000,0.00032000,-0.00004000,0.00001000,0.00002000,0.00019000,0.00018000,0.00012000,-0.00008000,0.00001000,0.00146000,0.00034000,0.00000000,0.00000000,0.00024000,0.00002000,0.00115000,0.00004000,0.00007000,0.00028000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00007000,-0.00000000,0.00000000,1.12821000,0.00000000,0.00000000,0.00000000,0.09800000,0.00000000,0.33432000,0.00000000,0.69589000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00002000,0.00047000,0.00005000,0.04559000,0.00000000,0.00000000,0.00002000,0.00649000,0.00000000,0.02106000,0.00003000,0.01804000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00014000,0.00058000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00003000,0.00021000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001000,0.09582000,0.00000000,0.05445000,0.00001000,0.02999000,-0.00000000,0.01138000,0.00001000,0.00036000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00008000,0.05374000,0.00006000,0.02412000,0.00002000,0.02834000,0.00000000,0.00128000,0.00000000,0.00013000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001000,2.88464000,0.00001000,2.17032000,0.00000000,0.56434000,0.00000000,0.14998000,0.00000000,0.03938000
0.10025000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00002000,-0.00000000,-0.00000000,0.00000000,0.00001000,0.00000000,0.00001000,-0.00001000,0.00000000,0.00002000,0.00012000,0.00000000,0.00000000,0.00000000,0.00000000,0.00002000,0.00001000,0.00000000,0.00011000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.44737000,0.00000000,0.00000000,0.00000000,0.04275000,0.00000000,0.14290000,0.00000000,0.26172000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00016000,0.00000000,0.02189000,0.00000000,0.00000000,0.00000000,0.00439000,0.00000000,0.01464000,0.00000000,0.00286000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00001000,0.00018000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00018000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.03607000,0.00000000,0.02367000,0.00000000,0.00745000,-0.00000000,0.00495000,0.00000000,0.00017000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001000,0.01182000,0.00001000,0.00774000,0.00000000,0.00361000,0.00000000,0.00047000,0.00000000,0.00007000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,1.05475000,0.00000000,0.78949000,0.00000000,0.22005000,0.00000000,0.04521000,0.00000000,0.01618000
0.15038000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00001000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.04607000,0.00000000,0.00000000,0.00000000,0.00470000,0.00000000,0.01448000,0.00000000,0.02689000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00002000,0.00000000,0.00870000,0.00000000,0.00000000,0.00000000,0.00206000,0.00000000,0.00635000,0.00000000,0.00029000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00001000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00006000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.01004000,0.00000000,0.00781000,0.00000000,0.00070000,-0.00000000,0.00153000,0.00000000,0.00006000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00242000,0.00000000,0.00192000,0.00000000,0.00039000,0.00000000,0.00011000,0.00000000,0.00002000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.09872000,0.00000000,0.07225000,0.00000000,0.02196000,0.00000000,0.00451000,0.00000000,0.00155000
0.20050000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00187000,0.00000000,0.00000000,0.00000000,0.00016000,0.00000000,0.00041000,0.00000000,0.00130000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00126000,0.00000000,0.00000000,0.00000000,0.00031000,0.00000000,0.00093000,0.00000000,0.00002000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00001000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00126000,0.00000000,0.00102000,0.00000000,0.00005000,-0.00000000,0.00019000,0.00000000,0.00001000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00023000,0.00000000,0.00019000,0.00000000,0.00003000,0.00000000,0.00001000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00271000,0.00000000,0.00183000,0.00000000,0.00070000,0.00000000,0.00018000,0.00000000,0.00004000
0.25063000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00003000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00003000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00004000,0.00000000,0.00000000,0.00000000,0.00001000,0.00000000,0.00003000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00004000,0.00000000,0.00003000,0.00000000,0.00000000,-0.00000000,0.00001000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00003000,0.00000000,0.00002000,-0.00000000,0.00001000,0.00000000,0.00000000,0.00000000,0.00000000
0.30075000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,-0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000
0.35088000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00007000,0.00000000,0.00000000,0.00000000,0.00002000,0.00000000,0.00002000,0.00000000,0.00003000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00008000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00011000,0.00000000,0.00001000,0.00000000,0.00001000,0.00000000,0.00009000,0.00000000,-0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000,0.00000000
