pair_role,energy_eV_rel_EF,minus_pCOHP_total,system,state
Coact-Obridge,1.75439,-0.03823,Al16,*O
Coact-Obridge,1.80451,-0.03677,Al16,*O
Coact-Obridge,1.85464,-0.034159999999999996,Al16,*O
Coact-Obridge,1.90476,-0.01799,Al16,*O
Coact-Obridge,1.95489,-0.02138,Al16,*O
Coact-Obridge,2.00501,-0.04052,Al16,*O
Coact-Obridge,2.05514,-0.01739,Al16,*O
Coact-Obridge,2.10526,-0.00764,Al16,*O
Coact-Obridge,2.15539,-0.02326,Al16,*O
Coact-Obridge,2.20551,-0.07258,Al16,*O
Coact-Obridge,2.25564,-0.10600000000000001,Al16,*O
Coact-Obridge,2.30576,-0.12891,Al16,*O
Coact-Obridge,2.35589,-0.14173,Al16,*O
Coact-Obridge,2.40602,-0.1128,Al16,*O
Coact-Obridge,2.45614,-0.15303,Al16,*O
Coact-Obridge,2.50627,-0.29839000000000004,Al16,*O
Coact-Obridge,2.55639,-0.2367,Al16,*O
Coact-Obridge,2.60652,-0.31420000000000003,Al16,*O
Coact-Obridge,2.65664,-0.46386,Al16,*O
Coact-Obridge,2.70677,-0.23431000000000002,Al16,*O
Coact-Obridge,2.75689,-0.16805,Al16,*O
Coact-Obridge,2.80702,-0.15177,Al16,*O
Coact-Obridge,2.85714,-0.07483,Al16,*O
Coact-Obridge,2.90727,-0.05302,Al16,*O
Coact-Obridge,2.95739,-0.07783,Al16,*O
neighbor-Obridge,-5.96491,0.37817,Al16,*O
neighbor-Obridge,-5.91479,0.31998,Al16,*O
neighbor-Obridge,-5.86466,0.9630299999999999,Al16,*O
neighbor-Obridge,-5.81454,0.69258,Al16,*O
neighbor-Obridge,-5.76441,0.24074,Al16,*O
neighbor-Obridge,-5.71429,0.37474,Al16,*O
neighbor-Obridge,-5.66416,0.42118,Al16,*O
neighbor-Obridge,-5.61404,0.3304,Al16,*O
neighbor-Obridge,-5.56391,0.24331999999999998,Al16,*O
neighbor-Obridge,-5.51378,0.5172300000000001,Al16,*O
neighbor-Obridge,-5.46366,1.05082,Al16,*O
neighbor-Obridge,-5.41353,1.01503,Al16,*O
neighbor-Obridge,-5.36341,0.56519,Al16,*O
neighbor-Obridge,-5.31328,0.4626,Al16,*O
neighbor-Obridge,-5.26316,0.85774,Al16,*O
neighbor-Obridge,-5.21303,1.0898400000000001,Al16,*O
neighbor-Obridge,-5.16291,0.99725,Al16,*O
neighbor-Obridge,-5.11278,0.80684,Al16,*O
neighbor-Obridge,-5.06266,0.41981,Al16,*O
neighbor-Obridge,-5.01253,0.1755,Al16,*O
neighbor-Obridge,-4.96241,0.15921000000000002,Al16,*O
neighbor-Obridge,-4.91228,0.1081,Al16,*O
neighbor-Obridge,-4.86216,0.12969,Al16,*O
neighbor-Obridge,-4.81203,0.39678,Al16,*O
neighbor-Obridge,-4.7619,0.94798,Al16,*O
neighbor-Obridge,-4.71178,0.62292,Al16,*O
neighbor-Obridge,-4.66165,0.17046,Al16,*O
neighbor-Obridge,-4.61153,0.11492,Al16,*O
neighbor-Obridge,-4.5614,0.07379,Al16,*O
neighbor-Obridge,-4.51128,0.12182,Al16,*O
neighbor-Obridge,-4.46115,0.1885,Al16,*O
neighbor-Obridge,-4.41103,0.23534,Al16,*O
neighbor-Obridge,-4.3609,0.20920999999999998,Al16,*O
neighbor-Obridge,-4.31078,0.17259000000000002,Al16,*O
neighbor-Obridge,-4.26065,0.14887,Al16,*O
neighbor-Obridge,-4.21053,0.09820999999999999,Al16,*O
neighbor-Obridge,-4.1604,0.05471,Al16,*O
neighbor-Obridge,-4.11028,0.050390000000000004,Al16,*O
neighbor-Obridge,-4.06015,0.08208,Al16,*O
neighbor-Obridge,-4.01003,0.08091,Al16,*O
neighbor-Obridge,-3.9599,0.005479999999999985,Al16,*O
neighbor-Obridge,-3.90977,-0.0363,Al16,*O
neighbor-Obridge,-3.85965,-0.01804,Al16,*O
neighbor-Obridge,-3.80952,-0.012009999999999993,Al16,*O
neighbor-Obridge,-3.7594,0.013010000000000008,Al16,*O
neighbor-Obridge,-3.70927,0.05126000000000001,Al16,*O
neighbor-Obridge,-3.65915,0.00489,Al16,*O
neighbor-Obridge,-3.60902,-0.04131,Al16,*O
neighbor-Obridge,-3.5589,-0.03371,Al16,*O
neighbor-Obridge,-3.50877,0.005489999999999998,Al16,*O
neighbor-Obridge,-3.45865,0.03469,Al16,*O
neighbor-Obridge,-3.40852,0.02338,Al16,*O
neighbor-Obridge,-3.3584,0.01696,Al16,*O
neighbor-Obridge,-3.30827,-0.00601,Al16,*O
neighbor-Obridge,-3.25815,-0.046259999999999996,Al16,*O
neighbor-Obridge,-3.20802,-0.08990999999999999,Al16,*O
neighbor-Obridge,-3.15789,-0.16055,Al16,*O
neighbor-Obridge,-3.10777,-0.35162000000000004,Al16,*O
neighbor-Obridge,-3.05764,-0.56147,Al16,*O
neighbor-Obridge,-3.00752,-0.51604,Al16,*O
neighbor-Obridge,-2.95739,-0.21709,Al16,*O
neighbor-Obridge,-2.90727,-0.06143,Al16,*O
neighbor-Obridge,-2.85714,-0.03937,Al16,*O
neighbor-Obridge,-2.80702,-0.04324,Al16,*O
neighbor-Obridge,-2.75689,-0.033889999999999997,Al16,*O
neighbor-Obridge,-2.70677,-0.01724,Al16,*O
neighbor-Obridge,-2.65664,-0.0053300000000000005,Al16,*O
neighbor-Obridge,-2.60652,-0.00416,Al16,*O
neighbor-Obridge,-2.55639,-0.00911,Al16,*O
neighbor-Obridge,-2.50627,-0.01697,Al16,*O
neighbor-Obridge,-2.45614,-0.029570000000000003,Al16,*O
neighbor-Obridge,-2.40602,-0.02737,Al16,*O
neighbor-Obridge,-2.35589,-0.041120000000000004,Al16,*O
neighbor-Obridge,-2.30576,-0.09565000000000001,Al16,*O
neighbor-Obridge,-2.25564,-0.10824,Al16,*O
neighbor-Obridge,-2.20551,-0.07681,Al16,*O
neighbor-Obridge,-2.15539,-0.07162,Al16,*O
neighbor-Obridge,-2.10526,-0.19345,Al16,*O
neighbor-Obridge,-2.05514,-0.24247999999999997,Al16,*O
neighbor-Obridge,-2.00501,-0.26727,Al16,*O
neighbor-Obridge,-1.95489,-0.36941999999999997,Al16,*O
neighbor-Obridge,-1.90476,-0.28129,Al16,*O
neighbor-Obridge,-1.85464,-0.09332,Al16,*O
neighbor-Obridge,-1.80451,-0.025280000000000004,Al16,*O
neighbor-Obridge,-1.75439,-0.07532999999999998,Al16,*O
neighbor-Obridge,-1.70426,-0.12599,Al16,*O
neighbor-Obridge,-1.65414,-0.04942,Al16,*O
neighbor-Obridge,-1.60401,-0.01064,Al16,*O
neighbor-Obridge,-1.55388,-0.00447,Al16,*O
neighbor-Obridge,-1.50376,-0.00347,Al16,*O
neighbor-Obridge,-1.45363,-0.00435,Al16,*O
neighbor-Obridge,-1.40351,-0.00498,Al16,*O
neighbor-Obridge,-1.35338,-0.00341,Al16,*O
neighbor-Obridge,-1.30326,-0.00345,Al16,*O
neighbor-Obridge,-1.25313,-0.00399,Al16,*O
neighbor-Obridge,-1.20301,-0.00473,Al16,*O
neighbor-Obridge,-1.15288,-0.00593,Al16,*O
neighbor-Obridge,-1.10276,-0.00438,Al16,*O
neighbor-Obridge,-1.05263,-0.0015,Al16,*O
neighbor-Obridge,-1.00251,-0.0005,Al16,*O
neighbor-Obridge,-0.95238,-0.00011000000000000002,Al16,*O
neighbor-Obridge,-0.90226,0.00048,Al16,*O
neighbor-Obridge,-0.85213,0.00109,Al16,*O
neighbor-Obridge,-0.80201,0.0005,Al16,*O
neighbor-Obridge,-0.75188,1.9999999999999998e-05,Al16,*O
neighbor-Obridge,-0.70175,-0.00039,Al16,*O
neighbor-Obridge,-0.65163,-0.00081,Al16,*O
neighbor-Obridge,-0.6015,-0.00043,Al16,*O
neighbor-Obridge,-0.55138,-0.00074,Al16,*O
neighbor-Obridge,-0.50125,-0.0007700000000000001,Al16,*O
neighbor-Obridge,-0.45113,-0.00011,Al16,*O
neighbor-Obridge,-0.401,-3.0000000000000004e-05,Al16,*O
neighbor-Obridge,-0.35088,-0.00021,Al16,*O
neighbor-Obridge,-0.30075,-0.00016,Al16,*O
neighbor-Obridge,-0.25063,-3.0000000000000004e-05,Al16,*O
neighbor-Obridge,-0.2005,-1e-05,Al16,*O
neighbor-Obridge,-0.15038,-0.00103,Al16,*O
neighbor-Obridge,-0.10025,-0.02186,Al16,*O
neighbor-Obridge,-0.05013,-0.08484,Al16,*O
neighbor-Obridge,0.0,-0.06085,Al16,*O
neighbor-Obridge,0.05013,-0.00804,Al16,*O
neighbor-Obridge,0.10025,-0.00021,Al16,*O
neighbor-Obridge,0.15038,0.0,Al16,*O
neighbor-Obridge,0.2005,0.0,Al16,*O
neighbor-Obridge,0.25063,0.0,Al16,*O
neighbor-Obridge,0.30075,0.0,Al16,*O
neighbor-Obridge,0.35088,7e-05,Al16,*O
neighbor-Obridge,0.401,0.0017400000000000002,Al16,*O
neighbor-Obridge,0.45113,0.0074600000000000005,Al16,*O
neighbor-Obridge,0.50125,0.0057799999999999995,Al16,*O
neighbor-Obridge,0.55138,0.0007999999999999999,Al16,*O
neighbor-Obridge,0.6015,9.999999999999999e-06,Al16,*O
neighbor-Obridge,0.65163,0.0,Al16,*O
neighbor-Obridge,0.70175,0.0,Al16,*O
neighbor-Obridge,0.75188,0.0,Al16,*O
neighbor-Obridge,0.80201,0.0,Al16,*O
neighbor-Obridge,0.85213,0.0,Al16,*O
neighbor-Obridge,0.90226,0.0,Al16,*O
neighbor-Obridge,0.95238,0.0,Al16,*O
neighbor-Obridge,1.00251,0.0,Al16,*O
neighbor-Obridge,1.05263,0.0,Al16,*O
neighbor-Obridge,1.10276,0.0,Al16,*O
neighbor-Obridge,1.15288,0.0,Al16,*O
neighbor-Obridge,1.20301,0.0,Al16,*O
neighbor-Obridge,1.25313,0.0,Al16,*O
neighbor-Obridge,1.30326,0.0,Al16,*O
neighbor-Obridge,1.35338,0.0,Al16,*O
neighbor-Obridge,1.40351,0.0,Al16,*O
neighbor-Obridge,1.45363,0.0,Al16,*O
neighbor-Obridge,1.50376,-1e-05,Al16,*O
neighbor-Obridge,1.55388,-0.00011,Al16,*O
neighbor-Obridge,1.60401,-0.00065,Al16,*O
neighbor-Obridge,1.65414,-0.00571,Al16,*O
neighbor-Obridge,1.70426,-0.02316,Al16,*O
neighbor-Obridge,1.75439,-0.0237,Al16,*O
neighbor-Obridge,1.80451,-0.02647,Al16,*O
neighbor-Obridge,1.85464,-0.11014,Al16,*O
neighbor-Obridge,1.90476,-0.13325,Al16,*O
neighbor-Obridge,1.95489,-0.15993000000000002,Al16,*O
neighbor-Obridge,2.00501,-0.29633,Al16,*O
neighbor-Obridge,2.05514,-0.12415000000000001,Al16,*O
neighbor-Obridge,2.10526,-0.04804,Al16,*O
neighbor-Obridge,2.15539,-0.10854,Al16,*O
neighbor-Obridge,2.20551,-0.1507,Al16,*O
neighbor-Obridge,2.25564,-0.18141000000000002,Al16,*O
neighbor-Obridge,2.30576,-0.21883,Al16,*O
neighbor-Obridge,2.35589,-0.21232,Al16,*O
neighbor-Obridge,2.40602,-0.239,Al16,*O
neighbor-Obridge,2.45614,-1.03116,Al16,*O
neighbor-Obridge,2.50627,-1.81577,Al16,*O
neighbor-Obridge,2.55639,-0.80456,Al16,*O
neighbor-Obridge,2.60652,-0.316,Al16,*O
neighbor-Obridge,2.65664,-0.43946,Al16,*O
neighbor-Obridge,2.70677,-0.45106,Al16,*O
neighbor-Obridge,2.75689,-0.44258,Al16,*O
neighbor-Obridge,2.80702,-0.347,Al16,*O
neighbor-Obridge,2.85714,-0.32438999999999996,Al16,*O
neighbor-Obridge,2.90727,-0.50069,Al16,*O
neighbor-Obridge,2.95739,-0.39341,Al16,*O
