"energy_eV_rel_EF","Oads_p_down","Obridge_p_up","Obridge_p_down","Co_d_down","Co_d_up","Oads_p_up"
"1.09078","-0.0023812","-2.2186199999999998E-05","-0.000145764","-0.022043600000000003","3.2424640000000006E-06","1.6587999999999997E-06"
"1.19678","-0.0138","-3.1268000000000003E-06","-0.00094707000000000005","-0.12893100000000002","-9.449849999999999E-06","-5.2901000000000004E-06"
"1.30278","-0.031736","-5.6678999999999996E-07","-0.0025497000000000002","-0.27642","-3.6464969999999999E-06","-2.0174399999999998E-06"
"1.40878","0.044476000000000002","-7.6843999999999996E-08","0.00189828","0.48018430000000001","-5.638189999999999E-07","-3.1090899999999999E-07"
"1.51478","0.35891000000000001","-5.7745999999999995E-09","0.025299200000000001","3.3262","-4.3301000000000005E-08","-2.3857699999999998E-08"
"1.62078","0.65580000000000005","-2.34408E-10","0.051134440000000003","5.8317999999999994","-1.7655219999999999E-09","-9.7211999999999995E-10"
"1.72678","0.50563000000000002","-5.2162000000000003E-12","0.042363999999999999","4.3529999999999998","-3.9301240000000001E-11","-2.16428E-11"
"1.83278","0.27727000000000002","-6.5428999999999996E-14","0.033316999999999999","1.5321000000000002","-4.8512599999999999E-13","-2.6722800000000002E-13"
"1.93878","0.49748999999999999","-2.1540999999999999E-13","0.076770000000000005","1.2386170000000001","-1.10886E-14","-2.1258999999999999E-14"
"2.04478","0.69208999999999998","-2.4871999999999998E-11","0.10683999999999999","1.80165","-8.8730999999999998E-13","-2.2519099999999998E-12"
"2.15078","0.39846000000000004","-1.6202999999999999E-09","0.061907999999999998","1.0800050000000001","-5.7055999999999999E-11","-1.4746399999999998E-10"
"2.25678","0.052333999999999999","-5.9100000000000006E-08","0.008679000000000001","0.14199110000000001","-2.0442500000000003E-09","-5.4301000000000001E-09"
"2.36278","-0.034660999999999997","-1.1941000000000001E-06","-0.0051156999999999999","-0.096426581999999997","-4.0283999999999999E-08","-1.1170499999999999E-07"
"2.46878","-0.015012999999999999","-1.3035E-05","-0.0023032999999999999","-0.041505278699999995","-4.2485E-07","-1.2618600000000001E-06"
"2.57478","-0.0024396999999999999","-7.1852000000000003E-05","-0.00036799000000000001","-0.0071442299999999997","-2.2290600000000001E-06","-7.4586E-06"
"2.67978","-0.00020652999999999999","-0.00015123","-2.0789999999999996E-05","-0.0076531799999999999","-4.2117999999999992E-06","-1.9244299999999998E-05"
"2.78578","-5.3646999999999996E-05","0.00020772","-2.9910000000000003E-05","-0.045594700000000002","8.0035999999999991E-06","4.3497699999999999E-06"
"2.89178","1.1339999999999995E-05","0.0015533000000000001","0.00044799999999999999","-0.1100477","4.9739999999999995E-05","0.000133275"
"2.99778","0.00057929999999999993","0.0029715000000000002","0.0017231","0.148425","9.0863000000000001E-05","0.000327755"
"3.10378","0.0022175000000000003","0.0038316999999999999","0.0041142000000000001","1.2345659999999998","0.000102526","0.00064006999999999996"
"3.20978","0.0048836000000000001","0.0061060000000000003","0.01108","2.2511999999999999","0.000136947","0.0014012499999999999"
"3.31578","0.007842","0.0098639999999999995","0.024086","1.78051","0.00020412300000000001","0.0023209999999999997"
"3.42178","0.010245000000000001","0.013859999999999999","0.038168999999999995","0.67293599999999998","0.00023349999999999998","0.0028167000000000001"
"3.52778","0.011273","0.018986000000000003","0.047100000000000003","0.14346700000000001","0.00025668000000000002","0.0034977000000000003"
"3.63378","0.010169000000000001","0.022141000000000001","0.044119999999999999","0.041277399999999992","0.00034907999999999998","0.0043639999999999998"
"3.73978","0.0072120000000000005","0.018002000000000001","0.029828999999999998","0.032454499999999997","0.00045733999999999998","0.003852"
"3.84578","0.0055709999999999996","0.011155","0.016183000000000003","0.0245668","0.00052110999999999998","0.002647"
"3.95178","0.0076909999999999999","0.0088370000000000011","0.013435000000000001","0.017398100000000003","0.00060605000000000001","0.0028021000000000001"
