"energy_eV_rel_EF","Oads_p_down","Obridge_p_up","Obridge_p_down","Co_d_down","Co_d_up","Oads_p_up"
"-4.20963","0.047689999999999996","0.13201000000000002","0.41986000000000001","0.26422399999999996","0.81477999999999995","0.367031"
"-4.10363","0.083892000000000008","0.16911999999999999","0.43540000000000001","0.27414999999999995","0.63801999999999992","0.29596700000000004"
"-3.99863","0.15275699999999998","0.18657000000000001","0.60399999999999998","0.29131999999999997","0.40233999999999998","0.18440000000000001"
"-3.89263","0.18046999999999999","0.15928","0.66959999999999997","0.34972999999999999","0.25127000000000005","0.110624"
"-3.78763","0.16829","0.10626999999999999","0.51119999999999999","0.46314","0.155783","0.074104000000000003"
"-3.68263","0.17174","0.10201499999999999","0.34121000000000001","0.63641000000000003","0.102003","0.056060000000000006"
"-3.57663","0.185614","0.21662000000000001","0.26968000000000003","0.81547999999999998","0.14269500000000002","0.11491800000000001"
"-3.47163","0.177506","0.39968000000000004","0.27265","0.88830000000000009","0.24758000000000002","0.26239999999999997"
"-3.36563","0.13691","0.48197000000000001","0.29287999999999997","0.72709000000000001","0.28227999999999998","0.34896000000000005"
"-3.26063","0.10425000000000001","0.38528000000000001","0.29905999999999999","0.45155000000000001","0.21540300000000001","0.28048000000000001"
"-3.15463","0.16624","0.27032","0.31595000000000006","0.37468000000000001","0.177699","0.17700000000000002"
"-3.04963","0.38761000000000001","0.26846999999999999","0.34699999999999998","0.5755300000000001","0.23651700000000001","0.15060999999999999"
"-2.94363","0.65705000000000002","0.29765999999999998","0.39261000000000001","0.83851999999999993","0.28705000000000003","0.16864000000000001"
"-2.83863","0.70508999999999999","0.28128999999999998","0.40187","0.88514999999999999","0.23884799999999998","0.16244000000000003"
"-2.73263","0.48397000000000001","0.24085000000000001","0.36393999999999999","0.71454000000000006","0.149287","0.12639"
"-2.62763","0.24375999999999998","0.20602000000000001","0.38839000000000001","0.55723","0.10423199999999999","0.097670000000000007"
"-2.52163","0.13949999999999999","0.17271999999999998","0.43949000000000005","0.47518099999999996","0.11316300000000001","0.088529999999999998"
"-2.41663","0.12112000000000001","0.15359","0.40109","0.42444300000000001","0.13433","0.091779999999999987"
"-2.31163","0.11746999999999999","0.17038999999999999","0.35105000000000003","0.49084000000000005","0.13256200000000001","0.10568000000000001"
"-2.20563","0.11506","0.19663999999999998","0.35580999999999996","0.74531000000000003","0.122947","0.14375000000000002"
"-2.10063","0.14993000000000001","0.19632999999999998","0.33157999999999999","1.0553699999999999","0.14397599999999999","0.25273000000000001"
"-1.99463","0.20061999999999999","0.17228000000000002","0.24184999999999998","1.0884800000000001","0.18468599999999999","0.42382999999999998"
"-1.88963","0.18941","0.15655000000000002","0.13864000000000001","0.72721000000000002","0.19728699999999999","0.53079999999999994"
"-1.78363","0.17448999999999998","0.16420999999999999","0.093579999999999997","0.31572999999999996","0.17378999999999997","0.4743"
"-1.67863","0.21476000000000001","0.19469","0.11815000000000001","0.12871353399999999","0.138325","0.29959999999999998"
"-1.57263","0.19309900000000002","0.25046999999999997","0.128163","0.084657139999999992","0.10277800000000001","0.14122000000000001"
"-1.46763","0.086050000000000001","0.30396999999999996","0.07923100000000001","0.051593","0.07417","0.070932999999999996"
