x_A	y_A	value	system	transition	map_type	units	plane_label
0.46445	-1.66086	0.00022270888	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
0.53055	-1.66086	0.00035042249	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
0.59664	-1.66086	0.00049261865	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
0.66274	-1.66086	0.00069126516	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
0.72884	-1.66086	0.00083665439	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
0.79493	-1.66086	0.00093713863	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
0.86103	-1.66086	0.0010601035	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
0.92713	-1.66086	0.0011126064	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
0.99323	-1.66086	0.0010847254	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
1.05932	-1.66086	0.0010226748	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
1.12542	-1.66086	0.0009246142	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
1.19152	-1.66086	0.00075753458	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
1.25761	-1.66086	0.00057271379	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
1.32371	-1.66086	0.00037037948	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
1.38981	-1.66086	0.00013810949	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
1.45591	-1.66086	-5.3671036e-05	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
1.52200	-1.66086	-0.00023473924	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
1.58810	-1.66086	-0.00040662434	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
1.65420	-1.66086	-0.00051200343	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
1.72029	-1.66086	-0.0005911669	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
1.78639	-1.66086	-0.0006552696	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
1.85249	-1.66086	-0.00067882892	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
1.91859	-1.66086	-0.00068740977	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
1.98468	-1.66086	-0.00068071147	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
2.05078	-1.66086	-0.00066576182	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
2.11688	-1.66086	-0.00065071142	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
2.18297	-1.66086	-0.00063442806	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
2.24907	-1.66086	-0.00061121903	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
2.31517	-1.66086	-0.0005830017	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
2.38127	-1.66086	-0.00054964557	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
2.44736	-1.66086	-0.00049897644	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
2.51346	-1.66086	-0.0004416029	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
2.57956	-1.66086	-0.00038059716	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
2.64565	-1.66086	-0.00031539678	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
2.71175	-1.66086	-0.00025211161	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
2.77785	-1.66086	-0.00019109972	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
2.84394	-1.66086	-0.00013309758	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
2.91004	-1.66086	-8.5230735e-05	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
2.97614	-1.66086	-3.9750692e-05	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
3.04224	-1.66086	7.4225768e-06	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
3.10833	-1.66086	4.3988304e-05	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
3.17443	-1.66086	7.6297401e-05	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
3.24053	-1.66086	0.00010664354	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
3.30662	-1.66086	0.00012921337	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
3.37272	-1.66086	0.0001428657	Al16	*O-*OH_at_*OH_geometry	charge_diff	e Angstrom^-3	PCA plane through Co(act)-Oads-Obridge-neighbor; x/y in Angstrom
