x_A,y_A,value
-3.96406,-1.48431,-0.00068591139
-3.89796,-1.48431,-0.0009321284
-3.83186,-1.48431,-0.0012372315
-3.76577,-1.48431,-0.0016033123
-3.69967,-1.48431,-0.0021276516
-3.63357,-1.48431,-0.0027553148
-3.56747,-1.48431,-0.0034612822
-3.50138,-1.48431,-0.0044106012
-3.43528,-1.48431,-0.0055050603
-3.36918,-1.48431,-0.0067136637
-3.30309,-1.48431,-0.0083976639
-3.23699,-1.48431,-0.010292459
-3.17089,-1.48431,-0.01236143
-3.10479,-1.48431,-0.014223909
-3.03870,-1.48431,-0.016102567
-2.97260,-1.48431,-0.017975193
-2.90650,-1.48431,-0.019150216
-2.84041,-1.48431,-0.019945893
-2.77431,-1.48431,-0.020741038
-2.70821,-1.48431,-0.020964533
-2.64211,-1.48431,-0.020447809
-2.57602,-1.48431,-0.019507419
-2.50992,-1.48431,-0.017643195
-2.44382,-1.48431,-0.015506007
-2.37773,-1.48431,-0.013169365
-2.31163,-1.48431,-0.010442244
-2.24553,-1.48431,-0.0078331465
-2.17943,-1.48431,-0.005404273
-2.11334,-1.48431,-0.0030225655
-2.04724,-1.48431,-0.00079699769
-1.98114,-1.48431,0.00092412543
-1.91505,-1.48431,0.0023324529
-1.84895,-1.48431,0.0035326632
-1.78285,-1.48431,0.0042327391
-1.71675,-1.48431,0.0044651311
-1.65066,-1.48431,0.004506256
-1.58456,-1.48431,0.0041937879
-1.51846,-1.48431,0.0033599394
-1.45237,-1.48431,0.0024820142
-1.38627,-1.48431,0.0015770907
-1.32017,-1.48431,0.00028710952
-1.25408,-1.48431,-0.00077181659
