x_A,y_A,value
0.06787,-1.57258,6.563303e-05
0.13396,-1.57258,5.0317314e-05
0.20006,-1.57258,3.8295206e-05
0.26616,-1.57258,2.8119124e-05
0.33226,-1.57258,1.886784e-05
0.39835,-1.57258,9.9383742e-06
0.46445,-1.57258,2.7589267e-06
0.53055,-1.57258,-4.5510533e-06
0.59664,-1.57258,-1.3091994e-05
0.66274,-1.57258,-2.2774737e-05
0.72884,-1.57258,-3.4938537e-05
0.79493,-1.57258,-5.0949719e-05
0.86103,-1.57258,-6.8507739e-05
0.92713,-1.57258,-8.878237e-05
0.99323,-1.57258,-0.00011572082
1.05932,-1.57258,-0.00014617489
1.12542,-1.57258,-0.0001769581
1.19152,-1.57258,-0.00021364776
1.25761,-1.57258,-0.00025359617
1.32371,-1.57258,-0.00028878063
1.38981,-1.57258,-0.00031759066
1.45591,-1.57258,-0.00034772733
1.52200,-1.57258,-0.00037052517
1.58810,-1.57258,-0.00037579739
1.65420,-1.57258,-0.00038218661
1.72029,-1.57258,-0.0003855793
1.78639,-1.57258,-0.00037796295
1.85249,-1.57258,-0.00037191255
1.91859,-1.57258,-0.00036968067
1.98468,-1.57258,-0.00036675215
2.05078,-1.57258,-0.00035961918
2.11688,-1.57258,-0.0003547259
2.18297,-1.57258,-0.00035061454
2.24907,-1.57258,-0.00033800965
2.31517,-1.57258,-0.0003216888
2.38127,-1.57258,-0.00029852337
2.44736,-1.57258,-0.00027198973
2.51346,-1.57258,-0.00024087704
2.57956,-1.57258,-0.00020645288
2.64565,-1.57258,-0.00017237994
2.71175,-1.57258,-0.00013972948
2.77785,-1.57258,-0.00010636718
2.84394,-1.57258,-7.3986317e-05
2.91004,-1.57258,-4.6058387e-05
2.97614,-1.57258,-1.8661407e-05
3.04224,-1.57258,7.8398371e-06
3.10833,-1.57258,3.1342861e-05
3.17443,-1.57258,5.0263148e-05
3.24053,-1.57258,6.710046e-05
3.30662,-1.57258,8.0993792e-05
3.37272,-1.57258,8.5941509e-05
3.43882,-1.57258,8.7980647e-05
3.50492,-1.57258,8.4241416e-05
3.57101,-1.57258,7.1296963e-05
3.63711,-1.57258,5.2171381e-05
3.70321,-1.57258,2.281104e-05
3.76930,-1.57258,-1.9072693e-05
3.83540,-1.57258,-6.6940702e-05
3.90150,-1.57258,-0.00013054017
-3.96406,-1.52845,-0.00075006596
-3.89796,-1.52845,-0.00079245772
-3.83186,-1.52845,-0.00081808993
-3.76577,-1.52845,-0.00081433298
-3.69967,-1.52845,-0.00079179095
-3.63357,-1.52845,-0.00074125209
-3.56747,-1.52845,-0.00059477368
-3.50138,-1.52845,-0.00038025051
-3.43528,-1.52845,-0.00010028901
-3.36918,-1.52845,0.00028951629
-3.30309,-1.52845,0.00078363973
-3.23699,-1.52845,0.001366813
-3.17089,-1.52845,0.0020310108
-3.10479,-1.52845,0.0029012647
-3.03870,-1.52845,0.0039150575
-2.97260,-1.52845,0.0049663978
-2.90650,-1.52845,0.0058960221
-2.84041,-1.52845,0.0068288236
-2.77431,-1.52845,0.0076256874
-2.70821,-1.52845,0.0081715155
-2.64211,-1.52845,0.0085337814
-2.57602,-1.52845,0.0087067466
-2.50992,-1.52845,0.0088387839
-2.44382,-1.52845,0.0086237304
-2.37773,-1.52845,0.0082497997
-2.31163,-1.52845,0.0077635623
-2.24553,-1.52845,0.0071128351
-2.17943,-1.52845,0.0064179325
-2.11334,-1.52845,0.0057404316
-2.04724,-1.52845,0.0050508678
-1.98114,-1.52845,0.0044042463
-1.91505,-1.52845,0.0038260657
-1.84895,-1.52845,0.0032920705
-1.78285,-1.52845,0.0028343538
-1.71675,-1.52845,0.0024629808
-1.65066,-1.52845,0.0021416673
-1.58456,-1.52845,0.0019055631
-1.51846,-1.52845,0.0017307639
-1.45237,-1.52845,0.0016018332
-1.38627,-1.52845,0.001517318
-1.32017,-1.52845,0.0014805497
-1.25408,-1.52845,0.001453654
-1.18798,-1.52845,0.0014035052
-1.12188,-1.52845,0.0013460357
-1.05578,-1.52845,0.0012620725
-0.98969,-1.52845,0.0011513301
-0.92359,-1.52845,0.0010215844
-0.85749,-1.52845,0.00086103089
-0.79140,-1.52845,0.00072517298
