system	state	energy_eV_rel_EF	spin	site_role	atom_index	element	orbital	dos	source_file
pristine	*OH	0.00937	down	TDOS	0	all	total	13.78	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	0.11437	up	TDOS	0	all	total	38.09	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	0.11437	down	TDOS	0	all	total	8.367	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	0.22037	up	TDOS	0	all	total	5.084	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	0.22037	down	TDOS	0	all	total	1.708	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	0.32537	up	TDOS	0	all	total	4.92	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	0.32537	down	TDOS	0	all	total	-0.5533	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	0.43037	up	TDOS	0	all	total	30.14	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	0.43037	down	TDOS	0	all	total	-0.3601	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	0.53637	up	TDOS	0	all	total	45.5	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	0.53637	down	TDOS	0	all	total	-0.07444	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	0.64137	up	TDOS	0	all	total	29.05	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	0.64137	down	TDOS	0	all	total	-0.007497	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	0.74737	up	TDOS	0	all	total	5.817	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	0.74737	down	TDOS	0	all	total	-0.0005791	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	0.85237	up	TDOS	0	all	total	-1.973	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	0.85237	down	TDOS	0	all	total	-0.004713	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	0.95837	up	TDOS	0	all	total	-1.202	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	0.95837	down	TDOS	0	all	total	-0.06734	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	1.06337	up	TDOS	0	all	total	-0.2368	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	1.06337	down	TDOS	0	all	total	-0.5024	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	1.16937	up	TDOS	0	all	total	-0.02287	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	1.16937	down	TDOS	0	all	total	-1.702	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	1.27437	up	TDOS	0	all	total	-0.001182	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	1.27437	down	TDOS	0	all	total	-0.6602	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	1.38037	up	TDOS	0	all	total	-3.374e-05	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	1.38037	down	TDOS	0	all	total	11.92	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	1.48537	up	TDOS	0	all	total	-5.401e-07	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	1.48537	down	TDOS	0	all	total	36.54	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	1.59137	up	TDOS	0	all	total	-4.887e-09	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	1.59137	down	TDOS	0	all	total	52.13	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	1.69637	up	TDOS	0	all	total	-2.51e-11	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	1.69637	down	TDOS	0	all	total	42.92	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	1.80137	up	TDOS	0	all	total	-1.712e-12	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	1.80137	down	TDOS	0	all	total	23.86	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	1.90737	up	TDOS	0	all	total	-3.306e-10	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	1.90737	down	TDOS	0	all	total	26.82	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	2.01237	up	TDOS	0	all	total	-3.784e-08	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	2.01237	down	TDOS	0	all	total	52.99	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	2.11837	up	TDOS	0	all	total	-2.447e-06	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	2.11837	down	TDOS	0	all	total	59.41	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	2.22337	up	TDOS	0	all	total	-8.887e-05	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	2.22337	down	TDOS	0	all	total	33.24	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	2.32937	up	TDOS	0	all	total	-0.001793	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	2.32937	down	TDOS	0	all	total	7.553	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	2.43437	up	TDOS	0	all	total	-0.01962	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	2.43437	down	TDOS	0	all	total	-1.327	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	2.54037	up	TDOS	0	all	total	-0.109	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	2.54037	down	TDOS	0	all	total	-1.665	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	2.64537	up	TDOS	0	all	total	-0.235	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	2.64537	down	TDOS	0	all	total	-1.308	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	2.75137	up	TDOS	0	all	total	0.3079	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	2.75137	down	TDOS	0	all	total	0.1167	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	2.85637	up	TDOS	0	all	total	2.472	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	2.85637	down	TDOS	0	all	total	7.475	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	2.96237	up	TDOS	0	all	total	4.824	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	2.96237	down	TDOS	0	all	total	18.32	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	3.06737	up	TDOS	0	all	total	5.412	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	3.06737	down	TDOS	0	all	total	21.32	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	3.17337	up	TDOS	0	all	total	6.816	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	3.17337	down	TDOS	0	all	total	19.48	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	3.27837	up	TDOS	0	all	total	10.48	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	3.27837	down	TDOS	0	all	total	34.14	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	3.38337	up	TDOS	0	all	total	13.52	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	3.38337	down	TDOS	0	all	total	71.73	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	3.48937	up	TDOS	0	all	total	16.86	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	3.48937	down	TDOS	0	all	total	106.5	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	3.59437	up	TDOS	0	all	total	21.54	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	3.59437	down	TDOS	0	all	total	112.7	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	3.70037	up	TDOS	0	all	total	20.33	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	3.70037	down	TDOS	0	all	total	99.48	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	3.80537	up	TDOS	0	all	total	13.03	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	3.80537	down	TDOS	0	all	total	85.91	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	3.91137	up	TDOS	0	all	total	10.92	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
pristine	*OH	3.91137	down	TDOS	0	all	total	66.87	source_manifest:COHP/PDOS/pristine/*OH/DOSCAR
