system	state	energy_eV_rel_EF	spin	site_role	atom_index	element	orbital	dos	source_file
Al16	*OH	0.77284	up	neighbor	51	Al	pz	-2.029e-09	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	0.77284	down	neighbor	51	Al	pz	-3.37e-11	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	0.77284	up	neighbor	51	Al	px	-6.48e-11	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	0.77284	down	neighbor	51	Al	px	-8.545e-11	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	0.88384	up	neighbor	51	Al	s	-2.886e-12	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	0.88384	down	neighbor	51	Al	s	-9.973e-09	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	0.88384	up	neighbor	51	Al	py	-3.234e-11	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	0.88384	down	neighbor	51	Al	py	-1.219e-08	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	0.88384	up	neighbor	51	Al	pz	-4.557e-11	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	0.88384	down	neighbor	51	Al	pz	-1.184e-09	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	0.88384	up	neighbor	51	Al	px	-9.671e-13	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	0.88384	down	neighbor	51	Al	px	-4.188e-09	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	0.99384	up	neighbor	51	Al	s	-2.967e-14	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	0.99384	down	neighbor	51	Al	s	-3.836e-07	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	0.99384	up	neighbor	51	Al	py	-3.824e-13	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	0.99384	down	neighbor	51	Al	py	-2.933e-07	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	0.99384	up	neighbor	51	Al	pz	-5.45e-13	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	0.99384	down	neighbor	51	Al	pz	-3.786e-08	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	0.99384	up	neighbor	51	Al	px	-7.943e-15	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	0.99384	down	neighbor	51	Al	px	-1.146e-07	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.10384	up	neighbor	51	Al	s	-2.672e-15	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.10384	down	neighbor	51	Al	s	-7.946e-06	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.10384	up	neighbor	51	Al	py	-2.434e-15	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.10384	down	neighbor	51	Al	py	-3.543e-06	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.10384	up	neighbor	51	Al	pz	-3.499e-15	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.10384	down	neighbor	51	Al	pz	-6.879e-07	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.10384	up	neighbor	51	Al	px	-3.7e-17	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.10384	down	neighbor	51	Al	px	-1.71e-06	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.21384	up	neighbor	51	Al	s	-7.921e-13	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.21384	down	neighbor	51	Al	s	-8.436e-05	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.21384	up	neighbor	51	Al	py	-2.227e-15	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.21384	down	neighbor	51	Al	py	-1.976e-05	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.21384	up	neighbor	51	Al	pz	-1.946e-15	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.21384	down	neighbor	51	Al	pz	-6.915e-06	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.21384	up	neighbor	51	Al	px	-2.377e-16	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.21384	down	neighbor	51	Al	px	-1.361e-05	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.32484	up	neighbor	51	Al	s	-1.349e-10	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.32484	down	neighbor	51	Al	s	-0.000408	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.32484	up	neighbor	51	Al	py	-3.77e-13	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.32484	down	neighbor	51	Al	py	-3.535e-05	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.32484	up	neighbor	51	Al	pz	-3.3e-13	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.32484	down	neighbor	51	Al	pz	-3.52e-05	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.32484	up	neighbor	51	Al	px	-4.074e-14	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.32484	down	neighbor	51	Al	px	-5.169e-05	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.43484	up	neighbor	51	Al	s	-1.229e-08	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.43484	down	neighbor	51	Al	s	-0.0004512	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.43484	up	neighbor	51	Al	py	-3.426e-11	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.43484	down	neighbor	51	Al	py	8.295e-05	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.43484	up	neighbor	51	Al	pz	-3.012e-11	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.43484	down	neighbor	51	Al	pz	-5.932e-05	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.43484	up	neighbor	51	Al	px	-3.74e-12	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.43484	down	neighbor	51	Al	px	-3.387e-05	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.54484	up	neighbor	51	Al	s	-5.932e-07	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.54484	down	neighbor	51	Al	s	0.002841	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.54484	up	neighbor	51	Al	py	-1.65e-09	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.54484	down	neighbor	51	Al	py	0.0004689	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.54484	up	neighbor	51	Al	pz	-1.456e-09	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.54484	down	neighbor	51	Al	pz	0.0001865	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.54484	up	neighbor	51	Al	px	-1.822e-10	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.54484	down	neighbor	51	Al	px	0.0004002	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.65584	up	neighbor	51	Al	s	-1.489e-05	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.65584	down	neighbor	51	Al	s	0.01034	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.65584	up	neighbor	51	Al	py	-4.142e-08	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.65584	down	neighbor	51	Al	py	0.000975	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.65584	up	neighbor	51	Al	pz	-3.663e-08	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.65584	down	neighbor	51	Al	pz	0.0009762	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.65584	up	neighbor	51	Al	px	-4.648e-09	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.65584	down	neighbor	51	Al	px	0.001382	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.76584	up	neighbor	51	Al	s	-0.0001873	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.76584	down	neighbor	51	Al	s	0.01334	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.76584	up	neighbor	51	Al	py	-5.257e-07	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.76584	down	neighbor	51	Al	py	0.001223	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.76584	up	neighbor	51	Al	pz	-4.618e-07	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.76584	down	neighbor	51	Al	pz	0.001599	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.76584	up	neighbor	51	Al	px	-6.066e-08	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.76584	down	neighbor	51	Al	px	0.001897	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.87584	up	neighbor	51	Al	s	-0.001066	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.87584	down	neighbor	51	Al	s	0.007519	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.87584	up	neighbor	51	Al	py	-3.153e-06	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.87584	down	neighbor	51	Al	py	0.001036	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.87584	up	neighbor	51	Al	pz	-2.635e-06	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.87584	down	neighbor	51	Al	pz	0.001304	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.87584	up	neighbor	51	Al	px	-3.914e-07	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.87584	down	neighbor	51	Al	px	0.001192	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.98584	up	neighbor	51	Al	s	-0.001623	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.98584	down	neighbor	51	Al	s	0.002729	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.98584	up	neighbor	51	Al	py	-7.284e-06	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.98584	down	neighbor	51	Al	py	0.001128	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.98584	up	neighbor	51	Al	pz	-4.016e-06	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.98584	down	neighbor	51	Al	pz	0.001125	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.98584	up	neighbor	51	Al	px	-1.205e-06	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	1.98584	down	neighbor	51	Al	px	0.0003603	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.09684	up	neighbor	51	Al	s	0.006967	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.09684	down	neighbor	51	Al	s	0.006719	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.09684	up	neighbor	51	Al	py	2.023e-06	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.09684	down	neighbor	51	Al	py	0.001417	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.09684	up	neighbor	51	Al	pz	1.736e-05	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.09684	down	neighbor	51	Al	pz	0.001317	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.09684	up	neighbor	51	Al	px	-1.698e-06	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.09684	down	neighbor	51	Al	px	0.000165	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.20684	up	neighbor	51	Al	s	0.02826	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.20684	down	neighbor	51	Al	s	0.02176	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.20684	up	neighbor	51	Al	py	4.51e-05	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.20684	down	neighbor	51	Al	py	0.0009681	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.20684	up	neighbor	51	Al	pz	7.057e-05	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.20684	down	neighbor	51	Al	pz	0.0008206	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.20684	up	neighbor	51	Al	px	1.932e-06	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.20684	down	neighbor	51	Al	px	0.0001217	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.31684	up	neighbor	51	Al	s	0.03505	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.31684	down	neighbor	51	Al	s	0.03841	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.31684	up	neighbor	51	Al	py	0.0001899	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.31684	down	neighbor	51	Al	py	0.0004677	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.31684	up	neighbor	51	Al	pz	8.761e-05	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.31684	down	neighbor	51	Al	pz	0.0001425	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.31684	up	neighbor	51	Al	px	2.761e-05	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.31684	down	neighbor	51	Al	px	5.005e-05	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.42784	up	neighbor	51	Al	s	0.01628	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.42784	down	neighbor	51	Al	s	0.03537	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.42784	up	neighbor	51	Al	py	0.0005301	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.42784	down	neighbor	51	Al	py	0.0005587	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.42784	up	neighbor	51	Al	pz	3.733e-05	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.42784	down	neighbor	51	Al	pz	-0.0001011	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.42784	up	neighbor	51	Al	px	9.012e-05	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.42784	down	neighbor	51	Al	px	7.503e-05	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.53784	up	neighbor	51	Al	s	0.00765	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.53784	down	neighbor	51	Al	s	0.0271	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.53784	up	neighbor	51	Al	py	0.0007473	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.53784	down	neighbor	51	Al	py	0.0009328	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.53784	up	neighbor	51	Al	pz	-8.189e-06	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.53784	down	neighbor	51	Al	pz	7.797e-06	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.53784	up	neighbor	51	Al	px	0.0001655	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.53784	down	neighbor	51	Al	px	0.0001783	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.64784	up	neighbor	51	Al	s	0.02559	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.64784	down	neighbor	51	Al	s	0.04156	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.64784	up	neighbor	51	Al	py	0.0005068	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.64784	down	neighbor	51	Al	py	0.001565	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.64784	up	neighbor	51	Al	pz	-2.48e-05	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.64784	down	neighbor	51	Al	pz	0.001044	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.64784	up	neighbor	51	Al	px	0.0002809	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.64784	down	neighbor	51	Al	px	0.0004123	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.75884	up	neighbor	51	Al	s	0.04169	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.75884	down	neighbor	51	Al	s	0.0566	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.75884	up	neighbor	51	Al	py	0.0001788	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.75884	down	neighbor	51	Al	py	0.002288	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.75884	up	neighbor	51	Al	pz	-1.905e-05	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.75884	down	neighbor	51	Al	pz	0.003082	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.75884	up	neighbor	51	Al	px	0.0004275	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.75884	down	neighbor	51	Al	px	0.0008876	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.86884	up	neighbor	51	Al	s	0.03988	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.86884	down	neighbor	51	Al	s	0.04686	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.86884	up	neighbor	51	Al	py	9.511e-05	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.86884	down	neighbor	51	Al	py	0.002059	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.86884	up	neighbor	51	Al	pz	0.000228	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.86884	down	neighbor	51	Al	pz	0.004604	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.86884	up	neighbor	51	Al	px	0.0004627	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.86884	down	neighbor	51	Al	px	0.001314	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.97884	up	neighbor	51	Al	s	0.03533	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.97884	down	neighbor	51	Al	s	0.02822	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.97884	up	neighbor	51	Al	py	0.0004072	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.97884	down	neighbor	51	Al	py	0.001186	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.97884	up	neighbor	51	Al	pz	0.00129	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.97884	down	neighbor	51	Al	pz	0.004697	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.97884	up	neighbor	51	Al	px	0.0003634	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	2.97884	down	neighbor	51	Al	px	0.001282	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.08884	up	neighbor	51	Al	s	0.02864	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.08884	down	neighbor	51	Al	s	0.01972	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.08884	up	neighbor	51	Al	py	0.001062	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.08884	down	neighbor	51	Al	py	0.0009697	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.08884	up	neighbor	51	Al	pz	0.002899	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.08884	down	neighbor	51	Al	pz	0.003661	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.08884	up	neighbor	51	Al	px	0.0003023	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.08884	down	neighbor	51	Al	px	0.001071	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.19984	up	neighbor	51	Al	s	0.01976	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.19984	down	neighbor	51	Al	s	0.01962	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.19984	up	neighbor	51	Al	py	0.001245	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.19984	down	neighbor	51	Al	py	0.001341	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.19984	up	neighbor	51	Al	pz	0.003143	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.19984	down	neighbor	51	Al	pz	0.002787	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.19984	up	neighbor	51	Al	px	0.0003794	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.19984	down	neighbor	51	Al	px	0.001257	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.30984	up	neighbor	51	Al	s	0.01305	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.30984	down	neighbor	51	Al	s	0.01882	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.30984	up	neighbor	51	Al	py	0.0007892	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.30984	down	neighbor	51	Al	py	0.001694	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.30984	up	neighbor	51	Al	pz	0.001779	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.30984	down	neighbor	51	Al	pz	0.00347	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.30984	up	neighbor	51	Al	px	0.0005252	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.30984	down	neighbor	51	Al	px	0.001803	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.41984	up	neighbor	51	Al	s	0.01119	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.41984	down	neighbor	51	Al	s	0.01525	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.41984	up	neighbor	51	Al	py	0.0006433	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.41984	down	neighbor	51	Al	py	0.001692	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.41984	up	neighbor	51	Al	pz	0.0008205	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.41984	down	neighbor	51	Al	pz	0.004765	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.41984	up	neighbor	51	Al	px	0.0007855	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.41984	down	neighbor	51	Al	px	0.002082	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.53084	up	neighbor	51	Al	s	0.0163	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.53084	down	neighbor	51	Al	s	0.01292	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.53084	up	neighbor	51	Al	py	0.0008563	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.53084	down	neighbor	51	Al	py	0.001324	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.53084	up	neighbor	51	Al	pz	0.0008006	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.53084	down	neighbor	51	Al	pz	0.004067	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.53084	up	neighbor	51	Al	px	0.001211	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.53084	down	neighbor	51	Al	px	0.002066	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.64084	up	neighbor	51	Al	s	0.02582	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.64084	down	neighbor	51	Al	s	0.0145	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.64084	up	neighbor	51	Al	py	0.0007991	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.64084	down	neighbor	51	Al	py	0.001005	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.64084	up	neighbor	51	Al	pz	0.0009393	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.64084	down	neighbor	51	Al	pz	0.002004	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.64084	up	neighbor	51	Al	px	0.001498	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.64084	down	neighbor	51	Al	px	0.002445	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.75084	up	neighbor	51	Al	s	0.04291	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.75084	down	neighbor	51	Al	s	0.02406	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.75084	up	neighbor	51	Al	py	0.0006801	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.75084	down	neighbor	51	Al	py	0.001077	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.75084	up	neighbor	51	Al	pz	0.001162	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.75084	down	neighbor	51	Al	pz	0.001171	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
Al16	*OH	3.75084	up	neighbor	51	Al	px	0.001552	source_manifest:COHP/PDOS/Al16/*OH/DOSCAR
