system	state	energy_eV_rel_EF	spin	site_role	atom_index	element	orbital	dos	source_file
Al16	*O	-3.64783	up	neighbor	51	Al	py	0.008031	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.64783	down	neighbor	51	Al	py	0.00555	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.64783	up	neighbor	51	Al	pz	0.003709	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.64783	down	neighbor	51	Al	pz	0.001499	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.64783	up	neighbor	51	Al	px	0.006158	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.64783	down	neighbor	51	Al	px	0.008344	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.53683	up	neighbor	51	Al	s	0.01001	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.53683	down	neighbor	51	Al	s	0.00453	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.53683	up	neighbor	51	Al	py	0.008583	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.53683	down	neighbor	51	Al	py	0.003754	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.53683	up	neighbor	51	Al	pz	0.003967	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.53683	down	neighbor	51	Al	pz	0.001128	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.53683	up	neighbor	51	Al	px	0.01047	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.53683	down	neighbor	51	Al	px	0.009633	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.42583	up	neighbor	51	Al	s	0.006893	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.42583	down	neighbor	51	Al	s	0.004626	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.42583	up	neighbor	51	Al	py	0.009528	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.42583	down	neighbor	51	Al	py	0.003902	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.42583	up	neighbor	51	Al	pz	0.003285	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.42583	down	neighbor	51	Al	pz	0.001482	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.42583	up	neighbor	51	Al	px	0.01146	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.42583	down	neighbor	51	Al	px	0.008118	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.31583	up	neighbor	51	Al	s	0.004848	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.31583	down	neighbor	51	Al	s	0.003839	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.31583	up	neighbor	51	Al	py	0.01182	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.31583	down	neighbor	51	Al	py	0.004033	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.31583	up	neighbor	51	Al	pz	0.002598	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.31583	down	neighbor	51	Al	pz	0.002065	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.31583	up	neighbor	51	Al	px	0.008163	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.31583	down	neighbor	51	Al	px	0.006114	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.20483	up	neighbor	51	Al	s	0.004056	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.20483	down	neighbor	51	Al	s	0.002983	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.20483	up	neighbor	51	Al	py	0.01544	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.20483	down	neighbor	51	Al	py	0.003555	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.20483	up	neighbor	51	Al	pz	0.00236	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.20483	down	neighbor	51	Al	pz	0.002298	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.20483	up	neighbor	51	Al	px	0.006219	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.20483	down	neighbor	51	Al	px	0.004326	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.09483	up	neighbor	51	Al	s	0.00386	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.09483	down	neighbor	51	Al	s	0.002162	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.09483	up	neighbor	51	Al	py	0.01741	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.09483	down	neighbor	51	Al	py	0.002965	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.09483	up	neighbor	51	Al	pz	0.002169	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.09483	down	neighbor	51	Al	pz	0.001893	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.09483	up	neighbor	51	Al	px	0.008449	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-3.09483	down	neighbor	51	Al	px	0.002351	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.98383	up	neighbor	51	Al	s	0.003745	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.98383	down	neighbor	51	Al	s	0.00149	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.98383	up	neighbor	51	Al	py	0.0131	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.98383	down	neighbor	51	Al	py	0.002584	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.98383	up	neighbor	51	Al	pz	0.002174	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.98383	down	neighbor	51	Al	pz	0.001436	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.98383	up	neighbor	51	Al	px	0.01138	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.98383	down	neighbor	51	Al	px	0.001514	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.87383	up	neighbor	51	Al	s	0.002985	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.87383	down	neighbor	51	Al	s	0.001346	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.87383	up	neighbor	51	Al	py	0.006137	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.87383	down	neighbor	51	Al	py	0.002367	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.87383	up	neighbor	51	Al	pz	0.002463	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.87383	down	neighbor	51	Al	pz	0.0013	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.87383	up	neighbor	51	Al	px	0.009768	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.87383	down	neighbor	51	Al	px	0.0016	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.76283	up	neighbor	51	Al	s	0.001735	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.76283	down	neighbor	51	Al	s	0.001438	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.76283	up	neighbor	51	Al	py	0.002697	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.76283	down	neighbor	51	Al	py	0.00184	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.76283	up	neighbor	51	Al	pz	0.002448	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.76283	down	neighbor	51	Al	pz	0.001029	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.76283	up	neighbor	51	Al	px	0.004559	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.76283	down	neighbor	51	Al	px	0.001311	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.65283	up	neighbor	51	Al	s	0.001101	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.65283	down	neighbor	51	Al	s	0.00125	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.65283	up	neighbor	51	Al	py	0.001852	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.65283	down	neighbor	51	Al	py	0.00109	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.65283	up	neighbor	51	Al	pz	0.00198	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.65283	down	neighbor	51	Al	pz	0.0005653	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.65283	up	neighbor	51	Al	px	0.001404	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.65283	down	neighbor	51	Al	px	0.0006321	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.54183	up	neighbor	51	Al	s	0.001468	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.54183	down	neighbor	51	Al	s	0.0008588	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.54183	up	neighbor	51	Al	py	0.001634	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.54183	down	neighbor	51	Al	py	0.00058	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.54183	up	neighbor	51	Al	pz	0.001913	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.54183	down	neighbor	51	Al	pz	0.0002642	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.54183	up	neighbor	51	Al	px	0.001508	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.54183	down	neighbor	51	Al	px	0.0002848	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.43083	up	neighbor	51	Al	s	0.002162	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.43083	down	neighbor	51	Al	s	0.0009154	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.43083	up	neighbor	51	Al	py	0.001693	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.43083	down	neighbor	51	Al	py	0.0002668	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.43083	up	neighbor	51	Al	pz	0.002588	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.43083	down	neighbor	51	Al	pz	0.0001372	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.43083	up	neighbor	51	Al	px	0.00246	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.43083	down	neighbor	51	Al	px	0.0004385	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.32083	up	neighbor	51	Al	s	0.002338	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.32083	down	neighbor	51	Al	s	0.00278	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.32083	up	neighbor	51	Al	py	0.001615	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.32083	down	neighbor	51	Al	py	0.0005136	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.32083	up	neighbor	51	Al	pz	0.003201	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.32083	down	neighbor	51	Al	pz	9.819e-05	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.32083	up	neighbor	51	Al	px	0.002916	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.32083	down	neighbor	51	Al	px	0.001038	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.20983	up	neighbor	51	Al	s	0.00199	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.20983	down	neighbor	51	Al	s	0.006557	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.20983	up	neighbor	51	Al	py	0.001236	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.20983	down	neighbor	51	Al	py	0.002414	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.20983	up	neighbor	51	Al	pz	0.003021	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.20983	down	neighbor	51	Al	pz	0.0001668	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.20983	up	neighbor	51	Al	px	0.003313	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.20983	down	neighbor	51	Al	px	0.001705	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.09983	up	neighbor	51	Al	s	0.00163	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.09983	down	neighbor	51	Al	s	0.009233	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.09983	up	neighbor	51	Al	py	0.0008377	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.09983	down	neighbor	51	Al	py	0.005456	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.09983	up	neighbor	51	Al	pz	0.002089	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.09983	down	neighbor	51	Al	pz	0.0004583	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.09983	up	neighbor	51	Al	px	0.003527	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-2.09983	down	neighbor	51	Al	px	0.001834	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.98883	up	neighbor	51	Al	s	0.001243	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.98883	down	neighbor	51	Al	s	0.008169	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.98883	up	neighbor	51	Al	py	0.0007364	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.98883	down	neighbor	51	Al	py	0.005942	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.98883	up	neighbor	51	Al	pz	0.001245	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.98883	down	neighbor	51	Al	pz	0.0009618	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.98883	up	neighbor	51	Al	px	0.002715	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.98883	down	neighbor	51	Al	px	0.001789	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.87883	up	neighbor	51	Al	s	0.0007711	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.87883	down	neighbor	51	Al	s	0.005127	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.87883	up	neighbor	51	Al	py	0.000839	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.87883	down	neighbor	51	Al	py	0.003255	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.87883	up	neighbor	51	Al	pz	0.0008851	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.87883	down	neighbor	51	Al	pz	0.001207	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.87883	up	neighbor	51	Al	px	0.001502	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.87883	down	neighbor	51	Al	px	0.001993	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.76783	up	neighbor	51	Al	s	0.0003736	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.76783	down	neighbor	51	Al	s	0.003242	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.76783	up	neighbor	51	Al	py	0.0007453	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.76783	down	neighbor	51	Al	py	0.001167	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.76783	up	neighbor	51	Al	pz	0.0007011	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.76783	down	neighbor	51	Al	pz	0.001021	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.76783	up	neighbor	51	Al	px	0.0009123	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.76783	down	neighbor	51	Al	px	0.001851	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.65783	up	neighbor	51	Al	s	0.0001835	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.65783	down	neighbor	51	Al	s	0.002233	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.65783	up	neighbor	51	Al	py	0.0005604	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.65783	down	neighbor	51	Al	py	0.0006021	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.65783	up	neighbor	51	Al	pz	0.0005965	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.65783	down	neighbor	51	Al	pz	0.0006898	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.65783	up	neighbor	51	Al	px	0.0007078	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.65783	down	neighbor	51	Al	px	0.001099	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.54683	up	neighbor	51	Al	s	0.0001741	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.54683	down	neighbor	51	Al	s	0.00204	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.54683	up	neighbor	51	Al	py	0.0006425	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.54683	down	neighbor	51	Al	py	0.0006045	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.54683	up	neighbor	51	Al	pz	0.0007335	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.54683	down	neighbor	51	Al	pz	0.0003471	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.54683	up	neighbor	51	Al	px	0.000542	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.54683	down	neighbor	51	Al	px	0.0006241	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.43583	up	neighbor	51	Al	s	0.0002102	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.43583	down	neighbor	51	Al	s	0.003393	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.43583	up	neighbor	51	Al	py	0.0007194	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.43583	down	neighbor	51	Al	py	0.0008722	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.43583	up	neighbor	51	Al	pz	0.0009517	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.43583	down	neighbor	51	Al	pz	0.0001537	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.43583	up	neighbor	51	Al	px	0.0004475	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.43583	down	neighbor	51	Al	px	0.001023	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.32583	up	neighbor	51	Al	s	0.0002137	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.32583	down	neighbor	51	Al	s	0.003975	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.32583	up	neighbor	51	Al	py	0.0005053	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.32583	down	neighbor	51	Al	py	0.0009298	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.32583	up	neighbor	51	Al	pz	0.0008081	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.32583	down	neighbor	51	Al	pz	0.0001331	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.32583	up	neighbor	51	Al	px	0.0004026	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.32583	down	neighbor	51	Al	px	0.001495	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.21483	up	neighbor	51	Al	s	0.0002564	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.21483	down	neighbor	51	Al	s	0.002898	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.21483	up	neighbor	51	Al	py	0.0004277	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.21483	down	neighbor	51	Al	py	0.000711	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.21483	up	neighbor	51	Al	pz	0.0004731	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.21483	down	neighbor	51	Al	pz	0.0002197	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.21483	up	neighbor	51	Al	px	0.0003615	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.21483	down	neighbor	51	Al	px	0.001335	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.10483	up	neighbor	51	Al	s	0.0003761	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.10483	down	neighbor	51	Al	s	0.001737	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.10483	up	neighbor	51	Al	py	0.0006245	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.10483	down	neighbor	51	Al	py	0.0005013	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.10483	up	neighbor	51	Al	pz	0.0003706	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.10483	down	neighbor	51	Al	pz	0.0002671	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.10483	up	neighbor	51	Al	px	0.0003398	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-1.10483	down	neighbor	51	Al	px	0.0008863	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.99383	up	neighbor	51	Al	s	0.0004265	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.99383	down	neighbor	51	Al	s	0.0008518	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.99383	up	neighbor	51	Al	py	0.0006351	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.99383	down	neighbor	51	Al	py	0.0002715	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.99383	up	neighbor	51	Al	pz	0.0004144	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.99383	down	neighbor	51	Al	pz	0.0001559	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.99383	up	neighbor	51	Al	px	0.0003229	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.99383	down	neighbor	51	Al	px	0.0004759	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.88383	up	neighbor	51	Al	s	0.0002884	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.88383	down	neighbor	51	Al	s	0.0002839	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.88383	up	neighbor	51	Al	py	0.0004155	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.88383	down	neighbor	51	Al	py	0.0001163	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.88383	up	neighbor	51	Al	pz	0.0004024	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.88383	down	neighbor	51	Al	pz	3.585e-05	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.88383	up	neighbor	51	Al	px	0.0002483	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.88383	down	neighbor	51	Al	px	0.0001684	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.77283	up	neighbor	51	Al	s	7.94e-05	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.77283	down	neighbor	51	Al	s	0.0001057	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.77283	up	neighbor	51	Al	py	0.000257	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.77283	down	neighbor	51	Al	py	6.599e-05	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.77283	up	neighbor	51	Al	pz	0.0003138	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.77283	down	neighbor	51	Al	pz	1.203e-05	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.77283	up	neighbor	51	Al	px	0.0001546	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.77283	down	neighbor	51	Al	px	4.297e-05	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.66283	up	neighbor	51	Al	s	-3.793e-05	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.66283	down	neighbor	51	Al	s	9.189e-05	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.66283	up	neighbor	51	Al	py	0.0002299	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.66283	down	neighbor	51	Al	py	2.895e-05	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.66283	up	neighbor	51	Al	pz	0.0002695	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.66283	down	neighbor	51	Al	pz	2.373e-05	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.66283	up	neighbor	51	Al	px	0.0001404	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.66283	down	neighbor	51	Al	px	4.11e-05	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.55183	up	neighbor	51	Al	s	0.0001554	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.55183	down	neighbor	51	Al	s	9.1e-05	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.55183	up	neighbor	51	Al	py	0.0004049	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
Al16	*O	-0.55183	down	neighbor	51	Al	py	8.137e-06	source_manifest:COHP/PDOS/Al16/*O/DOSCAR
