"system","state","pair_role","atom1_index","atom2_index","distance_A","energy_eV_rel_EF","spin","pCOHP_raw","minus_pCOHP","source_file"
"Al16","*O","Coact-Obridge","16","258","2.069958","-10.27569","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-10.27569","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-10.27569","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-10.27569","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-10.22556","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-10.22556","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-10.22556","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-10.22556","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-10.22556","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-10.22556","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-10.17544","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-10.17544","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-10.17544","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-10.17544","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-10.17544","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-10.17544","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-10.12531","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-10.12531","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-10.12531","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-10.12531","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-10.12531","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-10.12531","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-10.07519","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-10.07519","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-10.07519","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-10.07519","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-10.07519","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-10.07519","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-10.02506","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-10.02506","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-10.02506","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-10.02506","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-10.02506","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-10.02506","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.97494","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.97494","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.97494","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.97494","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.97494","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.97494","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.92481","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.92481","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.92481","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.92481","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.92481","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.92481","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.87469","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.87469","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.87469","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.87469","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.87469","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.87469","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.82456","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.82456","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.82456","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.82456","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.82456","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.82456","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.77444","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.77444","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.77444","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.77444","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.77444","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.77444","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.72431","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.72431","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.72431","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.72431","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.72431","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.72431","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.67419","up","-0","0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.67419","down","-0","0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.67419","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.67419","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.67419","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.67419","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.62406","up","-0","0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.62406","down","-0","0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.62406","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.62406","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.62406","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.62406","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.57393","up","-0","0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.57393","down","-0","0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.57393","up","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.57393","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.57393","up","-0","0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.57393","down","0","-0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.52381","up","-4e-05","4e-05","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.52381","down","-0.00011","0.00011","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.52381","up","-0","0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.52381","down","-0","0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.52381","up","-0","0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.52381","down","-0","0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.47368","up","-0.00286","0.00286","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.47368","down","-0.00734","0.00734","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.47368","up","-0","0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.47368","down","-0","0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.47368","up","-0","0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.47368","down","-0","0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.42356","up","-0.03189","0.03189","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.42356","down","-0.08028","0.08028","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.42356","up","-0","0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.42356","down","-1e-05","1e-05","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.42356","up","-0","0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.42356","down","-0","0","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.37343","up","-0.06434","0.06434","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.37343","down","-0.15436","0.15436","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.37343","up","-0.00041","0.00041","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.37343","down","-0.00095","0.00095","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.37343","up","-2e-05","2e-05","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.37343","down","-0.00037","0.00037","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.32331","up","-0.02521","0.02521","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.32331","down","-0.054","0.054","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.32331","up","-0.01006","0.01006","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.32331","down","-0.0227","0.0227","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.32331","up","-0.00054","0.00054","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.32331","down","-0.00901","0.00901","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.27318","up","-0.00199","0.00199","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.27318","down","-0.0033","0.0033","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.27318","up","-0.043","0.043","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.27318","down","-0.09263","0.09263","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.27318","up","-0.00221","0.00221","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.27318","down","-0.03761","0.03761","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.22306","up","-0.00358","0.00358","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.22306","down","-0.0052","0.0052","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.22306","up","-0.03572","0.03572","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.22306","down","-0.06979","0.06979","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.22306","up","-0.00167","0.00167","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.22306","down","-0.02982","0.02982","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.17293","up","-0.08856","0.08856","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.17293","down","-0.1286","0.1286","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.17293","up","-0.00608","0.00608","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.17293","down","-0.00981","0.00981","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.17293","up","-0.00024","0.00024","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.17293","down","-0.00466","0.00466","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.12281","up","-0.38346","0.38346","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.12281","down","-0.5505","0.5505","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.12281","up","-0.00045","0.00045","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.12281","down","-0.00056","0.00056","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.12281","up","-1e-05","1e-05","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.12281","down","-0.00025","0.00025","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.07268","up","-0.31898","0.31898","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.07268","down","-0.44451","0.44451","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.07268","up","-0.01937","0.01937","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.07268","down","-0.02502","0.02502","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.07268","up","-0.00019","0.00019","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.07268","down","-0.00897","0.00897","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.02256","up","-0.06126","0.06126","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-9.02256","down","-0.08134","0.08134","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.02256","up","-0.25694","0.25694","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-9.02256","down","-0.33138","0.33138","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.02256","up","-0.00251","0.00251","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-9.02256","down","-0.11895","0.11895","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-8.97243","up","-0.16276","0.16276","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-8.97243","down","-0.25127","0.25127","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-8.97243","up","-0.60176","0.60176","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-8.97243","down","-0.77158","0.77158","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-8.97243","up","-0.00567","0.00567","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-8.97243","down","-0.27886","0.27886","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-8.92231","up","-0.6872","0.6872","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-8.92231","down","-1.06157","1.06157","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-8.92231","up","-0.26927","0.26927","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-8.92231","down","-0.33826","0.33826","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-8.92231","up","-0.0022","0.0022","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-8.92231","down","-0.12522","0.12522","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-8.87218","up","-0.5633","0.5633","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-8.87218","down","-0.84836","0.84836","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-8.87218","up","-0.07866","0.07866","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-8.87218","down","-0.10165","0.10165","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-8.87218","up","-0.00052","0.00052","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-8.87218","down","-0.03715","0.03715","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-8.82206","up","-0.13254","0.13254","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-8.82206","down","-0.1701","0.1701","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-8.82206","up","-0.46865","0.46865","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-8.82206","down","-0.62963","0.62963","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-8.82206","up","-0.0036","0.0036","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-8.82206","down","-0.22169","0.22169","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-8.77193","up","-0.1056","0.1056","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Oads","16","347","1.743233","-8.77193","down","-0.20329","0.20329","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-8.77193","up","-0.72165","0.72165","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","Coact-Obridge","16","258","2.069958","-8.77193","down","-0.96612","0.96612","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
"Al16","*O","neighbor-Obridge","51","258","2.112332","-8.77193","up","-0.00562","0.00562","source_manifest:COHP/PDOS/Al16/*O/COHPCAR.lobster"
