energy_eV_rel_EF	TDOS_up	TDOS_down	Al_s_up	Al_s_down	Al_px_up	Al_px_down	Al_py_up	Al_py_down	Al_pz_up	Al_pz_down	Al_p_total_up	Al_p_total_down	Al_d_total_up	Al_d_total_down	Al_total_up	Al_total_down	Co_s_up	Co_s_down	Co_dxy_up	Co_dxy_down	Co_dyz_up	Co_dyz_down	Co_dz2_up	Co_dz2_down	Co_dxz_up	Co_dxz_down	Co_dx2y2_up	Co_dx2y2_down	Co_p_total_up	Co_p_total_down	Co_d_total_up	Co_d_total_down	Co_total_up	Co_total_down	H_s_up	H_s_down	H_p_total_up	H_p_total_down	H_d_total_up	H_d_total_down	H_total_up	H_total_down	O_s_up	O_s_down	O_px_up	O_px_down	O_py_up	O_py_down	O_pz_up	O_pz_down	O_p_total_up	O_p_total_down	O_d_total_up	O_d_total_down	O_total_up	O_total_down
-3.85965	94.82221	92.00723	0.22519	0.05895	0.060969999999999996	0.10224	0.09842	0.13706000000000002	0.17146999999999998	0.12009	0.33086	0.35939	0	0	0.5560499999999999	0.41834000000000005	1.4258700000000002	1.5898199999999998	8.592910000000002	1.87776	4.950419999999999	1.7208200000000005	14.695570000000002	1.9375499999999999	5.337760000000001	1.6254699999999997	6.921200000000001	2.82346	0	0	40.49786	9.98506	41.923730000000006	11.57488	1.7392600000000005	1.0089999999999995	0	0	0	0	1.7392600000000005	1.0089999999999995	1.9951900000000002	1.2510800000000002	18.323959999999985	31.860989999999997	22.71841999999999	36.409870000000026	7.5654900000000005	9.483040000000006	48.60786999999998	77.75390000000003	0	0	50.60305999999998	79.00498000000003
-3.80952	102.00678	97.17726	0.23278	0.06016	0.061180000000000005	0.09392999999999999	0.14165999999999998	0.13261	0.19348	0.09685	0.39632	0.32339	0	0	0.6291	0.38355	1.3114000000000001	1.5383000000000002	10.115949999999998	1.8138500000000002	4.984449999999999	2.0379499999999995	16.580370000000002	2.1968200000000007	5.381550000000001	1.8015199999999996	7.6054299999999975	2.710639999999999	0	0	44.66775	10.56078	45.97915	12.099079999999999	1.7868299999999997	1.05105	0	0	0	0	1.7868299999999997	1.05105	2.0698700000000017	1.3395600000000003	19.57483	33.75407	23.912819999999986	38.11201000000002	8.054170000000003	10.438009999999998	51.54181999999999	82.30409000000002	0	0	53.61168999999999	83.64365000000002
-3.7594	99.30778	96.6821	0.215	0.05669999999999999	0.06188000000000001	0.09098	0.13965	0.14115	0.18200999999999998	0.08442999999999999	0.38354	0.31656	0	0	0.59854	0.37326	1.26762	1.42057	10.561339999999998	1.65407	4.640170000000001	2.1524099999999997	17.441339999999997	2.29668	5.37171	1.7996899999999998	7.229119999999999	2.5021299999999993	0	0	45.24368	10.404979999999998	46.51129999999999	11.825549999999998	1.6551500000000006	1.0509399999999998	0	0	0	0	1.6551500000000006	1.0509399999999998	1.93101	1.3383499999999995	18.777100000000004	33.681479999999986	22.42512999999999	38.176069999999996	7.409660000000002	10.236330000000004	48.611889999999995	82.09387999999998	0	0	50.542899999999996	83.43222999999999
-3.70927	91.2015	92.21564	0.17659	0.05426	0.06946	0.07366	0.11005999999999999	0.13225	0.15693	0.07841000000000001	0.33644999999999997	0.28432	0	0	0.5130399999999999	0.33858	1.23761	1.3146200000000001	9.516040000000004	1.62268	4.42335	2.1701499999999996	16.225270000000002	2.4355799999999994	5.090190000000002	1.6805999999999999	6.55942	2.3353800000000002	0	0	41.81427000000001	10.24439	43.05188000000001	11.559009999999999	1.4601799999999996	0.94563	0	0	0	0	1.4601799999999996	0.94563	1.7441699999999998	1.2119100000000005	17.632740000000002	33.86806999999999	20.269529999999992	35.18872000000001	6.5300899999999995	9.103800000000001	44.432359999999996	78.16059	0	0	46.17652999999999	79.3725
-3.65915	94.72371	88.62431	0.15444000000000002	0.05054	0.09601	0.06453	0.11117	0.08981	0.15636000000000003	0.06082	0.36354000000000003	0.21516000000000002	0	0	0.5179800000000001	0.2657	1.3571200000000005	1.17444	9.038139999999999	1.7429599999999998	4.961900000000001	2.1300499999999993	15.926269999999997	2.46684	4.850339999999999	1.5604499999999997	6.9959999999999996	2.2535000000000003	0	0	41.77265	10.153799999999999	43.12976999999999	11.32824	1.3915099999999994	0.81418	0	0	0	0	1.3915099999999994	0.81418	1.73034	1.03144	19.6662	34.338879999999996	21.657829999999997	32.94418999999999	6.629970000000002	7.90185	47.954	75.18491999999999	0	0	49.68434	76.21635999999998
-3.60902	100.73352	85.86872	0.16265000000000002	0.054509999999999996	0.12893000000000002	0.08153	0.1245	0.056659999999999995	0.16763999999999998	0.04184	0.42107	0.18003	0	0	0.58372	0.23454	1.4148200000000004	0.9976799999999999	8.738280000000003	1.8605800000000001	5.563839999999998	1.8658800000000004	15.2356	2.2084699999999997	5.018499999999999	1.51959	7.8156599999999985	2.27326	0	0	42.37188	9.727780000000001	43.786699999999996	10.72546	1.4054500000000005	0.7220599999999999	0	0	0	0	1.4054500000000005	0.7220599999999999	1.7770100000000006	0.8498200000000006	21.91178000000001	33.73183999999998	24.359289999999998	32.70820999999999	6.909740000000003	6.8968500000000015	53.18081000000001	73.33689999999997	0	0	54.95782000000001	74.18671999999997
-3.5589	101.80282	86.7755	0.16807	0.07329000000000001	0.12659	0.08331	0.11676	0.05434	0.15605999999999998	0.03573	0.39941	0.17337999999999998	0	0	0.56748	0.24667	1.3080500000000002	0.9061800000000003	8.610119999999997	1.7539900000000002	5.671189999999999	1.7543199999999999	14.97384	2.1365100000000004	5.105759999999999	1.6603599999999998	8.251959999999999	2.37969	0	0	42.612869999999994	9.68487	43.920919999999995	10.591050000000001	1.4362700000000002	0.76275	0	0	0	0	1.4362700000000002	0.76275	1.8113700000000008	0.8655599999999998	22.541520000000006	31.986180000000015	24.71688000000002	35.35966000000002	6.808320000000002	6.963540000000004	54.06672000000003	74.30938000000003	0	0	55.87809000000003	75.17494000000003
-3.50877	103.75875	95.07231	0.15692	0.08076	0.11642999999999999	0.060790000000000004	0.10554	0.07264	0.13938	0.0368	0.36135	0.17023	0	0	0.51827	0.25099	1.2505000000000002	0.9353999999999999	9.078269999999998	1.68782	5.55066	1.87455	15.69471	2.4641499999999996	5.03014	1.9392400000000005	8.647269999999999	2.5193500000000006	0	0	44.00105	10.48511	45.251549999999995	11.42051	1.4589999999999994	1.0238400000000003	0	0	0	0	1.4589999999999994	1.0238400000000003	1.8302899999999993	1.1753699999999994	23.41569000000001	34.07522000000001	24.63419	38.63254000000001	6.649800000000003	8.493799999999998	54.699680000000015	81.20156000000001	0	0	56.52997000000001	82.37693000000002
-3.45865	107.43997	97.34041	0.15110999999999997	0.09604000000000001	0.10024	0.049010000000000005	0.10560000000000001	0.07756	0.12982000000000002	0.04628	0.33566	0.17285	0	0	0.48677	0.26889	1.2484200000000003	0.9392799999999999	9.142160000000002	1.5975700000000002	5.397750000000001	1.9177700000000006	16.555039999999998	2.95518	5.08454	2.0128899999999996	8.94183	2.61688	0	0	45.12132	11.100290000000001	46.36974	12.039570000000001	1.4489300000000003	1.1057299999999994	0	0	0	0	1.4489300000000003	1.1057299999999994	1.8359700000000003	1.2462400000000002	24.67925000000001	34.91002999999999	25.99333000000002	39.29607999999999	6.62603	8.47378	57.29861000000003	82.67988999999999	0	0	59.134580000000035	83.92612999999999
-3.40852	109.67457	101.00072	0.1393	0.10668000000000001	0.08484000000000001	0.06114000000000001	0.09790000000000001	0.06895000000000001	0.11989000000000001	0.06325999999999998	0.30263000000000007	0.19335	0	0	0.44193000000000005	0.30003	1.19105	0.94518	8.696119999999999	1.7429899999999998	5.38819	1.9373900000000004	18.044370000000004	4.240450000000001	5.293080000000002	2.1618299999999993	8.921219999999998	2.96357	0	0	46.342980000000004	13.04623	47.53403	13.99141	1.4207900000000002	0.9276900000000002	0	0	0	0	1.4207900000000002	0.9276900000000002	1.8168900000000012	1.02713	25.712109999999996	36.41720000000001	26.05108999999999	41.14357999999998	6.6976700000000005	7.19363	58.460869999999986	84.75441	0	0	60.27775999999999	85.78153999999999
-3.3584	108.70796	107.80221	0.11779	0.08762999999999999	0.09522000000000001	0.08036	0.08602999999999998	0.07782000000000001	0.10327000000000003	0.06759	0.28452	0.22577000000000003	0	0	0.40231000000000006	0.3134	1.09874	0.9295399999999999	8.37556	2.19755	5.3063899999999995	1.9824400000000002	21.03679	5.149970000000001	5.0200700000000005	2.48793	9.054899999999996	3.3232199999999996	0	0	48.79371	15.141110000000001	49.89245	16.07065	1.32951	0.88448	0	0	0	0	1.32951	0.88448	1.6962200000000003	0.9072000000000001	25.08869	40.402069999999995	23.856240000000007	42.358670000000004	6.442460000000002	6.865899999999997	55.38739000000001	89.62664	0	0	57.08361000000001	90.53384
-3.30827	111.8409	101.29102	0.12276999999999999	0.0775	0.11177999999999999	0.09036999999999999	0.08836999999999998	0.08678000000000001	0.08787000000000002	0.05475	0.28802	0.2319	0	0	0.41079	0.3094	1.0332799999999998	0.8526599999999999	8.92758	2.482860000000001	5.4739499999999985	1.8681500000000002	25.41011	4.648469999999999	4.811230000000001	2.2706499999999994	10.211089999999999	3.1127099999999994	0	0	54.83396	14.382839999999998	55.867239999999995	15.235499999999998	1.2615399999999999	0.8374199999999996	0	0	0	0	1.2615399999999999	0.8374199999999996	1.57358	0.8334200000000003	24.18043	38.69465999999999	22.39918	39.113510000000005	6.1479599999999985	6.267139999999999	52.72757	84.07531	0	0	54.30115	84.90872999999999
-3.25815	116.43252	100.75511	0.14203000000000002	0.07932	0.09767999999999999	0.10204	0.0948	0.09405999999999999	0.08374000000000001	0.04987	0.27622	0.24597	0	0	0.41825	0.32528999999999997	0.97935	0.83651	10.054279999999999	2.79628	5.784489999999999	1.7749000000000001	28.53171	4.771800000000001	5.161840000000001	2.0574100000000004	11.787320000000001	3.01222	0	0	61.31964	14.41261	62.298989999999996	15.249120000000001	1.2530799999999993	0.8944599999999998	0	0	0	0	1.2530799999999993	0.8944599999999998	1.5234899999999998	0.84567	22.999830000000006	37.99097000000002	22.11471000000001	38.878359999999994	5.824300000000001	6.571219999999999	50.93884000000001	83.44055000000002	0	0	52.462330000000016	84.28622000000001
-3.20802	119.02754	96.36669	0.13985999999999998	0.07736999999999998	0.08987999999999999	0.12002	0.10174	0.08967	0.08725	0.04050000000000001	0.27886999999999995	0.25019	0	0	0.41872999999999994	0.32755999999999996	0.94655	0.7250800000000002	10.049520000000001	2.919690000000001	5.395880000000001	1.7060599999999997	31.570129999999995	4.778479999999999	5.231550000000001	1.8831499999999999	11.523249999999999	2.79726	0	0	63.77033	14.08464	64.71688	14.80972	1.2902799999999996	0.8916200000000003	0	0	0	0	1.2902799999999996	0.8916200000000003	1.5370100000000002	0.7816099999999994	22.87341999999999	37.28201	22.497100000000014	35.67782000000002	5.694160000000001	6.596500000000001	51.06468	79.55633000000002	0	0	52.601690000000005	80.33794000000002
-3.15789	121.19148	89.32756	0.14456999999999998	0.06959	0.09836	0.11298000000000001	0.11541000000000001	0.10422	0.09128999999999998	0.03575	0.30506	0.25295	0	0	0.44963	0.32254	0.9305100000000002	0.59922	9.407079999999997	2.7733699999999994	5.392880000000001	1.6926399999999993	32.62935000000001	4.535050000000001	4.721550000000001	1.65022	11.874770000000002	2.61613	0	0	64.02563	13.26741	64.95614	13.866629999999999	1.3162099999999997	0.7892599999999996	0	0	0	0	1.3162099999999997	0.7892599999999996	1.5455899999999996	0.6590800000000006	23.654029999999985	35.697930000000014	23.533139999999992	31.844069999999988	5.736680000000004	6.147859999999998	52.92384999999998	73.68986	0	0	54.46943999999998	74.34894
-3.10777	115.5664	81.8759	0.13490000000000002	0.0666	0.10863	0.10195	0.11068	0.12291	0.08155	0.03397	0.30086	0.25883	0	0	0.43576000000000004	0.32543	0.8455400000000002	0.5490000000000002	8.7433	2.339880000000001	5.471199999999998	1.7156799999999999	28.399539999999995	4.419829999999999	4.15614	1.5527499999999999	13.137730000000001	2.40254	0	0	59.907909999999994	12.43068	60.753449999999994	12.97968	1.2671599999999998	0.7083499999999999	0	0	0	0	1.2671599999999998	0.7083499999999999	1.47138	0.5888100000000003	23.12989	32.43484	22.89611999999997	29.12658	5.612650000000002	5.712209999999999	51.63865999999997	67.27363	0	0	53.11003999999997	67.86244
-3.05764	113.21601	80.50739	0.13172999999999999	0.06814	0.11112999999999999	0.11204999999999998	0.11709	0.10363	0.08929	0.03748	0.31750999999999996	0.25316	0	0	0.44924	0.3213	0.8602799999999996	0.5547	8.506149999999998	2.2294300000000002	5.064909999999999	1.7492099999999997	26.639749999999996	4.801209999999999	3.92889	1.6238899999999998	13.39279	2.5903900000000006	0	0	57.532489999999996	12.99413	58.39276999999999	13.548829999999999	1.2809999999999997	0.67356	0	0	0	0	1.2809999999999997	0.67356	1.4713300000000002	0.58409	23.771859999999986	30.84636000000002	22.10488999999999	29.02896000000001	5.744919999999999	5.504329999999997	51.62166999999997	65.37965000000003	0	0	53.092999999999975	65.96374000000003
-3.00752	114.85785	94.37594	0.15305999999999997	0.08944	0.10801	0.11782000000000001	0.11969999999999997	0.09570999999999999	0.11333	0.047580000000000004	0.34103999999999995	0.26111	0	0	0.49409999999999993	0.35055000000000003	0.9048600000000001	0.6164299999999998	8.27204	3.096310000000001	4.8608	1.8763600000000005	28.820400000000003	5.4413	3.6496600000000003	1.8228800000000007	12.50469	3.8411799999999996	0	0	58.10759	16.078030000000002	59.01245	16.694460000000003	1.3353299999999995	0.7707600000000002	0	0	0	0	1.3353299999999995	0.7707600000000002	1.4971999999999994	0.7002000000000002	23.843249999999998	34.66299	23.02572	35.39269000000001	5.649790000000001	5.804269999999996	52.51876	75.85995000000001	0	0	54.01596	76.56015000000001
-2.95739	119.95276	101.86129	0.187	0.09466	0.12068999999999998	0.10379	0.10721999999999998	0.09272000000000001	0.12267000000000003	0.049199999999999994	0.35058	0.24570999999999998	0	0	0.53758	0.34037	0.8689300000000001	0.62995	8.951789999999997	3.5119099999999994	5.586890000000001	1.8917500000000007	30.99889	6.381509999999998	3.706670000000001	1.9816200000000002	13.507169999999997	3.9146600000000005	0	0	62.75140999999999	17.681449999999998	63.62034	18.3114	1.3795800000000003	0.84487	0	0	0	0	1.3795800000000003	0.84487	1.5157800000000006	0.7383800000000004	23.524299999999997	38.78418	23.83568	36.89852999999998	5.53942	5.943600000000002	52.8994	81.62630999999998	0	0	54.41518	82.36468999999998
-2.90727	118.75427	97.99653	0.16651000000000002	0.09971	0.11155000000000001	0.0846	0.09745999999999999	0.07517999999999998	0.12831	0.062439999999999996	0.33732	0.22221999999999997	0	0	0.50383	0.32192999999999994	0.81247	0.5803299999999999	10.233689999999998	3.0489099999999993	5.58267	1.7783400000000005	29.51802	6.72759	3.8601500000000004	2.0398799999999997	14.278170000000001	3.1843799999999995	0	0	63.472699999999996	16.7791	64.28517	17.35943	1.3637200000000005	0.8423099999999999	0	0	0	0	1.3637200000000005	0.8423099999999999	1.5034399999999999	0.6968500000000001	23.130179999999996	37.621309999999994	22.740349999999996	35.22489000000001	5.227449999999998	5.92962	51.09797999999999	78.77582000000001	0	0	52.60141999999999	79.47267000000001
-2.85714	118.90859	97.18908	0.15471	0.10162	0.11341000000000002	0.06372	0.08448	0.06656000000000001	0.15405000000000002	0.08081	0.35194000000000003	0.21109	0	0	0.50665	0.31271000000000004	0.8366	0.5495	11.479569999999999	3.0123200000000003	5.070539999999999	1.8141499999999997	27.81252	5.53494	4.25598	2.31138	14.178680000000002	3.0231199999999996	0	0	62.79729	15.69591	63.63389	16.24541	1.3762500000000004	0.8207500000000001	0	0	0	0	1.3762500000000004	0.8207500000000001	1.55873	0.7242100000000001	23.769530000000003	36.69061999999999	23.010999999999992	36.55727	5.05247	5.838059999999999	51.833	79.08595	0	0	53.391729999999995	79.81016
-2.80702	118.96576	92.10327	0.16037000000000004	0.06899	0.12211999999999998	0.04369	0.08399	0.04880999999999999	0.18452	0.06687	0.39063	0.15936999999999998	0	0	0.551	0.22835999999999998	0.7835700000000002	0.5080399999999999	11.392710000000001	2.7922600000000006	4.5711600000000026	1.89208	25.917690000000004	4.177060000000002	4.308509999999999	3.07835	12.851139999999996	2.91599	0	0	59.04121	14.855740000000003	59.824780000000004	15.363780000000002	1.36515	0.7577100000000002	0	0	0	0	1.36515	0.7577100000000002	1.6058699999999992	0.7511900000000001	25.313109999999998	34.121449999999975	25.12927	35.42892	5.176519999999999	5.451969999999999	55.6189	75.00233999999998	0	0	57.22477	75.75352999999997
-2.75689	112.58771	100.96102	0.12636	0.06477000000000001	0.097	0.040990000000000006	0.08743999999999999	0.03595	0.16363999999999995	0.06739	0.34807999999999995	0.14433	0	0	0.47444	0.2091	0.67279	0.50678	10.28326	2.8680500000000007	3.8428699999999996	2.3952200000000006	24.15537	3.9762	4.14227	4.449930000000001	10.61978	3.1811300000000005	0	0	53.04355	16.870530000000002	53.71634	17.37731	1.2601000000000002	0.7927499999999996	0	0	0	0	1.2601000000000002	0.7927499999999996	1.46053	0.8687200000000002	26.09898	37.01458	24.44628	38.748129999999975	5.13093	5.95056	55.676190000000005	81.71326999999998	0	0	57.136720000000004	82.58198999999998
-2.70677	101.30283	106.38652	0.12339000000000001	0.07988	0.10144	0.045660000000000006	0.09444999999999999	0.03129	0.15152	0.08943	0.34741	0.16638	0	0	0.4708	0.24626	0.56992	0.48976999999999987	9.13071	2.9295099999999996	3.3778200000000003	2.7507999999999995	20.681279999999997	3.723010000000001	3.714640000000001	4.98232	9.08164	3.29543	0	0	45.98609	17.68107	46.55601	18.17084	1.1034700000000006	0.7608899999999998	0	0	0	0	1.1034700000000006	0.7608899999999998	1.2595100000000001	0.9191600000000002	24.61391	39.70642000000003	22.572990000000008	40.926280000000006	4.726090000000003	5.656539999999997	51.91299000000001	86.28924000000004	0	0	53.172500000000014	87.20840000000003
-2.65664	99.05064	89.34439	0.14497000000000002	0.09331	0.12135999999999998	0.04988	0.09586	0.0284	0.21468	0.12723	0.4319	0.20551000000000003	0	0	0.57687	0.29882000000000003	0.51998	0.39987999999999996	8.768109999999998	2.3856900000000003	3.5048399999999993	2.27991	17.06822	2.91911	3.4747400000000015	3.8958	10.09096	2.560570000000001	0	0	42.90687	14.041080000000001	43.42685	14.44096	1.09106	0.55055	0	0	0	0	1.09106	0.55055	1.2518400000000007	0.7066099999999998	24.539189999999998	34.48554000000001	23.53463999999999	34.39735	4.6302900000000005	4.464800000000002	52.70411999999999	73.34769000000001	0	0	53.95595999999999	74.05430000000001
-2.60652	98.84887	76.16016	0.17586	0.08733	0.09949999999999998	0.04763999999999999	0.08043	0.03368	0.3160800000000001	0.15066	0.49601000000000006	0.23197999999999996	0	0	0.6718700000000001	0.31931	0.5145700000000001	0.35012000000000004	8.476859999999999	1.9851100000000004	3.65152	1.9091900000000002	16.031380000000002	2.5428899999999994	3.32779	2.93378	10.840119999999997	1.9692300000000003	0	0	42.32767	11.3402	42.84224	11.69032	1.1079300000000003	0.40742	0	0	0	0	1.1079300000000003	0.40742	1.2986399999999991	0.46374000000000004	24.50946000000002	31.157059999999998	23.872809999999998	28.285519999999988	4.545810000000003	3.8367399999999994	52.92808000000002	63.279319999999984	0	0	54.22672000000002	63.743059999999986
-2.55639	98.36078	68.14588	0.17115000000000002	0.06322	0.07586	0.034030000000000005	0.06508	0.03473	0.3298	0.13273000000000001	0.47074	0.20149	0	0	0.64189	0.26471	0.5096299999999999	0.33765999999999996	8.949920000000002	1.78101	3.8090700000000006	1.8115899999999998	15.822190000000004	2.690319999999999	3.4654499999999997	2.40719	11.06145	1.7662499999999999	0	0	43.10808000000001	10.456359999999998	43.61771000000001	10.794019999999998	1.0969100000000003	0.36344999999999994	0	0	0	0	1.0969100000000003	0.36344999999999994	1.291990000000001	0.34401000000000004	23.359209999999987	28.231639999999995	23.693129999999996	24.690760000000004	4.65981	3.4574800000000003	51.71214999999998	56.37988	0	0	53.004139999999985	56.72389
-2.50627	93.15089	66.31616	0.12684	0.06555	0.06734	0.027639999999999998	0.05231	0.03573	0.23974	0.1358	0.35939	0.19917	0	0	0.48623	0.26472	0.47496000000000005	0.34374000000000005	9.42282	1.8833699999999998	3.6586700000000003	2.1617699999999997	13.839179999999999	3.5287200000000003	3.44416	2.1628000000000003	10.681239999999999	2.13452	0	0	41.04607	11.87118	41.521029999999996	12.214920000000001	1.0576799999999995	0.38161999999999996	0	0	0	0	1.0576799999999995	0.38161999999999996	1.2313099999999995	0.34395	22.057940000000002	26.89556	22.14441	22.57773	4.652300000000001	3.6377599999999988	48.85465000000001	53.11105	0	0	50.08596	53.455
-2.45614	82.75263	77.69656	0.09524	0.10606	0.0683	0.033100000000000004	0.040350000000000004	0.04156	0.18415	0.2753399999999999	0.2928	0.3499999999999999	0	0	0.38804	0.4560599999999999	0.43906	0.37092	8.08275	2.0279599999999998	3.3191700000000006	2.55273	11.05199	5.944709999999999	2.89332	2.4116999999999997	10.033169999999998	2.9061600000000003	0	0	35.3804	15.843259999999999	35.81946	16.21418	0.9594600000000001	0.48661999999999994	0	0	0	0	0.9594600000000001	0.48661999999999994	1.10841	0.42403000000000013	20.543800000000008	29.548009999999998	19.70620000000001	25.795819999999996	4.227230000000001	4.771920000000001	44.47723000000002	60.11574999999999	0	0	45.58564000000002	60.53977999999999
-2.40602	74.65469	81.29428	0.07541	0.11373000000000001	0.08777000000000001	0.03634999999999999	0.03891	0.04438	0.18136	0.35955	0.30804	0.44028	0	0	0.38345	0.55401	0.38680999999999993	0.35824	6.48339	2.0284	3.026900000000001	2.54323	8.805229999999998	9.565019999999999	2.53472	2.4844199999999996	8.41952	3.0876499999999996	0	0	29.269759999999998	19.70872	29.65657	20.066959999999998	0.88543	0.5304700000000001	0	0	0	0	0.88543	0.5304700000000001	1.0030500000000002	0.43629999999999985	19.780949999999997	29.306950000000004	18.933720000000005	25.08654	4.011460000000001	5.31314	42.726130000000005	59.706630000000004	0	0	43.72918000000001	60.14293
-2.35589	73.52925	82.74827	0.058159999999999996	0.07940000000000001	0.10869999999999999	0.02926	0.051930000000000004	0.05299	0.17668	0.24740000000000004	0.33731	0.32965000000000005	0	0	0.39547	0.40905	0.3737799999999999	0.35420999999999986	5.182099999999999	2.74213	3.1700299999999992	2.68166	7.5773399999999995	11.01624	2.5698799999999995	2.6024300000000005	6.723060000000001	3.174510000000001	0	0	25.22241	22.21697	25.59619	22.571180000000002	0.87735	0.57741	0	0	0	0	0.87735	0.57741	0.9746099999999996	0.4655400000000002	20.02768000000001	30.257469999999998	21.184820000000006	23.29570000000001	4.473120000000001	5.171870000000004	45.685620000000014	58.725040000000014	0	0	46.66023000000002	59.19058000000001
-2.30576	81.17008	88.71668	0.05328	0.06314	0.12744	0.02522	0.07127	0.04596	0.17493	0.16423000000000001	0.37363999999999997	0.23541	0	0	0.42692	0.29855000000000004	0.4019999999999999	0.3710600000000001	4.830019999999999	4.154719999999999	3.82272	2.943479999999999	6.8909699999999985	13.620849999999997	3.0466099999999985	2.992749999999999	6.33574	3.7267799999999998	0	0	24.926059999999996	27.438579999999995	25.328059999999997	27.809639999999995	0.9625999999999997	0.7025900000000002	0	0	0	0	0.9625999999999997	0.7025900000000002	1.0743	0.5573599999999999	22.75812	31.109250000000007	24.748939999999994	23.173609999999993	5.871160000000001	5.06554	53.37822	59.3484	0	0	54.45251999999999	59.90576
-2.25564	87.64696	90.23653	0.051070000000000004	0.06261	0.13264	0.023119999999999998	0.07482	0.03336	0.16795	0.14232000000000003	0.37541	0.19880000000000003	0	0	0.42647999999999997	0.26141000000000003	0.39943999999999996	0.33687999999999996	4.612019999999999	5.294539999999999	4.29147	2.8257600000000003	6.39277	19.184649999999994	3.32168	3.3065999999999995	6.445589999999998	4.185439999999999	0	0	25.063529999999997	34.796989999999994	25.46297	35.133869999999995	1.01123	0.7466300000000002	0	0	0	0	1.01123	0.7466300000000002	1.15873	0.5802299999999997	25.67864999999999	28.25485	26.81702000000001	20.57977999999998	7.09183	4.679850000000002	59.5875	53.514479999999985	0	0	60.74623	54.094709999999985
-2.20551	80.90016	85.81722	0.039	0.05715	0.13251000000000002	0.02225	0.06811	0.03029	0.13514	0.13097999999999999	0.33576000000000006	0.18352	0	0	0.37476000000000004	0.24067	0.34386999999999995	0.2635699999999999	4.09317	7.11567	4.275550000000001	2.6135099999999998	5.28333	18.028799999999997	3.2792100000000004	3.691079999999999	5.592400000000001	4.80119	0	0	22.523660000000003	36.250249999999994	22.867530000000002	36.513819999999996	0.9113600000000001	0.7205499999999999	0	0	0	0	0.9113600000000001	0.7205499999999999	1.08831	0.5579200000000002	24.560129999999997	25.263219999999997	24.315069999999988	17.79454999999999	6.783039999999999	4.726610000000001	55.658239999999985	47.784379999999985	0	0	56.746549999999985	48.34229999999999
-2.15539	76.71098	90.72482	0.03222	0.08668000000000001	0.11559	0.026069999999999996	0.07455999999999999	0.03617	0.11831000000000001	0.08005999999999999	0.30846	0.14229999999999998	0	0	0.34068	0.22898	0.32811	0.25034999999999996	3.7246999999999995	8.399669999999999	4.233040000000001	2.84564	4.3064800000000005	16.72932	3.5561799999999995	4.431419999999998	5.027049999999999	5.27989	0	0	20.84745	37.685939999999995	21.17556	37.93629	0.84875	0.7511400000000001	0	0	0	0	0.84875	0.7511400000000001	1.0526099999999998	0.63766	23.840089999999996	26.901279999999993	23.194249999999997	18.801030000000008	6.258980000000001	5.46846	53.293319999999994	51.170770000000005	0	0	54.345929999999996	51.80843
-2.10526	70.23736	92.04963	0.024799999999999996	0.10233	0.09079000000000001	0.03035	0.08407999999999999	0.03832	0.10896	0.04273	0.28383	0.1114	0	0	0.30863	0.21373	0.30355	0.25106999999999996	3.24601	7.072810000000001	4.04133	2.8998800000000005	3.6488799999999997	17.753380000000003	3.4398100000000005	4.109399999999999	4.350760000000001	4.681949999999999	0	0	18.72679	36.51742	19.030340000000002	36.76849	0.7844599999999999	0.7290399999999997	0	0	0	0	0.7844599999999999	0.7290399999999997	1.00106	0.66163	22.28069999999999	28.189360000000004	21.14832	19.9183	5.683789999999998	5.56905	49.11280999999998	53.67671	0	0	50.113869999999984	54.33834
-2.05514	64.90854	91.32749	0.0202	0.07743	0.08284	0.03074	0.1027	0.03781	0.10693	0.028380000000000002	0.29247	0.09693	0	0	0.31267	0.17436000000000001	0.27334	0.23829999999999998	3.106699999999999	6.246289999999999	3.8137699999999986	2.863820000000001	2.9074	18.842079999999996	3.3483200000000015	3.683499999999999	3.3212300000000003	5.29856	0	0	16.497419999999998	36.93424999999999	16.77076	37.172549999999994	0.7677700000000002	0.7449199999999996	0	0	0	0	0.7677700000000002	0.7449199999999996	0.9634799999999996	0.6470699999999997	20.694580000000006	25.701660000000007	19.927020000000002	21.67240999999999	5.472169999999996	5.214600000000002	46.093770000000006	52.58867	0	0	47.05725	53.23574
-2.00501	68.19794	88.37772	0.020930000000000004	0.06766	0.09364	0.025150000000000002	0.12499	0.029300000000000003	0.11982999999999999	0.02887	0.33846	0.08332	0	0	0.35939	0.15098	0.30465	0.20236000000000004	3.2233	5.648210000000002	4.07667	2.8284999999999996	2.499389999999999	17.736010000000004	3.8116300000000005	3.3747800000000003	3.0717000000000008	5.533990000000002	0	0	16.68269	35.12149000000001	16.98734	35.32385000000001	0.8072600000000004	0.7295900000000001	0	0	0	0	0.8072600000000004	0.7295900000000001	1.0255099999999995	0.62012	22.183510000000005	22.805649999999996	21.13336	23.641710000000003	5.701669999999999	5.105770000000001	49.01854	51.55313	0	0	50.044050000000006	52.17325
