energy_eV_rel_EF	TDOS_up	TDOS_down	Co_s_up	Co_s_down	Co_px_up	Co_px_down	Co_py_up	Co_py_down	Co_pz_up	Co_pz_down	Co_dxy_up	Co_dxy_down	Co_dyz_up	Co_dyz_down	Co_dz2_up	Co_dz2_down	Co_dxz_up	Co_dxz_down	Co_dx2y2_up	Co_dx2y2_down	Co_p_total_up	Co_p_total_down	Co_d_total_up	Co_d_total_down	Co_total_up	Co_total_down	H_s_up	H_s_down	H_px_up	H_px_down	H_py_up	H_py_down	H_pz_up	H_pz_down	H_dxy_up	H_dxy_down	H_dyz_up	H_dyz_down	H_dz2_up	H_dz2_down	H_dxz_up	H_dxz_down	H_dx2y2_up	H_dx2y2_down	H_p_total_up	H_p_total_down	H_d_total_up	H_d_total_down	H_total_up	H_total_down	O_s_up	O_s_down	O_px_up	O_px_down	O_py_up	O_py_down	O_pz_up	O_pz_down	O_dxy_up	O_dxy_down	O_dyz_up	O_dyz_down	O_dz2_up	O_dz2_down	O_dxz_up	O_dxz_down	O_dx2y2_up	O_dx2y2_down	O_p_total_up	O_p_total_down	O_d_total_up	O_d_total_down	O_total_up	O_total_down
-3.5766334500000005	69.97	78.93	2.1328300000000007	2.0685279999999993	0.28186200000000006	0.6455434	0.31980400000000014	0.465024	0.663579	1.2179970000000004	6.705760000000004	1.6193419999999998	3.858529999999999	3.36591	8.51867	5.18938	3.964739	2.40516	4.7479700000000005	1.6857880000000003	1.2652450000000002	2.3285644000000003	27.795669000000004	14.26558	31.193744000000006	18.662672399999998	1.491394000000001	1.3056999999999994	0.14130070000000003	0.30798879999999995	0.1866274	0.30003799999999997	0.10887590000000004	0.12842330000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.4368040000000001	0.7364500999999999	0.0	0.0	1.928198000000001	2.0421500999999993	1.3687169999999997	0.6794519999999997	8.39341	16.363629999999997	11.203719999999999	14.717006000000003	3.7751050000000004	7.885926000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	23.372235	38.966562	0.0	0.0	24.740952	39.646014
-3.47163345	103.5	79.52	2.8824899999999998	1.6969260000000002	0.4756330000000001	0.58439	0.4390930000000001	0.5450760000000001	1.2721930000000001	1.3936339999999996	8.717010000000002	1.4671169999999998	5.36453	3.4021899999999996	12.043400000000002	4.583869999999999	5.535492	2.562621	7.020369999999999	1.910104	2.1869190000000005	2.5230999999999995	38.680802	13.925901999999999	43.750211	18.145927999999998	2.2526780000000004	1.2073654999999994	0.2227058	0.29932299999999995	0.2874519999999999	0.3217692000000001	0.16551850000000004	0.11695729999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6756762999999999	0.7380495	0.0	0.0	2.9283543000000005	1.9454149999999995	2.1668379999999994	0.6262749999999997	12.767199999999994	16.31387	17.530440000000006	15.935756000000001	5.961415000000002	7.618079999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.259055000000004	39.867706	0.0	0.0	38.425893	40.493981
-3.3656334500000002	118.1	80.8	2.9382699999999993	1.4968679999999996	0.6205750000000001	0.5753299999999999	0.4726449999999999	0.6260920000000001	1.7139000000000004	1.5419399999999992	9.34789	1.1786079999999999	6.40378	3.017470000000001	12.787099999999999	3.7047600000000003	6.46299	2.4235700000000002	8.542320000000002	2.057106	2.8071200000000003	2.7433619999999994	43.54408	12.381514000000001	49.28947	16.621744	2.503513999999999	1.1219873999999999	0.2687472	0.29242989999999985	0.31841480000000016	0.3424069000000001	0.1898518	0.11624589999999993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7770138000000002	0.7510826999999999	0.0	0.0	3.2805277999999993	1.8730700999999998	2.3933750000000007	0.6680889999999998	15.443390000000003	17.065649999999998	19.966729999999995	17.752040000000008	6.576119999999996	6.708267999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.986239999999995	41.525958	0.0	0.0	44.379614999999994	42.194047000000005
-3.26063345	105.1	82.94	2.3196	1.3789919999999998	0.606413	0.635021	0.4160859999999999	0.657928	1.6382499999999998	1.7808710000000005	8.467119999999998	1.1789940000000003	6.552190000000001	2.3623	11.697109999999999	2.8229699999999998	6.057301000000002	1.93623	8.329880000000001	2.3403450000000006	2.6607489999999996	3.0738200000000004	41.103601	10.640839	46.08395	15.093651000000001	1.8804589999999999	1.1435170000000003	0.2521025	0.2953481000000001	0.2641356000000001	0.3559254	0.15091440000000003	0.1253744	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6671525000000001	0.7766479000000002	0.0	0.0	2.5476115	1.9201649000000005	1.763603000000001	0.718559	14.523119999999997	18.308901999999996	16.731640000000002	19.756228000000004	4.885053000000002	5.479288000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	36.139813000000004	43.544418	0.0	0.0	37.903416	44.262977
-3.15463345	100.3	92.96	1.7153100000000003	1.221432	0.5583130000000001	0.7715229999999998	0.42220500000000016	0.6965679999999997	1.7260899999999997	2.173193	9.614690000000003	1.6652240000000003	7.04774	1.7999500000000002	12.334099999999996	2.40735	5.505022	2.0006000000000004	9.29886	3.7223	2.706608	3.6412839999999997	43.800412	11.595424000000001	48.22233	16.45814	1.3450310000000003	1.3116590000000001	0.25212480000000004	0.32787369999999993	0.23826860000000002	0.40170680000000003	0.11063650000000005	0.14386210000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6010299000000001	0.8734426	0.0	0.0	1.9460609000000004	2.1851016000000003	1.1102400000000003	0.7813460000000002	14.005090000000003	20.456370000000003	14.386929999999998	23.67237000000002	3.8610149999999996	5.0073099999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.253035	49.13605000000002	0.0	0.0	33.363275	49.917396000000025
-3.0496334500000004	128.3	116.3	1.4102399999999997	1.058858	0.6613469999999998	1.0283200000000001	0.5678200000000001	0.8044140000000001	2.5193900000000014	2.44693	12.866580000000003	2.7704850000000003	8.650789999999997	1.7994000000000006	19.045099999999998	2.5993700000000004	5.683000000000001	3.4221199999999996	13.35729	6.685280000000001	3.7485570000000012	4.279664	59.602759999999996	17.276655	64.761557	22.615177000000003	1.5400020000000003	1.5251819999999996	0.3221497	0.4099872999999998	0.30792259999999994	0.4981493999999997	0.12266969999999995	0.17124670000000003	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7527419999999999	1.0793833999999995	0.0	0.0	2.2927440000000003	2.604565399999999	1.0277090000000002	0.9378599999999997	17.363170000000004	24.938729999999996	17.253060000000005	30.279919999999997	5.239397	5.672470000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	39.85562700000001	60.891119999999994	0.0	0.0	40.88333600000001	61.828979999999994
-2.9436334500000005	166.2	142.7	1.2652390000000002	0.9649440000000001	0.8985890000000001	1.3644900000000006	0.735667	0.9796840000000001	3.1794299999999995	2.3922779999999997	14.5913	4.217826	9.559720000000002	2.3778999999999995	35.068700000000014	3.01646	6.011626999999998	5.13036	17.520339999999997	9.456209999999999	4.813686	4.736452000000001	82.75168700000002	24.198755999999996	88.83061200000002	29.900152	1.9865449999999991	1.6475960000000003	0.3795339	0.5237323999999999	0.3798715000000001	0.5884974	0.17278570000000013	0.19876399999999989	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9321911000000002	1.3109937999999997	0.0	0.0	2.9187360999999994	2.9585898	1.1833450000000003	1.111943	21.104929999999996	31.55648	20.715240000000012	36.31226	6.940870000000003	6.542659999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.76104000000001	74.4114	0.0	0.0	49.94438500000001	75.523343
-2.83863345	183.1	156.6	1.177958	0.9068080000000001	1.090941	1.5952079999999995	0.8169060000000001	1.1874790000000002	2.7473199999999993	2.1136800000000004	14.555919999999999	5.6488700000000005	8.55061	3.14109	54.9565	3.503459999999999	5.991902	5.397940000000001	18.909059999999993	9.57615	4.655167	4.896367	102.96399199999999	27.26751	108.79711699999999	33.070685000000005	2.137723999999998	1.6060780000000003	0.34184589999999987	0.6278359000000001	0.34606770000000003	0.6042914999999999	0.21747129999999995	0.20996640000000014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9053848999999998	1.4420938	0.0	0.0	3.0431088999999982	3.0481718000000004	1.1164079999999998	1.080216	20.385719999999992	38.42335000000001	19.38908000000001	37.58991999999999	6.95075	6.6493220000000015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	46.725550000000005	82.662592	0.0	0.0	47.841958000000005	83.74280800000001
-2.7326334500000002	173.3	156.2	1.1763720000000002	0.8289330000000001	1.0756009999999998	1.5483219999999995	0.8228960000000001	1.3093090000000003	1.6968999999999996	1.8434320000000002	14.587240000000001	6.68306	6.877609999999997	3.673249999999999	63.18614000000001	4.524	5.606393000000001	4.454440000000001	18.86426	7.604690000000001	3.5953969999999993	4.7010629999999995	109.121643	26.93944	113.89341200000001	32.469436	1.9522479999999995	1.424212	0.25636900000000007	0.6819070000000002	0.24530789999999997	0.5646215	0.22191000000000002	0.19570819999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7235869	1.4422367	0.0	0.0	2.6758348999999995	2.8664487000000003	0.8795330000000002	0.8595299999999996	16.55502999999999	42.678799999999995	14.853540000000002	35.223560000000006	5.925009999999998	5.965153999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.33357999999999	83.867514	0.0	0.0	38.21311299999999	84.727044
-2.62763345	147.4	144.4	1.1911355999999997	0.7445	0.8839680000000002	1.2620699999999998	0.8052279999999997	1.2031160000000003	0.9736689999999998	1.6468749999999999	13.941310000000007	6.377129999999999	5.718620000000001	3.7354299999999996	52.37464	6.03039	4.852672000000001	3.53502	19.082189999999997	5.59411	2.6628649999999996	4.112061	95.96943200000001	25.27208	99.8234326	30.128641	1.572201	1.1666249999999994	0.2038326	0.6476790000000001	0.1759245000000001	0.5148959999999998	0.1841019	0.16400019999999993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5638590000000001	1.3265751999999997	0.0	0.0	2.13606	2.493200199999999	0.7259619999999997	0.67782	13.691999999999995	41.06265999999998	11.499310000000003	32.2702	5.027209999999999	4.833995999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.218519999999998	78.16685599999998	0.0	0.0	30.944481999999997	78.84467599999998
-2.52163345	122.1	128.0	1.1713511999999997	0.6787509999999999	0.7108849999999998	0.9980169999999999	0.799921	0.9787910000000004	0.7505130000000002	1.4849330000000003	12.123223999999995	4.817679999999999	5.0806000000000004	3.54498	34.55211999999999	7.1666799999999995	3.971551000000001	3.010101	19.016560000000002	4.35516	2.261319	3.461741000000001	74.74405499999999	22.894600999999998	78.17672519999999	27.035093	1.2295429999999998	0.8821621000000001	0.2022748	0.5630909999999997	0.1655011000000001	0.47303920000000005	0.13638050000000002	0.13009520000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5041564000000001	1.1662253999999996	0.0	0.0	1.7336994	2.0483874999999996	0.7536670000000003	0.5809490999999998	13.001290000000001	35.778770000000016	10.887859999999996	30.009760000000014	4.628913000000002	3.7250029999999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.518062999999998	69.51353300000002	0.0	0.0	29.271729999999998	70.09448210000004
-2.4166334500000004	109.5	118.1	1.1412789999999995	0.608366	0.681713	0.9050629999999998	0.8241719999999999	0.8671570000000002	0.7489119999999999	1.3835540000000002	10.689721999999998	3.37238	4.670499999999999	3.514399999999999	23.505020000000002	7.455929999999999	3.336061	2.881895000000001	18.467029999999998	3.75992	2.254797	3.155774	60.668333	20.984524999999998	64.064409	24.748665	1.1069816999999995	0.6454477	0.22211559999999997	0.5118330000000002	0.18742379999999992	0.4555172	0.10711759999999995	0.10600948999999991	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5166569999999998	1.0733596900000002	0.0	0.0	1.6236386999999994	1.71880739	0.8905720000000001	0.49119520000000005	13.300380000000002	32.399609999999996	11.966169999999993	29.239703000000016	4.635597999999998	3.177820000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.902147999999993	64.81713300000001	0.0	0.0	30.792719999999992	65.30832820000002
-2.31163345	104.3	112.0	1.0642470000000002	0.5085	0.7562170000000001	0.856	0.8507070000000001	0.844157	0.7272370000000002	1.2476155000000002	9.867853	2.6395999999999993	4.25071	3.6858	19.441469999999995	6.879339999999998	2.9701049999999993	3.0320089999999995	17.251870000000007	3.4476299999999984	2.3341610000000004	2.9477725	53.782008000000005	19.684378999999996	57.180416	23.140651499999997	1.0741659999999997	0.5051924999999998	0.23572820000000003	0.49136719999999995	0.20942560000000007	0.4379017	0.09063609999999998	0.09147097000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5357899	1.0207398699999999	0.0	0.0	1.6099558999999999	1.5259323699999998	0.9815850000000002	0.4035845000000002	13.701239999999999	30.962089999999982	12.99356000000001	28.292005	4.496641	2.953361	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.191441000000008	62.20745599999998	0.0	0.0	32.17302600000001	62.61104049999998
-2.20563345	97.48	102.2	0.938702	0.40713399999999994	0.8463129999999999	0.7489069999999999	0.86922	0.78414	0.6052839999999998	1.0384019999999998	8.640592	2.4575730000000005	3.68201	3.6898699999999995	16.79011000000001	6.122350000000003	2.712844000000002	3.1292200000000006	14.446369999999998	3.1825299999999994	2.320817	2.5714489999999994	46.27192600000001	18.581543000000003	49.53144500000001	21.560126000000004	0.9352380000000003	0.45473070000000004	0.24653609999999998	0.4471509	0.2243182000000001	0.39858590000000016	0.07445919999999998	0.08137812999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5453135	0.9271149300000001	0.0	0.0	1.4805515000000005	1.3818456300000002	0.9634860000000002	0.3499061000000001	14.424500000000005	28.109829999999995	13.580049999999996	25.899425999999995	4.054655	2.6932049999999994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.059205000000006	56.70246099999999	0.0	0.0	33.022691	57.05236709999999
-2.1006334500000006	89.3	96.11	0.7951790000000002	0.34157550000000003	0.878601	0.658605	0.879926	0.770656	0.45605300000000004	0.9164370000000002	7.045054	2.7362349999999993	3.172003	3.389619999999999	13.008350000000004	6.398890000000001	2.4923699999999993	3.1691300000000004	11.130980000000006	2.9796200000000006	2.2145799999999998	2.345698	36.848757000000006	18.673495	39.85851600000001	21.3607685	0.7469659999999998	0.5025948	0.2615774999999999	0.38820019999999994	0.24107330000000007	0.38449230000000023	0.06597540999999997	0.08760600999999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.5686262099999999	0.8602985100000001	0.0	0.0	1.3155922099999997	1.3628933100000002	0.924111	0.35954579999999997	15.382870000000002	24.399730000000005	14.202649999999995	25.30706	3.8287940000000007	2.9140962	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.414314	52.62088620000001	0.0	0.0	34.338425	52.98043200000001
-1.9946334499999998	81.93	98.44	0.635907	0.31294600000000006	0.829654	0.6432019999999999	0.848179	0.8614810000000004	0.34930400000000006	0.8551390000000001	5.536393999999998	3.048958999999999	2.980452	3.0591500000000003	8.422683999999999	7.274310000000002	2.422100000000001	3.0950699999999998	8.62096	2.8134759999999988	2.027137	2.3598220000000003	27.98259	19.290965	30.645633999999998	21.963733	0.608578	0.5982426000000001	0.27888850000000004	0.3714124000000001	0.2565407	0.39970250000000007	0.07364123000000002	0.11668981999999997	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.60907043	0.8878047200000001	0.0	0.0	1.2176484300000001	1.4860473200000002	0.9102389999999995	0.40613669999999996	16.189105	23.081909999999993	14.556060000000006	26.911571000000006	4.0990720000000005	3.864757999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	34.84423700000001	53.858239	0.0	0.0	35.754476000000004	54.264375699999995
-1.8896334500000003	79.75	94.83	0.5038049999999998	0.2812169	0.8046719999999998	0.6304869999999999	0.8411599999999999	0.8324979999999998	0.29069500000000004	0.6494079999999999	4.357193999999999	2.6954670000000003	3.1723369999999993	2.64652	4.702451000000001	6.932068999999999	2.8677300000000003	2.492970000000001	6.839005000000003	2.3873860000000007	1.9365269999999999	2.1123929999999995	21.938717000000004	17.154412	24.379049000000002	19.548021900000002	0.5355539000000002	0.5708947999999999	0.31171060000000006	0.38747190000000004	0.28265829999999986	0.36312090000000025	0.09309123999999998	0.14165499870000006	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6874601399999999	0.8922477987000004	0.0	0.0	1.2230140400000002	1.4631425987000002	0.9226620000000001	0.3775356000000001	17.602503999999996	23.19678499999999	15.301800000000004	24.901371000000005	4.9067099999999995	4.963745000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.811014	53.061901	0.0	0.0	38.733676	53.4394366
-1.7836334500000004	83.98	77.75	0.4424700000000001	0.21508179999999996	0.8445600000000002	0.5329669999999999	0.9176789999999999	0.6276959999999999	0.262389	0.3538277	3.695821000000001	1.7716250000000002	3.6098569999999994	1.9266200000000002	2.9167060000000005	5.058853000000001	3.7730900000000003	1.560461	5.740510000000001	1.7534399999999997	2.024628	1.5144906999999999	19.735984000000002	12.070999	22.203082000000002	13.8005715	0.5279267999999999	0.38854660000000013	0.35366400000000014	0.3606267700000002	0.3260087	0.2762680000000001	0.11030052999999998	0.14069420800000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7899732300000001	0.7775889780000004	0.0	0.0	1.3179000300000001	1.1661355780000005	0.9759150999999998	0.25611249999999997	19.453502999999994	20.671826	17.18964	18.803838	5.886729999999999	5.644108999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	42.529872999999995	45.119772999999995	0.0	0.0	43.5057881	45.375885499999995
-1.67863345	86.4	58.99	0.38720300000000013	0.13506119999999994	0.850976	0.407994	0.9659009999999999	0.510089	0.24168499999999996	0.16188810000000003	3.293287999999999	1.003248	4.020754000000001	1.2907930000000003	2.289219999999999	3.2706940000000007	4.327760000000001	1.0043555339999999	4.86999	1.3080599999999998	2.058562	1.0799711	18.801012	7.877150534	21.246777	9.092182834	0.5372709000000001	0.21531216	0.36986420000000014	0.27792856000000005	0.3505940999999998	0.22182150000000003	0.11678182999999996	0.11368918699999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8372401299999999	0.6134392470000001	0.0	0.0	1.37451103	0.828751407	1.0062802999999996	0.14556380000000002	20.292856000000004	15.848355000000002	18.825699999999994	14.532264	6.236120000000001	5.027838	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.354676	35.408457	0.0	0.0	46.3609563	35.5540208
-1.57263345	90.54	46.96	0.31533399999999995	0.0744669	0.8419209999999999	0.3416794	0.9551290000000002	0.4939480000000001	0.24284299999999995	0.08437589999999999	2.9703900000000005	0.7204080800000001	4.728205999999999	1.1114300000000001	2.053454	2.455254	4.75334	0.9313569399999999	3.9966600000000003	1.0413068900000002	2.039893	0.9200033000000001	18.50205	6.259755910000001	20.857277	7.25422611	0.5880375000000002	0.13220869599999996	0.38659589999999977	0.20143484000000003	0.3625462999999999	0.20544757999999994	0.1360575999999999	0.07766708900000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.8851997999999995	0.484549509	0.0	0.0	1.4732372999999996	0.6167582049999999	1.0660200000000004	0.08975179999999999	21.926409999999994	12.178395999999996	20.730029999999985	12.976778999999997	6.543444999999999	3.3738139000000005	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	49.19988499999998	28.528988899999995	0.0	0.0	50.265904999999975	28.618740699999993
-1.4676334500000006	102.3	43.17	0.26763999999999993	0.04696310000000001	0.8446809999999999	0.2624681000000001	0.9152619999999998	0.3760650000000001	0.284134	0.04955976	2.789957000000001	0.7813365599999998	5.9256509999999984	1.234526	2.097711	2.79492	5.9774	0.8996069999999998	3.3852600000000006	0.9439553999999999	2.0440769999999997	0.6880928600000001	20.175979	6.6543449599999995	22.487696	7.38940092	0.7137838999999995	0.10047372199999999	0.4327441000000002	0.16063784999999994	0.39065060000000024	0.19616172	0.18338343000000007	0.08901068790000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0067781300000005	0.44581025789999995	0.0	0.0	1.72056203	0.5462839799	1.2381850000000005	0.07520960000000003	25.427962999999984	10.663104000000002	23.315690000000007	11.642580000000002	8.018363	3.3284522200000004	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	56.76201599999999	25.634136220000006	0.0	0.0	58.00020099999999	25.709345820000006
-1.3616334499999998	105.8	56.13	0.21867599999999995	0.07750040000000001	0.7293989999999999	0.1476271	0.7534589999999998	0.17736000000000002	0.333322	0.04562490000000001	2.5055850000000013	1.2955531150000001	6.8610310000000005	1.7148180000000002	1.9970880000000002	9.56627	7.183609999999999	1.1220510000000001	2.7471509999999992	1.6517051	1.8161799999999997	0.37061200000000005	21.294465	15.350397215	23.329321	15.798509615	0.7830179999999997	0.18238832300000002	0.4421050000000003	0.1626325724	0.39163139999999985	0.19065468999999996	0.21469828999999993	0.17002284099999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.0484346900000001	0.5233101034	0.0	0.0	1.8314526899999997	0.7056984263999999	1.3498449999999995	0.11060452999999999	26.133103	11.675202999999994	22.746959999999994	10.653878000000002	9.660250000000001	5.617002399999998	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	58.540313	27.946083399999996	0.0	0.0	59.89015799999999	28.056687929999995
-1.2566334500000003	93.9	88.12	0.15974	0.161697	0.507281	0.10173	0.5081300000000001	0.07483650000000001	0.3792190000000001	0.06967880000000003	2.1912019999999997	3.258898	7.2276799999999986	3.0547780000000007	1.542802	29.2988	7.310180000000002	2.329137	2.135946	5.380250499999998	1.3946300000000003	0.24624530000000006	20.40781	43.3218635	21.96218	43.7298058	0.7367820000000002	0.5309963999999999	0.3880792000000002	0.18632918000000004	0.34387200000000007	0.169179967	0.19416564000000006	0.22240242499999996	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.9261168400000003	0.577911572	0.0	0.0	1.6628988400000004	1.108907972	1.3189773000000002	0.20831350000000004	22.334894999999996	13.028686999999998	18.61476	9.752558999999996	9.848719999999993	6.769318309999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	50.79837499999999	29.55056430999999	0.0	0.0	52.11735229999999	29.758877809999994
-1.1506334500000004	77.81	130.7	0.12006459999999998	0.24633800000000006	0.333353	0.15027900000000002	0.32932300000000014	0.1199305	0.41476300000000016	0.10113649999999996	2.1477779999999997	8.345654	6.969189999999998	5.511240000000001	0.98141	53.741910000000004	6.746223999999998	4.2885149999999985	1.9592359999999995	15.261349999999997	1.0774390000000003	0.37134599999999995	18.803837999999995	87.148669	20.001341599999996	87.766353	0.6293120000000005	1.0720690000000002	0.32473799999999997	0.20434689999999991	0.2826344	0.15332321000000002	0.14128956999999992	0.18963424000000015	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.7486619699999999	0.5473043500000001	0.0	0.0	1.3779739700000004	1.6193733500000003	1.2190175	0.3706457000000002	17.835493000000003	12.458799999999997	14.466690000000002	9.308891	8.401180000000004	5.722093000000002	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	40.70336300000001	27.489783999999997	0.0	0.0	41.92238050000001	27.860429699999997
-1.04563345	66.42	175.1	0.1031624	0.323722	0.25031800000000004	0.26605	0.25929500000000005	0.25343899999999997	0.4127879999999998	0.12949299999999997	2.2980430000000003	16.279505999999998	6.143679999999998	8.10572	0.520832	67.74594	6.286208000000001	6.284476000000001	2.0722470000000004	28.566488000000014	0.9224009999999999	0.648982	17.32101	126.98213000000001	18.3465734	127.95483400000002	0.4917026000000002	1.5040249000000006	0.2869411	0.2501757000000001	0.23962049999999993	0.19203289999999995	0.09518146999999998	0.14802187	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.62174307	0.5902304700000001	0.0	0.0	1.1134456700000002	2.094255370000001	1.0851634	0.5628365	15.188557000000007	13.36571	12.41003000000001	11.643880000000001	6.278100000000003	5.0365629999999975	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	33.87668700000002	30.046152999999997	0.0	0.0	34.96185040000002	30.6089895
-0.9406334500000004	64.68	200.5	0.10399540000000002	0.41039129999999996	0.24192100000000002	0.39712099999999995	0.2793929999999999	0.39339699999999994	0.3826120000000001	0.1489671	2.454461000000001	22.295251999999994	5.878790000000001	9.357023000000002	0.27448900000000004	69.84924900000001	6.2985	7.918639000000001	2.264735	35.739443	0.903926	0.9394850999999999	17.170975000000002	145.15960600000003	18.178896400000003	146.50948240000002	0.3776071999999999	1.5878273999999994	0.2814203000000001	0.2978047999999999	0.23869479999999998	0.24112519999999987	0.08135574	0.12635096999999995	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.6014708400000001	0.6652809699999997	0.0	0.0	0.97907804	2.253108369999999	0.9798342999999999	0.6819299000000003	14.851210000000005	15.656600000000001	13.403200000000005	14.69088	4.708127000000001	4.886519999999999	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	32.96253700000001	35.234	0.0	0.0	33.94237130000001	35.9159299
-0.8346334500000006	71.8	185.5	0.11340329999999998	0.4639936	0.293645	0.44448000000000004	0.3486180000000001	0.44030899999999984	0.34465300000000004	0.14704740000000002	2.6271300000000006	21.713783999999997	6.86082	9.169591000000002	0.22819330000000002	61.36638199999999	6.6639199999999965	8.425594	2.5577300000000007	33.49020899999999	0.9869160000000001	1.0318364	18.9377933	134.16555999999997	20.038112599999998	135.66138999999998	0.3241929999999999	1.2571217999999997	0.3060654	0.2744838000000001	0.27480099999999996	0.23598600000000008	0.09339048	0.09325575000000001	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.67425688	0.6037255500000002	0.0	0.0	0.9984498799999999	1.86084735	0.9306492	0.6250715	16.561179999999993	14.885020000000006	16.511900000000004	14.49986999999999	4.024016	3.9202740000000014	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	37.09709599999999	33.305164	0.0	0.0	38.0277452	33.930235499999995
