energy_eV_rel_EF,TDOS_up,TDOS_down,Co_s_up,Co_s_down,Co_dxy_up,Co_dxy_down,Co_dyz_up,Co_dyz_down,Co_dz2_up,Co_dz2_down,Co_dxz_up,Co_dxz_down,Co_dx2y2_up,Co_dx2y2_down,Co_p_total_up,Co_p_total_down,Co_d_total_up,Co_d_total_down,Co_total_up,Co_total_down,H_s_up,H_s_down,H_p_total_up,H_p_total_down,H_d_total_up,H_d_total_down,H_total_up,H_total_down,O_s_up,O_s_down,O_px_up,O_px_down,O_py_up,O_py_down,O_pz_up,O_pz_down,O_p_total_up,O_p_total_down,O_d_total_up,O_d_total_down,O_total_up,O_total_down
-4.86216,90.47351,0.0105,1.1359499999999998,5e-05,4.96473,5e-05,15.412070000000002,4e-05,5.200530000000001,4e-05,15.70998,2e-05,3.7851699999999995,8e-05,0,0,45.072480000000006,0.00023,46.20843,0.00028000000000000003,2.8265600000000006,0.0012100000000000001,0,0,0,0,2.8265600000000006,0.0012100000000000001,2.4245700000000006,0.00079,12.025060000000007,0.0010500000000000004,13.883360000000001,0.0016700000000000005,13.105670000000005,0.005279999999999999,39.01409000000001,0.008,0,0,41.43866000000001,0.00879
-4.81203,79.06188,3e-05,1.04443,0.0,4.31874,0.0,13.46446,0.0,5.347370000000002,0.0,11.822250000000002,0.0,3.5930699999999995,0.0,0,0,38.54589000000001,0.0,39.590320000000006,0.0,2.6405900000000004,0.0,0,0,0,0,2.6405900000000004,0.0,2.2644300000000004,0.0,10.224379999999998,0.0,12.263169999999997,0.0,12.079080000000003,0.0,34.566629999999996,0.0,0,0,36.83106,0.0
-4.7619,54.13244,0.0,0.7866499999999998,0.0,3.0589800000000005,0.0,9.120880000000001,0.0,4.191910000000001,0.0,7.566330000000001,0.0,2.49507,0.0,0,0,26.433170000000004,0.0,27.219820000000002,0.0,1.7416299999999996,0.0,0,0,0,0,1.7416299999999996,0.0,1.5827499999999999,0.0,6.76461,0.0,8.515699999999997,0.0,8.30811,0.0,23.588419999999996,0.0,0,0,25.171169999999996,0.0
-4.71178,51.86,0.0009,0.7557499999999998,3.0000000000000004e-05,3.5536899999999987,0.0,8.60882,2e-05,4.50434,2e-05,9.213650000000001,0.0,2.3339700000000003,4e-05,0,0,28.21447,8e-05,28.97022,0.00011000000000000002,1.2897200000000004,0.0,0,0,0,0,1.2897200000000004,0.0,1.3295500000000002,0.0,6.350779999999997,8e-05,7.402800000000002,0.00027000000000000006,6.517050000000001,0.00013000000000000002,20.27063,0.00048000000000000007,0,0,21.60018,0.00048000000000000007
-4.66165,78.41156,0.14743,0.9329299999999998,0.008579999999999994,6.468859999999999,0.0012700000000000005,13.542210000000003,0.00469,5.89917,0.0038100000000000013,15.610860000000006,0.0025800000000000003,4.12328,0.008039999999999995,0,0,45.644380000000005,0.02039,46.57731000000001,0.028969999999999992,1.7935899999999998,0.0022100000000000015,0,0,0,0,1.7935899999999998,0.0022100000000000015,1.90841,0.0031000000000000025,9.111889999999995,0.02247999999999999,10.431630000000002,0.05954000000000005,8.588870000000005,0.03072999999999999,28.13239,0.11275000000000003,0,0,30.040800000000004,0.11585000000000004
-4.61153,105.86467,4.11775,1.02078,0.23536000000000007,9.907079999999997,0.03764,18.36395,0.12944,7.047739999999998,0.10621000000000004,21.34955,0.07206000000000003,6.48646,0.23275,0,0,63.154779999999995,0.5781000000000001,64.17555999999999,0.8134600000000002,2.506099999999999,0.06256000000000003,0,0,0,0,2.506099999999999,0.06256000000000003,2.662690000000001,0.0882400000000001,11.745400000000004,0.6362000000000004,13.216310000000005,1.6553800000000003,11.558589999999995,0.8619399999999999,36.520300000000006,3.1535200000000008,0,0,39.182990000000004,3.2417600000000006
-4.5614,123.00607,23.42444,1.0427899999999999,1.27732,12.456900000000001,0.2403699999999999,21.494929999999997,0.7134199999999999,7.88894,0.59152,24.792170000000002,0.40070000000000006,8.61407,1.3994800000000003,0,0,75.24701,3.3454900000000003,76.2898,4.62281,2.9038099999999996,0.34962999999999994,0,0,0,0,2.9038099999999996,0.34962999999999994,3.0521000000000003,0.4977399999999999,13.180369999999998,3.68015,14.508909999999997,9.318719999999997,13.071050000000003,4.95535,40.760329999999996,17.954219999999996,0,0,43.81243,18.451959999999996
-4.51128,118.81807,38.97935,0.96739,1.8989500000000001,13.929169999999996,0.6378299999999997,20.26709,1.0333700000000001,8.126490000000002,1.04647,23.675789999999992,0.80038,9.537899999999999,2.4256800000000007,0,0,75.53643999999998,5.94373,76.50383,7.8426800000000005,2.5917400000000006,0.58348,0,0,0,0,2.5917400000000006,0.58348,2.671,0.8340899999999998,12.385549999999993,6.737060000000004,13.31321,14.523410000000004,11.352630000000003,8.458779999999997,37.05139,29.719250000000006,0,0,39.72239,30.553340000000006
-4.46115,92.31041,46.75973,0.7210499999999999,1.976829999999999,13.20607,1.841009999999999,14.547219999999998,0.6620400000000002,5.81514,1.8085299999999995,18.350990000000007,2.10147,8.609039999999998,2.18603,0,0,60.52846,8.599079999999999,61.24951,10.575909999999997,1.8733900000000003,0.7991200000000002,0,0,0,0,1.8733900000000003,0.7991200000000002,1.9860700000000011,1.0472000000000001,9.489630000000002,11.443109999999995,9.825210000000002,12.50551,7.886550000000002,10.388760000000001,27.201390000000007,34.337379999999996,0,0,29.18746000000001,35.38458
-4.41103,81.05247,61.43469,0.74156,2.909270000000001,12.47325,2.65569,12.301730000000001,0.7154099999999999,4.254670000000002,2.2204099999999993,14.19481,3.3207300000000006,8.698580000000002,1.8071799999999998,0,0,51.92304000000001,10.71942,52.66460000000001,13.62869,1.69538,1.1982999999999997,0,0,0,0,1.69538,1.1982999999999997,1.9848999999999992,1.4759700000000002,8.69985,17.442619999999998,9.267490000000002,14.743399999999998,6.740109999999999,12.945739999999992,24.70745,45.131759999999986,0,0,26.69235,46.60772999999999
-4.3609,102.35444,61.42286,1.1983100000000004,3.6344899999999996,15.043350000000002,1.6911600000000002,15.151079999999999,1.17057,5.37477,1.2216099999999994,14.26662,2.5659300000000007,12.34849,1.0687100000000003,0,0,62.184309999999996,7.717980000000001,63.38262,11.35247,2.273310000000001,1.3095000000000006,0,0,0,0,2.273310000000001,1.3095000000000006,2.78981,1.623489999999999,11.780139999999994,18.69316,13.039979999999998,17.10821,9.088569999999999,11.336239999999995,33.90868999999999,47.137609999999995,0,0,36.69849999999999,48.76109999999999
-4.31078,112.08335,65.43915,1.29662,4.08224,15.465729999999997,1.7010200000000006,15.769310000000004,2.1376000000000004,7.172999999999999,1.2522700000000002,14.223359999999996,2.13546,13.58785,1.1958399999999998,0,0,66.21925,8.42219,67.51586999999999,12.504430000000001,2.688599999999999,1.2926300000000006,0,0,0,0,2.688599999999999,1.2926300000000006,3.1139800000000015,1.544720000000001,13.214000000000008,20.899729999999987,14.649679999999998,18.44431999999999,10.901210000000003,10.75336,38.76489000000001,50.09740999999998,0,0,41.878870000000006,51.64212999999998
-4.26065,97.37745,60.44476,1.13605,3.863809999999999,12.856150000000001,1.6265500000000002,11.734769999999997,2.51478,9.44839,1.2899899999999997,10.834719999999997,1.67871,10.187320000000003,1.3447800000000003,0,0,55.06135,8.45481,56.1974,12.31862,2.566809999999998,1.075050000000001,0,0,0,0,2.566809999999998,1.075050000000001,2.7317499999999995,1.2143899999999999,12.212420000000005,19.640040000000003,13.484630000000006,17.005710000000004,10.18456,9.191059999999998,35.88161000000001,45.83681000000001,0,0,38.61336000000001,47.05120000000001
-4.21053,95.19787,50.07075,1.3026599999999995,3.2644200000000003,14.032770000000003,1.0214299999999998,9.242780000000003,1.8002699999999998,9.692430000000002,1.00696,9.10532,1.1643900000000003,9.693930000000002,1.2657500000000002,0,0,51.76723000000001,6.2588,53.06989000000001,9.52322,2.5590500000000005,0.8637899999999995,0,0,0,0,2.5590500000000005,0.8637899999999995,2.768690000000001,1.0332000000000001,12.283779999999997,16.73037,14.210989999999999,14.98333,10.305409999999995,6.936839999999998,36.80017999999999,38.65054,0,0,39.56886999999999,39.68374
-4.1604,90.10028,59.60337,1.6816300000000004,3.8635,16.13974,1.0110400000000002,7.3423599999999976,1.8754500000000005,6.37519,1.24287,8.053260000000002,1.1912300000000002,10.13581,1.6643700000000003,0,0,48.04636,6.984960000000001,49.72799,10.848460000000001,2.2907100000000016,0.9688100000000001,0,0,0,0,2.2907100000000016,0.9688100000000001,2.65442,1.23916,11.785380000000002,19.170439999999996,14.064740000000008,20.145460000000007,9.577059999999996,7.230980000000002,35.42718000000001,46.54688,0,0,38.08160000000001,47.78604000000001
-4.11028,86.95432,54.75829,1.8606699999999998,3.579240000000001,17.671359999999996,0.9043699999999999,6.327239999999999,1.6208600000000002,5.4448,1.4087800000000001,7.377300000000002,1.0348600000000001,10.010809999999998,1.48646,0,0,46.831509999999994,6.45533,48.69217999999999,10.03457,2.00097,0.8498300000000001,0,0,0,0,2.00097,0.8498300000000001,2.4035499999999996,1.1209900000000004,11.518429999999992,16.574290000000005,13.789940000000003,19.884459999999994,8.54926,6.293969999999998,33.85762999999999,42.75272,0,0,36.261179999999996,43.873709999999996
-4.06015,89.43126,47.86368,2.0279300000000005,3.1822099999999995,19.243679999999998,0.75973,5.7231700000000005,1.1962300000000003,6.0741700000000005,1.6591900000000002,6.7734099999999975,0.9812299999999999,10.334829999999998,1.2178099999999998,0,0,48.14926,5.81419,50.177189999999996,8.9964,1.9097199999999994,0.7129200000000002,0,0,0,0,1.9097199999999994,0.7129200000000002,2.28577,0.9910599999999998,12.197690000000012,13.709019999999999,14.337759999999996,17.625400000000003,8.52321,5.828869999999998,35.05866000000001,37.16329,0,0,37.34443000000001,38.15435
-4.01003,91.13764,60.0892,2.1725099999999995,3.6988899999999996,18.97573,0.8880300000000002,5.268199999999998,1.2360199999999995,6.177460000000003,2.5571599999999997,6.144409999999998,1.0979800000000002,11.276729999999999,1.77856,0,0,47.84253,7.5577499999999995,50.01504,11.256639999999999,1.9288999999999992,0.8214000000000002,0,0,0,0,1.9288999999999992,0.8214000000000002,2.3175600000000007,1.3890299999999995,13.264970000000002,16.446439999999992,14.567530000000003,22.17057,9.043809999999997,8.00514,36.876310000000004,46.62214999999999,0,0,39.193870000000004,48.011179999999996
-3.9599,92.87702,67.35729,2.2742199999999997,3.9083499999999987,18.631169999999997,1.03403,4.89849,1.25867,6.189349999999999,3.3351099999999985,6.07259,1.1225899999999998,11.86732,2.13491,0,0,47.658919999999995,8.885309999999999,49.933139999999995,12.793659999999997,1.8965699999999988,0.84495,0,0,0,0,1.8965699999999988,0.84495,2.34923,1.5920700000000003,14.624909999999995,18.59008999999999,14.954760000000006,24.538549999999994,9.118620000000004,8.997909999999996,38.69829,52.12654999999998,0,0,41.047520000000006,53.71861999999998
-3.90977,96.39919,63.67095,2.5299900000000006,3.555799999999999,18.749679999999998,1.0399699999999998,4.893,1.34622,6.433179999999998,3.33007,6.779520000000001,1.2052400000000003,11.765119999999996,1.9826000000000006,0,0,48.62049999999999,8.904100000000001,51.15048999999999,12.4599,1.7943200000000006,0.7596299999999998,0,0,0,0,1.7943200000000006,0.7596299999999998,2.3693399999999993,1.3456499999999998,16.107549999999993,18.88514000000001,16.09901,21.987780000000004,8.878520000000002,8.23305,41.08507999999999,49.10597000000001,0,0,43.45441999999999,50.45162000000001
-3.85965,90.06777,73.38659,2.42797,3.5848199999999992,16.351470000000003,1.13529,4.11719,1.9329199999999997,5.926420000000002,4.325179999999999,5.915189999999999,1.4882999999999993,10.16554,2.2040100000000002,0,0,42.47581,11.085699999999997,44.903780000000005,14.670519999999996,1.6719299999999995,0.9234300000000001,0,0,0,0,1.6719299999999995,0.9234300000000001,2.294200000000001,1.4865800000000007,16.42677,21.400660000000002,15.941500000000008,24.882360000000006,8.829420000000002,10.022889999999999,41.19769000000001,56.305910000000004,0,0,43.49189000000001,57.79249000000001
-3.80952,83.63754,75.65042,2.2541499999999997,3.028660000000001,13.20808,1.4235000000000004,3.8053700000000004,2.24528,5.585439999999998,5.06903,4.784929999999999,1.6742100000000002,8.675450000000001,2.1307,0,0,36.05927,12.542720000000001,38.31342,15.571380000000001,1.5776199999999998,1.0142499999999997,0,0,0,0,1.5776199999999998,1.0142499999999997,2.2206499999999996,1.5481500000000004,16.836070000000007,21.00731999999999,16.387199999999993,25.029920000000015,8.302439999999997,11.479320000000001,41.52571,57.516560000000005,0,0,43.746359999999996,59.064710000000005
-3.7594,61.82018,69.12827,1.8133699999999997,2.441010000000001,8.520509999999996,1.24423,3.34184,2.30105,4.514949999999999,4.97088,3.8649000000000004,1.7208899999999998,5.601169999999999,1.6716500000000003,0,0,25.843369999999993,11.9087,27.656739999999996,14.349710000000002,1.07866,0.9497400000000003,0,0,0,0,1.07866,0.9497400000000003,1.6018999999999992,1.3074900000000003,13.23407,19.852640000000008,12.919299999999996,21.81942,5.32961,10.849250000000001,31.482979999999994,52.521310000000014,0,0,33.08487999999999,53.82880000000001
-3.70927,29.39976,70.12158,1.0026000000000002,2.29873,3.3161600000000004,1.07452,1.8289600000000008,2.3334400000000004,2.754509999999999,4.85475,2.1184499999999997,2.1005,2.25411,1.5014899999999998,0,0,12.27219,11.8647,13.27479,14.16343,0.4386399999999999,0.9362200000000003,0,0,0,0,0.4386399999999999,0.9362200000000003,0.7174699999999999,1.1361699999999997,6.433769999999995,21.922859999999996,6.501850000000005,21.619100000000003,2.0331600000000005,10.343779999999997,14.968779999999999,53.88574,0,0,15.68625,55.02191
-3.65915,28.49605,82.45628,0.9986699999999996,2.279289999999999,2.88163,1.5164600000000001,1.8633300000000006,2.8588500000000003,4.1309900000000015,5.802729999999999,1.9211999999999991,2.774789999999999,1.8433199999999996,1.7819900000000004,0,0,12.64047,14.73482,13.639140000000001,17.01411,0.3230000000000001,1.00406,0,0,0,0,0.3230000000000001,1.00406,0.5770299999999998,1.0597100000000006,5.60285,27.37067,6.765169999999999,24.82578,1.5888000000000002,11.18204,13.956819999999999,63.37849,0,0,14.53385,64.43820000000001
-3.60902,65.39683,93.53666,2.1148699999999994,2.3191100000000002,7.069019999999999,1.9903900000000003,4.25445,3.8022600000000004,9.768990000000002,7.7887,4.2046,2.9006600000000007,4.29287,2.0606600000000004,0,0,29.589930000000003,18.54267,31.704800000000002,20.861780000000003,0.7679699999999999,1.0970499999999999,0,0,0,0,0.7679699999999999,1.0970499999999999,1.3393800000000002,1.0932700000000002,12.21757,29.027800000000003,15.498979999999998,28.68747,3.868180000000003,12.769279999999998,31.58473,70.48455,0,0,32.92411,71.57782
-3.5589,85.07419,73.35801,2.5949099999999996,1.6674199999999997,8.896109999999997,1.7116899999999995,4.9867799999999995,3.0438900000000007,12.075769999999993,7.08979,5.2926400000000005,2.19109,5.559159999999999,1.6727999999999998,0,0,36.81045999999999,15.70926,39.40536999999999,17.37668,1.1314,0.8073600000000001,0,0,0,0,1.1314,0.8073600000000001,1.9075500000000003,0.7987599999999996,16.253290000000003,22.572589999999984,20.267879999999995,21.932560000000002,6.108650000000003,9.870090000000005,42.62982,54.37523999999999,0,0,44.53737,55.17399999999999
-3.50877,103.2521,64.70931,2.8074600000000003,1.4012099999999996,10.071670000000003,1.2767799999999998,5.2996099999999995,2.3909199999999995,13.46049,6.320690000000001,5.7825500000000005,2.0135300000000003,6.733990000000001,1.6627699999999994,0,0,41.348310000000005,13.66469,44.155770000000004,15.0659,1.5867800000000003,0.7006999999999994,0,0,0,0,1.5867800000000003,0.7006999999999994,2.6209400000000014,0.5853899999999997,20.367410000000017,20.763080000000006,25.759459999999994,19.83364999999999,8.761670000000002,7.760590000000001,54.88854000000001,48.35732,0,0,57.50948000000002,48.94271
-3.45865,120.69129,76.70516,2.9215700000000004,1.3970299999999998,10.766739999999995,1.18674,5.920010000000002,2.821189999999999,14.276340000000003,6.405329999999998,6.311660000000002,2.6946699999999995,7.941360000000001,2.11728,0,0,45.21611,15.225209999999997,48.13768,16.622239999999998,1.9389900000000009,0.8850199999999999,0,0,0,0,1.9389900000000009,0.8850199999999999,3.2997300000000034,0.6685099999999998,23.904220000000006,24.003119999999996,32.73355999999999,25.01798,10.677249999999994,9.508419999999997,67.31503,58.52951999999999,0,0,70.61475999999999,59.198029999999996
-3.40852,132.73782,88.04037,2.8374200000000007,1.4989499999999998,11.27526,1.1522299999999996,6.829629999999998,3.0499999999999994,14.240719999999996,7.122629999999999,6.7533199999999995,3.280970000000001,9.293760000000002,2.052520000000001,0,0,48.392689999999995,16.65835,51.230109999999996,18.1573,2.1056099999999995,1.01835,0,0,0,0,2.1056099999999995,1.01835,3.642009999999999,0.8189299999999997,26.881490000000003,27.961920000000017,37.571780000000004,29.567009999999993,11.306689999999994,10.516779999999995,75.75996,68.04571,0,0,79.40197,68.86464000000001
-3.3584,132.23636,84.4633,2.42429,1.4142,10.659410000000003,1.2014200000000002,7.206460000000002,2.7094000000000005,13.353789999999996,6.1085199999999995,6.935630000000001,2.7814,9.912370000000001,1.8920499999999998,0,0,48.067660000000004,14.69279,50.49195,16.10699,2.0419500000000004,0.9638300000000003,0,0,0,0,2.0419500000000004,0.9638300000000003,3.507199999999999,0.8490199999999999,28.57695,28.563069999999996,36.84211999999999,28.99121999999999,10.776369999999998,8.989299999999997,76.19543999999999,66.54358999999998,0,0,79.70263999999999,67.39260999999999
-3.30827,110.3451,81.13825,1.9868199999999998,1.31013,8.190690000000002,1.2849300000000003,6.6335999999999995,2.53527,11.584010000000001,3.9616400000000014,6.155070000000002,2.0616900000000005,8.713169999999996,2.1424200000000004,0,0,41.27654,11.985950000000003,43.26336,13.296080000000003,1.5229599999999994,0.8656299999999998,0,0,0,0,1.5229599999999994,0.8656299999999998,2.57967,0.8651099999999997,25.71938999999999,28.77590999999999,29.246320000000008,29.777050000000013,8.01339,7.558590000000001,62.979099999999995,66.11155000000001,0,0,65.55877,66.97666000000001
-3.25815,89.7621,80.39869,1.7130899999999996,1.2697899999999998,6.187499999999999,1.3330200000000003,6.255169999999999,2.1863099999999993,10.766210000000001,3.0655200000000002,5.112720000000001,1.7114799999999997,7.75941,2.2681899999999993,0,0,36.08101,10.564519999999998,37.7941,11.834309999999999,1.0298799999999997,0.8440799999999999,0,0,0,0,1.0298799999999997,0.8440799999999999,1.7167599999999998,0.8960999999999998,21.865780000000008,28.89763000000001,22.015780000000007,31.150199999999998,5.339859999999999,6.776370000000001,49.221420000000016,66.8242,0,0,50.93818000000002,67.72030000000001
-3.20802,82.04086,88.6778,1.6284900000000004,1.29921,6.608430000000002,1.5220700000000003,6.283279999999998,1.88339,12.196919999999997,2.7672499999999998,4.86768,1.5884700000000003,7.407969999999999,2.862469999999999,0,0,37.364279999999994,10.62365,38.99276999999999,11.92286,0.74386,0.8662199999999998,0,0,0,0,0.74386,0.8662199999999998,1.2027799999999997,0.94784,18.828080000000018,31.469950000000008,18.48929,36.88820999999998,3.7841,6.582770000000003,41.10147000000002,74.94093,0,0,42.30425000000002,75.88877
-3.15789,90.87014,100.23223,1.6963599999999999,1.2564900000000003,9.555020000000003,1.7884800000000003,6.597810000000001,1.78412,14.598230000000001,2.7747799999999994,5.57852,1.5223499999999999,8.509099999999998,3.9478700000000004,0,0,44.838680000000004,11.8176,46.53504,13.07409,0.6709699999999996,0.9302099999999998,0,0,0,0,0.6709699999999996,0.9302099999999998,0.9892400000000001,0.9934199999999999,19.49502,34.299170000000004,19.314320000000002,43.80303000000003,3.865560000000002,7.132250000000002,42.67490000000001,85.23445000000004,0,0,43.66414,86.22787000000004
-3.10777,108.27771,107.65529,1.5553000000000003,1.23764,12.437550000000002,2.269210000000001,7.7254700000000005,1.7153900000000004,15.948820000000005,2.8834800000000005,5.69889,1.6488199999999995,10.99297,4.96297,0,0,52.803700000000006,13.479870000000002,54.35900000000001,14.717510000000003,0.8275100000000002,1.0392599999999999,0,0,0,0,0.8275100000000002,1.0392599999999999,1.0676899999999998,1.07807,23.18472000000001,37.513400000000004,23.508879999999987,45.736580000000004,5.329990000000001,7.570510000000001,52.02359,90.82049,0,0,53.09128,91.89856
-3.05764,137.19139,107.21516,1.4671100000000001,1.0660200000000002,15.219359999999998,2.8195499999999996,10.28997,1.4630000000000007,19.701789999999995,2.5627999999999993,6.0506199999999986,1.88129,14.755160000000005,6.310260000000001,0,0,66.01689999999999,15.036900000000001,67.48401,16.10292,1.1477199999999999,1.0151700000000001,0,0,0,0,1.1477199999999999,1.0151700000000001,1.3832000000000002,1.0378900000000004,29.32271999999999,36.7907,29.950759999999995,45.18480000000001,7.902990000000001,7.083860000000001,67.17646999999998,89.05936000000001,0,0,68.55966999999998,90.09725000000002
-3.00752,158.78397,125.86291,1.5037299999999996,0.9289399999999998,15.51717,3.9425700000000004,11.516060000000001,1.5087599999999994,25.155990000000006,2.536879999999999,6.096880000000001,2.7166500000000005,17.987329999999996,9.73775,0,0,76.27343,20.44261,77.77716000000001,21.37155,1.4004999999999999,1.1372700000000004,0,0,0,0,1.4004999999999999,1.1372700000000004,1.66833,1.1184399999999997,33.709649999999975,41.472069999999974,34.6395,53.06898999999997,9.588799999999999,7.694559999999999,77.93794999999997,102.23561999999994,0,0,79.60627999999997,103.35405999999995
-2.95739,169.21778,153.67057,1.4172399999999996,1.03254,14.079959999999996,5.27519,10.299169999999997,2.0618800000000004,31.237329999999996,2.78038,5.693199999999999,3.7767199999999996,19.21749,13.349229999999999,0,0,80.52714999999999,27.243399999999998,81.94438999999998,28.27594,1.5853100000000004,1.3425799999999999,0,0,0,0,1.5853100000000004,1.3425799999999999,1.8020200000000006,1.30277,36.68104,50.56843000000003,37.03685000000001,63.546240000000004,10.168200000000002,8.634529999999998,83.88609000000001,122.74920000000003,0,0,85.68811000000001,124.05197000000003
-2.90727,173.21952,152.11891,1.3690999999999998,1.10375,13.29103,5.43211,8.996329999999999,2.4267399999999997,43.47006999999999,2.905150000000001,5.706480000000002,4.74865,18.180449999999997,12.44355,0,0,89.64435999999999,27.9562,91.01346,29.05995,1.5099000000000007,1.3438499999999995,0,0,0,0,1.5099000000000007,1.3438499999999995,1.6157800000000002,1.37028,34.9098,52.45129,34.83921,59.79984999999999,9.331510000000005,8.093689999999997,79.08052,120.34482999999999,0,0,80.69630000000001,121.71511
-2.85714,185.60405,132.91664,1.4552100000000001,0.94738,13.782120000000003,4.634949999999998,8.669319999999997,2.50095,61.021219999999985,2.87688,6.303659999999999,5.6097899999999985,19.020260000000007,7.997840000000002,0,0,108.79657999999999,23.62041,110.25178999999999,24.56779,1.44357,1.1573400000000003,0,0,0,0,1.44357,1.1573400000000003,1.4743699999999995,1.3195000000000001,32.299879999999995,50.28461000000001,31.323149999999995,48.757600000000004,8.811329999999998,6.829970000000003,72.43435999999998,105.87218000000001,0,0,73.90872999999999,107.19168000000002
-2.80702,179.51726,139.59964,1.43329,0.9010900000000001,13.504760000000001,4.912559999999999,7.637690000000001,3.094370000000001,67.82332000000001,3.2510100000000004,6.03107,5.8205,19.336519999999993,6.2800100000000025,0,0,114.33336,23.358450000000005,115.76665,24.259540000000005,1.3913,1.0576299999999998,0,0,0,0,1.3913,1.0576299999999998,1.3243199999999997,1.2146100000000002,27.258159999999993,57.35061999999998,25.76917999999999,48.92533000000002,8.007830000000002,6.791900000000002,61.03516999999999,113.06784999999999,0,0,62.35948999999999,114.28246
-2.75689,172.08631,160.4559,1.5522099999999999,0.9171299999999999,13.752420000000004,6.523959999999999,6.77764,3.8459199999999996,70.90307000000001,3.91737,5.443769999999999,5.309560000000001,18.17986,6.75163,0,0,115.05676000000003,26.34844,116.60897000000001,27.26557,1.39615,1.0407099999999998,0,0,0,0,1.39615,1.0407099999999998,1.1996799999999996,1.06916,23.82768,68.93462000000001,21.368380000000005,54.72852999999999,7.68548,7.417340000000003,52.88154000000001,131.08049,0,0,54.08122000000001,132.14965
-2.70677,162.76686,165.86621,1.6341199999999991,0.8861099999999998,14.455020000000001,7.587229999999999,5.98117,3.990920000000001,68.13848,4.758139999999999,4.9964900000000005,4.56306,16.501350000000002,6.512690000000001,0,0,110.07251000000001,27.41204,111.70663,28.29815,1.3431000000000004,0.99439,0,0,0,0,1.3431000000000004,0.99439,1.07924,0.9098500000000003,21.99007999999999,73.59675,19.16117,54.72117,7.486520000000005,7.345869999999999,48.63776999999999,135.66379,0,0,49.717009999999995,136.57364
-2.65664,156.7266,150.50689,1.44536,0.8601199999999998,15.808599999999998,6.81228,5.766839999999999,3.518530000000001,58.73264999999998,5.658160000000001,5.2739600000000015,3.9608100000000004,19.42669,5.350250000000001,0,0,105.00873999999997,25.300030000000003,106.45409999999998,26.160150000000005,1.2234,0.9281700000000003,0,0,0,0,1.2234,0.9281700000000003,1.0438799999999997,0.7993200000000003,22.041180000000008,66.14269000000002,18.83834999999999,50.02925999999999,7.125750000000001,6.44715,48.00528,122.6191,0,0,49.04916,123.41842
-2.60652,135.75539,119.72842,1.01322,0.7724600000000001,13.75776,5.0459799999999975,5.665390000000001,2.8122200000000004,42.999129999999994,5.75144,4.729289999999999,2.98276,21.24346000000001,3.953219999999999,0,0,88.39503,20.545619999999996,89.40825000000001,21.318079999999995,1.02927,0.7638499999999999,0,0,0,0,1.02927,0.7638499999999999,0.9890500000000003,0.6928999999999997,20.474860000000007,50.77319999999999,17.392559999999992,41.395549999999986,6.461389999999995,4.784860000000003,44.32881,96.95360999999998,0,0,45.317859999999996,97.64650999999998
-2.55639,111.88276,119.24336,0.8114699999999998,0.8515299999999999,10.514690000000002,4.63009,5.21103,3.1664799999999995,30.779889999999998,6.037149999999999,3.6323400000000006,2.87066,19.40328,3.9131399999999994,0,0,69.54123,20.61752,70.3527,21.469049999999996,0.9413599999999999,0.7569400000000002,0,0,0,0,0.9413599999999999,0.7569400000000002,0.9412500000000008,0.7546100000000006,18.590069999999994,50.984000000000016,15.495090000000005,40.71865999999997,5.56238,4.560050000000001,39.64754,96.26270999999998,0,0,40.588789999999996,97.01731999999998
-2.50627,115.68307,118.28453,0.98675,0.8244200000000002,10.679530000000002,3.9993600000000002,5.49367,3.4347899999999996,28.128610000000005,6.045179999999999,3.8531200000000005,2.79356,20.23389,4.046810000000001,0,0,68.38882000000001,20.3197,69.37557000000001,21.14412,1.1163399999999999,0.6918599999999998,0,0,0,0,1.1163399999999999,0.6918599999999998,1.1375300000000004,0.72208,21.03444,49.016590000000015,17.20668,41.99948,5.812389999999999,4.71032,44.053509999999996,95.72639000000001,0,0,45.19104,96.44847000000001
-2.45614,108.51566,116.91119,0.9801600000000004,0.7346199999999999,10.069400000000002,3.4558799999999996,4.69618,3.211,24.110250000000004,6.0499800000000015,3.55591,2.78352,17.79297,3.73862,0,0,60.22471000000001,19.239,61.20487000000001,19.97362,1.1009799999999996,0.62321,0,0,0,0,1.1009799999999996,0.62321,1.1519799999999998,0.66777,21.006339999999987,47.64438999999998,18.07816999999999,43.21803000000001,5.973389999999999,4.78414,45.057899999999975,95.64656,0,0,46.20987999999998,96.31433
-2.40602,107.92301,125.08171,0.8849599999999997,0.7073900000000002,10.228319999999998,3.372779999999999,4.1346,3.3201699999999996,21.343399999999992,6.795629999999999,3.1921899999999996,3.1298900000000005,17.302920000000004,3.34681,0,0,56.201429999999995,19.96528,57.086389999999994,20.672669999999997,1.1765399999999995,0.6264599999999999,0,0,0,0,1.1765399999999995,0.6264599999999999,1.18147,0.65719,22.119119999999995,51.72064999999997,19.418499999999998,46.17349999999999,6.941000000000005,5.231349999999996,48.47862,103.12549999999996,0,0,49.66009,103.78268999999996
