system	state	spin	E_EF_eV	minusCOHP	minusICOHP
Al16_OH	*OH	up	-12.43108000	-0.00000000	3.00503000
Al16_OH	*OH	up	-12.38095000	-0.00000000	3.00503000
Al16_OH	*OH	up	-12.33083000	-0.00000000	3.00503000
Al16_OH	*OH	up	-12.28070000	-0.00000000	3.00503000
Al16_OH	*OH	up	-12.23058000	-0.00000000	3.00503000
Al16_OH	*OH	up	-12.18045000	-0.00000000	3.00503000
Al16_OH	*OH	up	-12.13033000	-0.00000000	3.00503000
Al16_OH	*OH	up	-12.08020000	-0.00000000	3.00503000
Al16_OH	*OH	up	-12.03008000	-0.00000000	3.00503000
Al16_OH	*OH	up	-11.97995000	-0.00000000	3.00503000
Al16_OH	*OH	up	-11.92982000	-0.00000000	3.00503000
Al16_OH	*OH	up	-11.87970000	-0.00000000	3.00503000
Al16_OH	*OH	up	-11.82957000	-0.00000000	3.00503000
Al16_OH	*OH	up	-11.77945000	-0.00000000	3.00503000
Al16_OH	*OH	up	-11.72932000	-0.00000000	3.00503000
Al16_OH	*OH	up	-11.67920000	-0.00000000	3.00503000
Al16_OH	*OH	up	-11.62907000	-0.00000000	3.00503000
Al16_OH	*OH	up	-11.57895000	-0.00000000	3.00503000
Al16_OH	*OH	up	-11.52882000	-0.00000000	3.00503000
Al16_OH	*OH	up	-11.47870000	-0.00000000	3.00503000
Al16_OH	*OH	up	-11.42857000	-0.00000000	3.00503000
Al16_OH	*OH	up	-11.37845000	-0.00000000	3.00503000
Al16_OH	*OH	up	-11.32832000	-0.00000000	3.00503000
Al16_OH	*OH	up	-11.27820000	-0.00000000	3.00503000
Al16_OH	*OH	up	-11.22807000	-0.00000000	3.00503000
Al16_OH	*OH	up	-11.17794000	-0.00000000	3.00503000
Al16_OH	*OH	up	-11.12782000	-0.00000000	3.00503000
Al16_OH	*OH	up	-11.07769000	-0.00000000	3.00503000
Al16_OH	*OH	up	-11.02757000	-0.00000000	3.00503000
Al16_OH	*OH	up	-10.97744000	-0.00000000	3.00503000
Al16_OH	*OH	up	-10.92732000	-0.00000000	3.00503000
Al16_OH	*OH	up	-10.87719000	-0.00000000	3.00503000
Al16_OH	*OH	up	-10.82707000	-0.00000000	3.00503000
Al16_OH	*OH	up	-10.77694000	-0.00000000	3.00503000
Al16_OH	*OH	up	-10.72682000	-0.00000000	3.00503000
Al16_OH	*OH	up	-10.67669000	-0.00000000	3.00503000
Al16_OH	*OH	up	-10.62657000	-0.00000000	3.00503000
Al16_OH	*OH	up	-10.57644000	-0.00000000	3.00503000
Al16_OH	*OH	up	-10.52632000	-0.00000000	3.00503000
Al16_OH	*OH	up	-10.47619000	-0.00000000	3.00503000
Al16_OH	*OH	up	-10.42607000	-0.00000000	3.00503000
Al16_OH	*OH	up	-10.37594000	-0.00000000	3.00503000
Al16_OH	*OH	up	-10.32581000	-0.00000000	3.00503000
Al16_OH	*OH	up	-10.27569000	-0.00000000	3.00503000
Al16_OH	*OH	up	-10.22556000	-0.00000000	3.00503000
Al16_OH	*OH	up	-10.17544000	-0.00000000	3.00503000
Al16_OH	*OH	up	-10.12531000	-0.00000000	3.00503000
Al16_OH	*OH	up	-10.07519000	-0.00000000	3.00503000
Al16_OH	*OH	up	-10.02506000	-0.00000000	3.00503000
Al16_OH	*OH	up	-9.97494000	-0.00000000	3.00503000
Al16_OH	*OH	up	-9.92481000	-0.00000000	3.00503000
Al16_OH	*OH	up	-9.87469000	-0.00000000	3.00503000
Al16_OH	*OH	up	-9.82456000	-0.00000000	3.00503000
Al16_OH	*OH	up	-9.77444000	-0.00000000	3.00503000
Al16_OH	*OH	up	-9.72431000	-0.00000000	3.00503000
Al16_OH	*OH	up	-9.67419000	-0.00000000	3.00503000
Al16_OH	*OH	up	-9.62406000	-0.00000000	3.00503000
Al16_OH	*OH	up	-9.57393000	0.00000000	3.00503000
Al16_OH	*OH	up	-9.52381000	0.00000000	3.00503000
Al16_OH	*OH	up	-9.47368000	0.00000000	3.00503000
Al16_OH	*OH	up	-9.42356000	0.00013000	3.00503000
Al16_OH	*OH	up	-9.37343000	0.00096000	3.00508000
Al16_OH	*OH	up	-9.32331000	0.00157000	3.00516000
Al16_OH	*OH	up	-9.27318000	0.00061000	3.00519000
Al16_OH	*OH	up	-9.22306000	0.00006000	3.00519000
Al16_OH	*OH	up	-9.17293000	0.00000000	3.00519000
Al16_OH	*OH	up	-9.12281000	0.00002000	3.00520000
Al16_OH	*OH	up	-9.07268000	0.00029000	3.00521000
Al16_OH	*OH	up	-9.02256000	0.00053000	3.00524000
Al16_OH	*OH	up	-8.97243000	0.00033000	3.00525000
Al16_OH	*OH	up	-8.92231000	0.00201000	3.00535000
Al16_OH	*OH	up	-8.87218000	0.00442000	3.00557000
Al16_OH	*OH	up	-8.82206000	0.00267000	3.00571000
Al16_OH	*OH	up	-8.77193000	0.00121000	3.00577000
Al16_OH	*OH	up	-8.72180000	0.00020000	3.00578000
Al16_OH	*OH	up	-8.67168000	0.00053000	3.00581000
Al16_OH	*OH	up	-8.62155000	0.00321000	3.00597000
Al16_OH	*OH	up	-8.57143000	0.00317000	3.00613000
Al16_OH	*OH	up	-8.52130000	0.00126000	3.00619000
Al16_OH	*OH	up	-8.47118000	0.00576000	3.00648000
Al16_OH	*OH	up	-8.42105000	0.01815000	3.00739000
Al16_OH	*OH	up	-8.37093000	0.01412000	3.00810000
Al16_OH	*OH	up	-8.32080000	0.00260000	3.00823000
Al16_OH	*OH	up	-8.27068000	0.00616000	3.00853000
Al16_OH	*OH	up	-8.22055000	0.03352000	3.01021000
Al16_OH	*OH	up	-8.17043000	0.08087000	3.01427000
Al16_OH	*OH	up	-8.12030000	0.17066000	3.02282000
Al16_OH	*OH	up	-8.07018000	0.23840000	3.03477000
Al16_OH	*OH	up	-8.02005000	0.17557000	3.04357000
Al16_OH	*OH	up	-7.96992000	0.16389000	3.05179000
Al16_OH	*OH	up	-7.91980000	0.53925000	3.07882000
Al16_OH	*OH	up	-7.86967000	0.90806000	3.12433000
Al16_OH	*OH	up	-7.81955000	0.55681000	3.15224000
Al16_OH	*OH	up	-7.76942000	0.21239000	3.16289000
Al16_OH	*OH	up	-7.71930000	0.15734000	3.17078000
Al16_OH	*OH	up	-7.66917000	0.19870000	3.18074000
Al16_OH	*OH	up	-7.61905000	0.12510000	3.18701000
Al16_OH	*OH	up	-7.56892000	0.05430000	3.18973000
Al16_OH	*OH	up	-7.51880000	0.04529000	3.19200000
Al16_OH	*OH	up	-7.46867000	0.08641000	3.19633000
Al16_OH	*OH	up	-7.41855000	0.28925000	3.21083000
Al16_OH	*OH	up	-7.36842000	0.34322000	3.22803000
Al16_OH	*OH	up	-7.31830000	0.16114000	3.23611000
Al16_OH	*OH	up	-7.26817000	0.30080000	3.25119000
Al16_OH	*OH	up	-7.21805000	0.50827000	3.27667000
Al16_OH	*OH	up	-7.16792000	0.29916000	3.29166000
Al16_OH	*OH	up	-7.11779000	0.09957000	3.29665000
Al16_OH	*OH	up	-7.06767000	0.03502000	3.29841000
Al16_OH	*OH	up	-7.01754000	0.01805000	3.29931000
Al16_OH	*OH	up	-6.96742000	0.04242000	3.30144000
Al16_OH	*OH	up	-6.91729000	0.18411000	3.31067000
Al16_OH	*OH	up	-6.86717000	0.27617000	3.32451000
Al16_OH	*OH	up	-6.81704000	0.16426000	3.33275000
Al16_OH	*OH	up	-6.76692000	0.07041000	3.33627000
Al16_OH	*OH	up	-6.71679000	0.02286000	3.33742000
Al16_OH	*OH	up	-6.66667000	0.01586000	3.33822000
Al16_OH	*OH	up	-6.61654000	0.01869000	3.33915000
Al16_OH	*OH	up	-6.56642000	0.02496000	3.34040000
Al16_OH	*OH	up	-6.51629000	0.03011000	3.34191000
Al16_OH	*OH	up	-6.46617000	0.03776000	3.34381000
Al16_OH	*OH	up	-6.41604000	0.10730000	3.34918000
Al16_OH	*OH	up	-6.36591000	0.26834000	3.36264000
Al16_OH	*OH	up	-6.31579000	0.18248000	3.37178000
Al16_OH	*OH	up	-6.26566000	0.06141000	3.37486000
Al16_OH	*OH	up	-6.21554000	0.08525000	3.37913000
Al16_OH	*OH	up	-6.16541000	0.10701000	3.38450000
Al16_OH	*OH	up	-6.11529000	0.08534000	3.38877000
Al16_OH	*OH	up	-6.06516000	0.08662000	3.39312000
Al16_OH	*OH	up	-6.01504000	0.14492000	3.40038000
Al16_OH	*OH	up	-5.96491000	0.19567000	3.41019000
Al16_OH	*OH	up	-5.91479000	0.20575000	3.42050000
Al16_OH	*OH	up	-5.86466000	0.22812000	3.43194000
Al16_OH	*OH	up	-5.81454000	0.17169000	3.44054000
Al16_OH	*OH	up	-5.76441000	0.10332000	3.44572000
Al16_OH	*OH	up	-5.71429000	0.09864000	3.45067000
Al16_OH	*OH	up	-5.66416000	0.10954000	3.45616000
Al16_OH	*OH	up	-5.61404000	0.09780000	3.46106000
Al16_OH	*OH	up	-5.56391000	0.07863000	3.46500000
Al16_OH	*OH	up	-5.51378000	0.08940000	3.46948000
Al16_OH	*OH	up	-5.46366000	0.12188000	3.47559000
Al16_OH	*OH	up	-5.41353000	0.26976000	3.48911000
Al16_OH	*OH	up	-5.36341000	0.44188000	3.51126000
Al16_OH	*OH	up	-5.31328000	0.35666000	3.52914000
Al16_OH	*OH	up	-5.26316000	0.24734000	3.54154000
Al16_OH	*OH	up	-5.21303000	0.19976000	3.55155000
Al16_OH	*OH	up	-5.16291000	0.25645000	3.56440000
Al16_OH	*OH	up	-5.11278000	0.37892000	3.58340000
Al16_OH	*OH	up	-5.06266000	0.46810000	3.60686000
Al16_OH	*OH	up	-5.01253000	0.37594000	3.62571000
Al16_OH	*OH	up	-4.96241000	0.40269000	3.64589000
Al16_OH	*OH	up	-4.91228000	0.51674000	3.67179000
Al16_OH	*OH	up	-4.86216000	0.37698000	3.69069000
Al16_OH	*OH	up	-4.81203000	0.22953000	3.70219000
Al16_OH	*OH	up	-4.76190000	0.19675000	3.71206000
Al16_OH	*OH	up	-4.71178000	0.19948000	3.72205000
Al16_OH	*OH	up	-4.66165000	0.15562000	3.72986000
Al16_OH	*OH	up	-4.61153000	0.11578000	3.73566000
Al16_OH	*OH	up	-4.56140000	0.08255000	3.73980000
Al16_OH	*OH	up	-4.51128000	0.07837000	3.74373000
Al16_OH	*OH	up	-4.46115000	0.07184000	3.74733000
Al16_OH	*OH	up	-4.41103000	0.06206000	3.75044000
Al16_OH	*OH	up	-4.36090000	0.04863000	3.75287000
Al16_OH	*OH	up	-4.31078000	0.07223000	3.75649000
Al16_OH	*OH	up	-4.26065000	0.11606000	3.76231000
Al16_OH	*OH	up	-4.21053000	0.08473000	3.76656000
Al16_OH	*OH	up	-4.16040000	0.10576000	3.77186000
Al16_OH	*OH	up	-4.11028000	0.16370000	3.78007000
Al16_OH	*OH	up	-4.06015000	0.20947000	3.79057000
Al16_OH	*OH	up	-4.01003000	0.17023000	3.79910000
Al16_OH	*OH	up	-3.95990000	0.10042000	3.80413000
Al16_OH	*OH	up	-3.90977000	0.05019000	3.80665000
Al16_OH	*OH	up	-3.85965000	0.03730000	3.80852000
Al16_OH	*OH	up	-3.80952000	0.02564000	3.80980000
Al16_OH	*OH	up	-3.75940000	0.00815000	3.81021000
Al16_OH	*OH	up	-3.70927000	0.00245000	3.81033000
Al16_OH	*OH	up	-3.65915000	0.00306000	3.81049000
Al16_OH	*OH	up	-3.60902000	-0.00928000	3.81002000
Al16_OH	*OH	up	-3.55890000	-0.01560000	3.80924000
Al16_OH	*OH	up	-3.50877000	-0.01091000	3.80869000
Al16_OH	*OH	up	-3.45865000	-0.02147000	3.80762000
Al16_OH	*OH	up	-3.40852000	-0.02780000	3.80622000
Al16_OH	*OH	up	-3.35840000	-0.01783000	3.80533000
Al16_OH	*OH	up	-3.30827000	-0.01362000	3.80465000
Al16_OH	*OH	up	-3.25815000	-0.01398000	3.80395000
Al16_OH	*OH	up	-3.20802000	-0.01098000	3.80340000
Al16_OH	*OH	up	-3.15789000	-0.00888000	3.80295000
Al16_OH	*OH	up	-3.10777000	-0.00353000	3.80278000
Al16_OH	*OH	up	-3.05764000	0.00312000	3.80293000
Al16_OH	*OH	up	-3.00752000	0.00483000	3.80317000
Al16_OH	*OH	up	-2.95739000	0.00325000	3.80334000
Al16_OH	*OH	up	-2.90727000	0.00271000	3.80347000
Al16_OH	*OH	up	-2.85714000	0.00457000	3.80370000
Al16_OH	*OH	up	-2.80702000	0.00175000	3.80379000
Al16_OH	*OH	up	-2.75689000	-0.00384000	3.80360000
Al16_OH	*OH	up	-2.70677000	-0.00293000	3.80345000
Al16_OH	*OH	up	-2.65664000	0.00039000	3.80347000
Al16_OH	*OH	up	-2.60652000	-0.00222000	3.80336000
Al16_OH	*OH	up	-2.55639000	-0.00697000	3.80301000
Al16_OH	*OH	up	-2.50627000	-0.01052000	3.80248000
Al16_OH	*OH	up	-2.45614000	-0.01672000	3.80164000
Al16_OH	*OH	up	-2.40602000	-0.03058000	3.80011000
Al16_OH	*OH	up	-2.35589000	-0.04135000	3.79804000
Al16_OH	*OH	up	-2.30576000	-0.03739000	3.79616000
Al16_OH	*OH	up	-2.25564000	-0.02635000	3.79484000
Al16_OH	*OH	up	-2.20551000	-0.01464000	3.79411000
Al16_OH	*OH	up	-2.15539000	-0.02018000	3.79310000
Al16_OH	*OH	up	-2.10526000	-0.02583000	3.79180000
Al16_OH	*OH	up	-2.05514000	-0.01841000	3.79088000
Al16_OH	*OH	up	-2.00501000	-0.01517000	3.79012000
Al16_OH	*OH	up	-1.95489000	-0.01924000	3.78916000
Al16_OH	*OH	up	-1.90476000	-0.02199000	3.78805000
Al16_OH	*OH	up	-1.85464000	-0.02433000	3.78683000
Al16_OH	*OH	up	-1.80451000	-0.03293000	3.78518000
Al16_OH	*OH	up	-1.75439000	-0.03857000	3.78325000
Al16_OH	*OH	up	-1.70426000	-0.03205000	3.78164000
Al16_OH	*OH	up	-1.65414000	-0.02527000	3.78038000
Al16_OH	*OH	up	-1.60401000	-0.02911000	3.77892000
Al16_OH	*OH	up	-1.55388000	-0.01323000	3.77825000
Al16_OH	*OH	up	-1.50376000	0.01217000	3.77886000
Al16_OH	*OH	up	-1.45363000	0.00980000	3.77936000
Al16_OH	*OH	up	-1.40351000	0.02694000	3.78071000
Al16_OH	*OH	up	-1.35338000	0.03246000	3.78233000
Al16_OH	*OH	up	-1.30326000	0.00840000	3.78275000
Al16_OH	*OH	up	-1.25313000	-0.00113000	3.78270000
Al16_OH	*OH	up	-1.20301000	-0.00204000	3.78259000
Al16_OH	*OH	up	-1.15288000	-0.00290000	3.78245000
Al16_OH	*OH	up	-1.10276000	-0.00461000	3.78222000
Al16_OH	*OH	up	-1.05263000	-0.00290000	3.78207000
Al16_OH	*OH	up	-1.00251000	-0.00136000	3.78200000
Al16_OH	*OH	up	-0.95238000	-0.00155000	3.78193000
Al16_OH	*OH	up	-0.90226000	-0.00307000	3.78177000
Al16_OH	*OH	up	-0.85213000	-0.00537000	3.78150000
Al16_OH	*OH	up	-0.80201000	-0.00512000	3.78125000
Al16_OH	*OH	up	-0.75188000	-0.02183000	3.78015000
Al16_OH	*OH	up	-0.70175000	-0.06855000	3.77672000
Al16_OH	*OH	up	-0.65163000	-0.04339000	3.77454000
Al16_OH	*OH	up	-0.60150000	-0.00913000	3.77408000
Al16_OH	*OH	up	-0.55138000	-0.05854000	3.77115000
Al16_OH	*OH	up	-0.50125000	-0.31041000	3.75559000
Al16_OH	*OH	up	-0.45113000	-0.37159000	3.73696000
Al16_OH	*OH	up	-0.40100000	-0.10936000	3.73148000
Al16_OH	*OH	up	-0.35088000	-0.01222000	3.73087000
Al16_OH	*OH	up	-0.30075000	-0.00179000	3.73078000
Al16_OH	*OH	up	-0.25063000	-0.00048000	3.73076000
Al16_OH	*OH	up	-0.20050000	-0.00114000	3.73070000
Al16_OH	*OH	up	-0.15038000	-0.00116000	3.73064000
Al16_OH	*OH	up	-0.10025000	-0.00032000	3.73063000
Al16_OH	*OH	up	-0.05013000	-0.00014000	3.73062000
Al16_OH	*OH	up	0.00000000	-0.00021000	3.73061000
Al16_OH	*OH	up	0.05013000	-0.00017000	3.73060000
Al16_OH	*OH	up	0.10025000	-0.00003000	3.73060000
Al16_OH	*OH	up	0.15038000	-0.00000000	3.73060000
Al16_OH	*OH	up	0.20050000	-0.00000000	3.73060000
Al16_OH	*OH	up	0.25063000	-0.00000000	3.73060000
Al16_OH	*OH	up	0.30075000	0.00000000	3.73060000
Al16_OH	*OH	up	0.35088000	-0.00000000	3.73060000
Al16_OH	*OH	up	0.40100000	-0.00000000	3.73060000
Al16_OH	*OH	up	0.45113000	-0.00000000	3.73060000
Al16_OH	*OH	up	0.50125000	-0.00000000	3.73060000
Al16_OH	*OH	up	0.55138000	-0.00000000	3.73060000
Al16_OH	*OH	up	0.60150000	-0.00000000	3.73060000
Al16_OH	*OH	up	0.65163000	-0.00000000	3.73060000
Al16_OH	*OH	up	0.70175000	-0.00000000	3.73060000
Al16_OH	*OH	up	0.75188000	-0.00000000	3.73060000
Al16_OH	*OH	up	0.80201000	-0.00000000	3.73060000
Al16_OH	*OH	up	0.85213000	-0.00000000	3.73060000
Al16_OH	*OH	up	0.90226000	-0.00000000	3.73060000
Al16_OH	*OH	up	0.95238000	-0.00000000	3.73060000
Al16_OH	*OH	up	1.00251000	-0.00000000	3.73060000
Al16_OH	*OH	up	1.05263000	-0.00000000	3.73060000
Al16_OH	*OH	up	1.10276000	-0.00000000	3.73060000
Al16_OH	*OH	up	1.15288000	-0.00000000	3.73060000
Al16_OH	*OH	up	1.20301000	-0.00000000	3.73060000
Al16_OH	*OH	up	1.25313000	-0.00000000	3.73060000
Al16_OH	*OH	up	1.30326000	-0.00000000	3.73060000
Al16_OH	*OH	up	1.35338000	-0.00000000	3.73060000
Al16_OH	*OH	up	1.40351000	-0.00000000	3.73060000
Al16_OH	*OH	up	1.45363000	-0.00000000	3.73060000
Al16_OH	*OH	up	1.50376000	-0.00000000	3.73060000
Al16_OH	*OH	up	1.55388000	-0.00000000	3.73060000
Al16_OH	*OH	up	1.60401000	-0.00000000	3.73060000
Al16_OH	*OH	up	1.65414000	-0.00000000	3.73060000
Al16_OH	*OH	up	1.70426000	-0.00000000	3.73060000
Al16_OH	*OH	up	1.75439000	-0.00000000	3.73060000
Al16_OH	*OH	up	1.80451000	-0.00000000	3.73060000
Al16_OH	*OH	up	1.85464000	-0.00000000	3.73060000
Al16_OH	*OH	up	1.90476000	-0.00000000	3.73060000
Al16_OH	*OH	up	1.95489000	-0.00000000	3.73060000
Al16_OH	*OH	up	2.00501000	-0.00000000	3.73060000
Al16_OH	*OH	up	2.05514000	-0.00000000	3.73060000
Al16_OH	*OH	up	2.10526000	-0.00021000	3.73059000
Al16_OH	*OH	up	2.15539000	-0.01187000	3.72999000
Al16_OH	*OH	up	2.20551000	-0.12571000	3.72369000
Al16_OH	*OH	up	2.25564000	-0.27980000	3.70967000
Al16_OH	*OH	up	2.30576000	-0.13844000	3.70273000
Al16_OH	*OH	up	2.35589000	-0.01467000	3.70199000
Al16_OH	*OH	up	2.40602000	-0.00714000	3.70163000
Al16_OH	*OH	up	2.45614000	-0.02172000	3.70055000
Al16_OH	*OH	up	2.50627000	-0.02397000	3.69934000
Al16_OH	*OH	up	2.55639000	-0.01461000	3.69861000
Al16_OH	*OH	up	2.60652000	-0.00497000	3.69836000
Al16_OH	*OH	up	2.65664000	-0.03890000	3.69641000
Al16_OH	*OH	up	2.70677000	-0.10368000	3.69122000
Al16_OH	*OH	up	2.75689000	-0.05745000	3.68834000
Al16_OH	*OH	up	2.80702000	-0.05066000	3.68580000
Al16_OH	*OH	up	2.85714000	-0.10341000	3.68061000
Al16_OH	*OH	up	2.90727000	-0.14006000	3.67359000
Al16_OH	*OH	up	2.95739000	-0.10415000	3.66837000
Al16_OH	*OH	up	3.00752000	-0.05625000	3.66555000
Al16_OH	*OH	up	3.05764000	-0.16972000	3.65704000
Al16_OH	*OH	up	3.10777000	-0.22681000	3.64568000
Al16_OH	*OH	up	3.15789000	-0.14158000	3.63858000
Al16_OH	*OH	up	3.20802000	-0.07442000	3.63485000
Al16_OH	*OH	up	3.25815000	-0.06037000	3.63182000
Al16_OH	*OH	up	3.30827000	-0.15702000	3.62395000
Al16_OH	*OH	up	3.35840000	-0.18427000	3.61472000
Al16_OH	*OH	up	3.40852000	-0.10951000	3.60923000
Al16_OH	*OH	up	3.45865000	-0.13816000	3.60230000
Al16_OH	*OH	up	3.50877000	-0.27780000	3.58838000
Al16_OH	*OH	up	3.55890000	-0.30005000	3.57334000
Al16_OH	*OH	up	3.60902000	-0.29327000	3.55864000
Al16_OH	*OH	up	3.65915000	-0.45813000	3.53567000
Al16_OH	*OH	up	3.70927000	-0.54720000	3.50824000
Al16_OH	*OH	up	3.75940000	-0.82715000	3.46678000
Al16_OH	*OH	up	3.80952000	-0.84997000	3.42418000
Al16_OH	*OH	up	3.85965000	-0.88382000	3.37988000
Al16_OH	*OH	up	3.90977000	-1.03366000	3.32806000
Al16_OH	*OH	up	3.95990000	-0.65982000	3.29499000
Al16_OH	*OH	up	4.01003000	-0.48438000	3.27071000
Al16_OH	*OH	up	4.06015000	-0.74609000	3.23331000
Al16_OH	*OH	up	4.11028000	-0.69592000	3.19843000
Al16_OH	*OH	up	4.16040000	-0.35423000	3.18067000
Al16_OH	*OH	up	4.21053000	-0.19673000	3.17081000
Al16_OH	*OH	up	4.26065000	-0.11221000	3.16519000
Al16_OH	*OH	up	4.31078000	-0.09910000	3.16022000
Al16_OH	*OH	up	4.36090000	-0.17631000	3.15138000
Al16_OH	*OH	up	4.41103000	-0.31288000	3.13570000
Al16_OH	*OH	up	4.46115000	-0.25559000	3.12289000
Al16_OH	*OH	up	4.51128000	-0.22041000	3.11184000
Al16_OH	*OH	up	4.56140000	-0.32104000	3.09575000
Al16_OH	*OH	up	4.61153000	-0.61076000	3.06513000
Al16_OH	*OH	up	4.66165000	-1.17551000	3.00621000
Al16_OH	*OH	up	4.71178000	-1.39385000	2.93634000
Al16_OH	*OH	up	4.76190000	-0.99978000	2.88623000
Al16_OH	*OH	up	4.81203000	-0.76580000	2.84784000
Al16_OH	*OH	up	4.86216000	-0.48633000	2.82346000
Al16_OH	*OH	up	4.91228000	-0.37418000	2.80471000
Al16_OH	*OH	up	4.96241000	-0.70232000	2.76950000
Al16_OH	*OH	up	5.01253000	-1.25425000	2.70663000
Al16_OH	*OH	down	-15.03759000	-0.00000000	3.07002000
Al16_OH	*OH	down	-14.98747000	-0.00000000	3.07002000
Al16_OH	*OH	down	-14.93734000	-0.00000000	3.07002000
Al16_OH	*OH	down	-14.88722000	-0.00000000	3.07002000
Al16_OH	*OH	down	-14.83709000	-0.00000000	3.07002000
Al16_OH	*OH	down	-14.78697000	-0.00000000	3.07002000
Al16_OH	*OH	down	-14.73684000	-0.00000000	3.07002000
Al16_OH	*OH	down	-14.68672000	-0.00000000	3.07002000
Al16_OH	*OH	down	-14.63659000	-0.00000000	3.07002000
Al16_OH	*OH	down	-14.58647000	-0.00000000	3.07002000
Al16_OH	*OH	down	-14.53634000	-0.00000000	3.07002000
Al16_OH	*OH	down	-14.48622000	-0.00000000	3.07002000
Al16_OH	*OH	down	-14.43609000	-0.00000000	3.07002000
Al16_OH	*OH	down	-14.38596000	-0.00000000	3.07002000
Al16_OH	*OH	down	-14.33584000	-0.00000000	3.07002000
Al16_OH	*OH	down	-14.28571000	-0.00000000	3.07002000
Al16_OH	*OH	down	-14.23559000	-0.00000000	3.07002000
Al16_OH	*OH	down	-14.18546000	-0.00000000	3.07002000
Al16_OH	*OH	down	-14.13534000	-0.00000000	3.07002000
Al16_OH	*OH	down	-14.08521000	-0.00000000	3.07002000
Al16_OH	*OH	down	-14.03509000	-0.00000000	3.07002000
Al16_OH	*OH	down	-13.98496000	-0.00000000	3.07002000
Al16_OH	*OH	down	-13.93484000	-0.00000000	3.07002000
Al16_OH	*OH	down	-13.88471000	-0.00000000	3.07002000
Al16_OH	*OH	down	-13.83459000	-0.00000000	3.07002000
Al16_OH	*OH	down	-13.78446000	-0.00000000	3.07002000
Al16_OH	*OH	down	-13.73434000	-0.00000000	3.07002000
Al16_OH	*OH	down	-13.68421000	-0.00000000	3.07002000
Al16_OH	*OH	down	-13.63409000	-0.00000000	3.07002000
Al16_OH	*OH	down	-13.58396000	-0.00000000	3.07002000
Al16_OH	*OH	down	-13.53383000	-0.00000000	3.07002000
Al16_OH	*OH	down	-13.48371000	-0.00000000	3.07002000
Al16_OH	*OH	down	-13.43358000	-0.00000000	3.07002000
Al16_OH	*OH	down	-13.38346000	-0.00000000	3.07002000
Al16_OH	*OH	down	-13.33333000	-0.00000000	3.07002000
Al16_OH	*OH	down	-13.28321000	-0.00000000	3.07002000
Al16_OH	*OH	down	-13.23308000	-0.00000000	3.07002000
Al16_OH	*OH	down	-13.18296000	-0.00000000	3.07002000
Al16_OH	*OH	down	-13.13283000	-0.00000000	3.07002000
Al16_OH	*OH	down	-13.08271000	-0.00000000	3.07002000
Al16_OH	*OH	down	-13.03258000	-0.00000000	3.07002000
Al16_OH	*OH	down	-12.98246000	-0.00000000	3.07002000
Al16_OH	*OH	down	-12.93233000	-0.00000000	3.07002000
Al16_OH	*OH	down	-12.88221000	-0.00000000	3.07002000
Al16_OH	*OH	down	-12.83208000	-0.00000000	3.07002000
Al16_OH	*OH	down	-12.78195000	-0.00000000	3.07002000
Al16_OH	*OH	down	-12.73183000	-0.00000000	3.07002000
Al16_OH	*OH	down	-12.68170000	-0.00000000	3.07002000
Al16_OH	*OH	down	-12.63158000	-0.00000000	3.07002000
Al16_OH	*OH	down	-12.58145000	-0.00000000	3.07002000
Al16_OH	*OH	down	-12.53133000	-0.00000000	3.07002000
Al16_OH	*OH	down	-12.48120000	-0.00000000	3.07002000
Al16_OH	*OH	down	-12.43108000	-0.00000000	3.07002000
Al16_OH	*OH	down	-12.38095000	-0.00000000	3.07002000
Al16_OH	*OH	down	-12.33083000	-0.00000000	3.07002000
Al16_OH	*OH	down	-12.28070000	-0.00000000	3.07002000
Al16_OH	*OH	down	-12.23058000	-0.00000000	3.07002000
Al16_OH	*OH	down	-12.18045000	-0.00000000	3.07002000
Al16_OH	*OH	down	-12.13033000	-0.00000000	3.07002000
Al16_OH	*OH	down	-12.08020000	-0.00000000	3.07002000
Al16_OH	*OH	down	-12.03008000	-0.00000000	3.07002000
Al16_OH	*OH	down	-11.97995000	-0.00000000	3.07002000
Al16_OH	*OH	down	-11.92982000	-0.00000000	3.07002000
Al16_OH	*OH	down	-11.87970000	-0.00000000	3.07002000
Al16_OH	*OH	down	-11.82957000	-0.00000000	3.07002000
Al16_OH	*OH	down	-11.77945000	-0.00000000	3.07002000
Al16_OH	*OH	down	-11.72932000	-0.00000000	3.07002000
Al16_OH	*OH	down	-11.67920000	-0.00000000	3.07002000
Al16_OH	*OH	down	-11.62907000	-0.00000000	3.07002000
Al16_OH	*OH	down	-11.57895000	-0.00000000	3.07002000
Al16_OH	*OH	down	-11.52882000	-0.00000000	3.07002000
Al16_OH	*OH	down	-11.47870000	-0.00000000	3.07002000
Al16_OH	*OH	down	-11.42857000	-0.00000000	3.07002000
Al16_OH	*OH	down	-11.37845000	-0.00000000	3.07002000
Al16_OH	*OH	down	-11.32832000	-0.00000000	3.07002000
Al16_OH	*OH	down	-11.27820000	-0.00000000	3.07002000
Al16_OH	*OH	down	-11.22807000	-0.00000000	3.07002000
Al16_OH	*OH	down	-11.17794000	-0.00000000	3.07002000
Al16_OH	*OH	down	-11.12782000	-0.00000000	3.07002000
Al16_OH	*OH	down	-11.07769000	-0.00000000	3.07002000
Al16_OH	*OH	down	-11.02757000	-0.00000000	3.07002000
