system	state	pair_role	atom1_index	atom2_index	distance_A	energy_eV_rel_EF	spin	pCOHP_raw	minus_pCOHP	source_file
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.91479	up	-0.1224	0.1224	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.91479	down	-0.34308	0.34308	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.86466	up	-0.15923	0.15923	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.86466	down	-0.00826	0.00826	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.86466	up	-0.05263	0.05263	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.86466	down	0.00302	-0.00302	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.86466	up	-0.10678	0.10678	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.86466	down	-0.22371	0.22371	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.81454	up	-0.19569	0.19569	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.81454	down	-0.00912	0.00912	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.81454	up	-0.13815	0.13815	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.81454	down	0.03166	-0.03166	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.81454	up	-0.37767	0.37767	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.81454	down	-0.6554	0.6554	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.76441	up	-0.20157	0.20157	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.76441	down	-0.0188	0.0188	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.76441	up	-0.14192	0.14192	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.76441	down	0.01445	-0.01445	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.76441	up	-0.32981	0.32981	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.76441	down	-0.4923	0.4923	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.71429	up	-0.14999	0.14999	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.71429	down	-0.03328	0.03328	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.71429	up	-0.08122	0.08122	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.71429	down	0.00388	-0.00388	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.71429	up	-0.15181	0.15181	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.71429	down	-0.14114	0.14114	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.66416	up	-0.11931	0.11931	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.66416	down	-0.05205	0.05205	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.66416	up	0.00163	-0.00163	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.66416	down	0.02797	-0.02797	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.66416	up	-0.45198	0.45198	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.66416	down	-0.12267	0.12267	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.61404	up	-0.13355	0.13355	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.61404	down	-0.06557	0.06557	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.61404	up	0.04797	-0.04797	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.61404	down	0.03702	-0.03702	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.61404	up	-0.59297	0.59297	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.61404	down	-0.11212	0.11212	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.56391	up	-0.09933	0.09933	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.56391	down	-0.07386	0.07386	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.56391	up	0.02679	-0.02679	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.56391	down	0.02225	-0.02225	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.56391	up	-0.1625	0.1625	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.56391	down	-0.12545	0.12545	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.51378	up	-0.05757	0.05757	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.51378	down	-0.06474	0.06474	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.51378	up	0.03313	-0.03313	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.51378	down	0.01708	-0.01708	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.51378	up	-0.12144	0.12144	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.51378	down	-0.16475	0.16475	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.46366	up	-0.00711	0.00711	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.46366	down	-0.06623	0.06623	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.46366	up	0.02779	-0.02779	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.46366	down	0.01888	-0.01888	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.46366	up	-0.25393	0.25393	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.46366	down	-0.22192	0.22192	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.41353	up	-0.00564	0.00564	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.41353	down	-0.06719	0.06719	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.41353	up	-0.00531	0.00531	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.41353	down	0.00207	-0.00207	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.41353	up	-0.42326	0.42326	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.41353	down	-0.26894	0.26894	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.36341	up	-0.06639	0.06639	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.36341	down	-0.03795	0.03795	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.36341	up	-0.0794	0.0794	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.36341	down	-0.02946	0.02946	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.36341	up	-0.43818	0.43818	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.36341	down	-0.20106	0.20106	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.31328	up	-0.06174	0.06174	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.31328	down	-0.02239	0.02239	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.31328	up	-0.14311	0.14311	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.31328	down	-0.02419	0.02419	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.31328	up	-0.24077	0.24077	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.31328	down	-0.13921	0.13921	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.26316	up	-0.03946	0.03946	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.26316	down	-0.0174	0.0174	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.26316	up	-0.09083	0.09083	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.26316	down	-0.04482	0.04482	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.26316	up	-0.21969	0.21969	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.26316	down	-0.14723	0.14723	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.21303	up	-0.06291	0.06291	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.21303	down	-0.01341	0.01341	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.21303	up	-0.0357	0.0357	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.21303	down	-0.14239	0.14239	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.21303	up	-0.51398	0.51398	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.21303	down	-0.33595	0.33595	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.16291	up	-0.15453	0.15453	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.16291	down	-0.02506	0.02506	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.16291	up	-0.06427	0.06427	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.16291	down	-0.10456	0.10456	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.16291	up	-0.48432	0.48432	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.16291	down	-0.27855	0.27855	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.11278	up	-0.3731	0.3731	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.11278	down	-0.07665	0.07665	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.11278	up	-0.11206	0.11206	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.11278	down	-0.03444	0.03444	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.11278	up	-0.40266	0.40266	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.11278	down	-0.23656	0.23656	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.06266	up	-0.44859	0.44859	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.06266	down	-0.10322	0.10322	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.06266	up	-0.06464	0.06464	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.06266	down	-0.03998	0.03998	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.06266	up	-0.40734	0.40734	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.06266	down	-0.34711	0.34711	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.01253	up	-0.32157	0.32157	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-5.01253	down	-0.06751	0.06751	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.01253	up	-0.03808	0.03808	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-5.01253	down	-0.02273	0.02273	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.01253	up	-0.20663	0.20663	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-5.01253	down	-0.21547	0.21547	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-4.96241	up	-0.24951	0.24951	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-4.96241	down	-0.04453	0.04453	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-4.96241	up	-0.06481	0.06481	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-4.96241	down	-0.01327	0.01327	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-4.96241	up	-0.11299	0.11299	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-4.96241	down	-0.11085	0.11085	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-4.91228	up	-0.20051	0.20051	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-4.91228	down	-0.03277	0.03277	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-4.91228	up	-0.22162	0.22162	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-4.91228	down	-0.01226	0.01226	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-4.91228	up	-0.10591	0.10591	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-4.91228	down	-0.10658	0.10658	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-4.86216	up	-0.18099	0.18099	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-4.86216	down	-0.01406	0.01406	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-4.86216	up	-0.52529	0.52529	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-4.86216	down	-0.00476	0.00476	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-4.86216	up	-0.07137	0.07137	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-4.86216	down	-0.04269	0.04269	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-4.81203	up	-0.2232	0.2232	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-4.81203	down	-0.01063	0.01063	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-4.81203	up	-0.87309	0.87309	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-4.81203	down	-0.00733	0.00733	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-4.81203	up	-0.07307	0.07307	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-4.81203	down	-0.00098	0.00098	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-4.76190	up	-0.50517	0.50517	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-4.76190	down	-0.05344	0.05344	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-4.76190	up	-0.90709	0.90709	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-4.76190	down	-0.01995	0.01995	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-4.76190	up	-0.15039	0.15039	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-4.76190	down	-0.24124	0.24124	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-4.71178	up	-0.58047	0.58047	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-4.71178	down	-0.07334	0.07334	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-4.71178	up	-1.13631	1.13631	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-4.71178	down	-0.04352	0.04352	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-4.71178	up	-0.24225	0.24225	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-4.71178	down	-0.67704	0.67704	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-4.66165	up	-0.24442	0.24442	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-4.66165	down	-0.03683	0.03683	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-4.66165	up	-0.60094	0.60094	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-4.66165	down	-0.03608	0.03608	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-4.66165	up	-0.16303	0.16303	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-4.66165	down	-0.37612	0.37612	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-4.61153	up	-0.14431	0.14431	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-4.61153	down	-0.02597	0.02597	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-4.61153	up	-0.27656	0.27656	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-4.61153	down	-0.03346	0.03346	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-4.61153	up	-0.06631	0.06631	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-4.61153	down	-0.10997	0.10997	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-4.56140	up	-0.17005	0.17005	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-4.56140	down	-0.02966	0.02966	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-4.56140	up	-0.35824	0.35824	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-4.56140	down	-0.02524	0.02524	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-4.56140	up	-0.04438	0.04438	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-4.56140	down	-0.09853	0.09853	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-4.51128	up	-0.18841	0.18841	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-4.51128	down	-0.03695	0.03695	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-4.51128	up	-0.20555	0.20555	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-4.51128	down	-0.01065	0.01065	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-4.51128	up	-0.05118	0.05118	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-4.51128	down	-0.04979	0.04979	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-4.46115	up	-0.13679	0.13679	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Oads	16	348	1.875883	-4.46115	down	-0.02611	0.02611	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-4.46115	up	-0.11485	0.11485	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	Coact-Obridge	16	259	2.069958	-4.46115	down	-0.00854	0.00854	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-4.46115	up	-0.1007	0.1007	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
Al16	*OH	neighbor-Obridge	51	259	2.112332	-4.46115	down	-0.03506	0.03506	source_manifest:COHP/PDOS/Al16/*OH/COHPCAR.lobster
