"energy_eV_rel_EF","Al_total_up","Al_total_down","Co_total_up","Co_total_down","H_total_up","H_total_down","O_total_up","O_total_down"
"-8.49215882","0.58345324857","0.4594221565","2.505668056113","1.0846061716400002","4.765971664580001","3.2524254382499995","12.304613901299994","8.363723561100002"
"-8.38115882","0.3950288628","0.5960301873","2.0112724151","1.5238791846","3.5645442347559997","4.544332479490001","9.319830595630002","11.749299214699997"
"-8.27115882","0.1993195542","0.4477783899","2.059608616248","1.2472311970999996","2.7862712742089997","3.7434557807499997","7.4661097718999985","9.7880231129"
"-8.16115882","0.205735183","0.23678364010000003","4.046784607","0.8707232018209998","4.342377101329002","2.582880213294999","11.789087200500003","6.88370772302"
"-8.05115882","0.28637300000000004","0.16935812014","6.729396255","0.78979179413","6.3987303657800005","2.3471608804889996","17.526451146","6.299229924700001"
"-7.940158820000001","0.28478655","0.213222508","9.159092633","1.1219374119999999","6.9231420833003","3.207444065129999","19.392013504","8.592612217500001"
"-7.830158819999999","0.25045663","0.280479775","13.61868297","1.7326202705000002","7.359710747609999","4.6055239235500025","21.211435992","12.456830092500002"
"-7.72015882","0.23886892","0.280312655","21.820888214500002","2.1592424045","9.087158950400005","5.3936982205999975","26.529845394000002","14.948901628399998"
"-7.609158819999999","0.2190417","0.24548801999999997","30.09967845","2.4438773840000003","10.724163297000002","5.8599572498","31.529006999","16.618911388000004"
"-7.49915882","0.18402709","0.24507128000000006","33.85035041","2.739409395","10.752623520999999","6.403278264199999","31.973783759999982","18.255722821500008"
"-7.3891588200000005","0.1459408","0.25393847","34.393785789999995","3.073282891","10.378944762","6.981264945199996","31.122752079999994","19.88343817200001"
"-7.27815882","0.11710720000000001","0.23100109000000002","34.40257562","3.3800617500000003","10.559856642000003","7.726359034600006","31.874336369999998","22.074256304999984"
"-7.16815882","0.10503559999999999","0.18972235999999998","34.30724692","3.3872506700000007","10.209376897999999","8.116623985099999","31.379448870000004","23.339636890000005"
"-7.058158820000001","0.1091875","0.16139109000000001","31.630122769999993","3.2031024599999998","8.993147020999999","7.934789315689999","28.159201429999996","22.925306963000004"
"-6.94815882","0.1336709","0.146895","27.380934390000004","3.2944339499999997","8.022578494000001","7.938381302999999","25.380245540000015","23.01028109984"
"-6.837158820000001","0.1772945","0.1492391","25.06233121","3.9635882799999997","7.500614225","9.036993923000008","24.338218659999995","26.357479050000016"
"-6.72715882","0.22204105999999998","0.15961229999999998","23.05609406","4.607466509999999","6.383591562999999","10.289206451","22.057180740000003","30.213974779999994"
"-6.61715882","0.25201812","0.1574336","21.561256619999998","4.55658397","5.012383332000001","10.262287056000003","19.268954885999992","30.281278130000004"
"-6.50615882","0.26552371","0.1466302","22.04281902","4.15664072","4.341478542","9.355033477599997","18.4185283","27.760482850000006"
"-6.39615882","0.29301419999999995","0.1303029","23.551115640000003","3.9267497782999996","4.164395331000001","8.458044655","18.766758142000008","25.339292729999993"
"-6.286158820000001","0.35246833","0.10487500000000001","25.59783174","3.8831884150000002","4.298601619","8.136793744400002","20.067137699999996","24.5356250846"
"-6.17515882","0.42119550000000006","0.09390889999999999","27.841928330000002","3.7398827679999997","4.8618090803","8.214105811","22.83001384","24.856298268"
"-6.065158820000001","0.5123095000000001","0.17878344","31.8673042","3.6390285804999998","5.531953510000001","8.502056362000001","26.577086","26.28983446"
"-5.955158819999999","0.6077775","0.39312730999999995","39.421602799999995","3.6258757729999997","5.944503369999999","8.354368863999998","30.480224999999997","27.224765679999997"
"-5.84515882","0.609692","0.60568427","44.6551113","3.86292476","5.452168039999997","7.680777270000001","30.8585377","27.09837648"
"-5.734158819999999","0.5192869999999999","0.6500003999999998","43.78333959999999","4.5744146595999995","4.022585660000002","7.761725999999999","26.7838742","28.852724500000004"
"-5.62415882","0.4408689","0.6391974","41.6002007","5.117753717","3.0374120700000002","8.489937729000003","23.8277256","31.648280899999992"
"-5.5141588200000005","0.4156879","0.759537","41.149288","5.00732831","3.1016779939999997","8.455618695999998","24.5093537","31.767709174999997"
"-5.40315882","0.4141404","0.8214578","41.868889","4.310676450000001","3.4930729589999996","7.050472813999998","26.286518600000008","27.500440413999986"
"-5.29315882","0.4336757","0.65989766","42.6292939","3.69973623","3.7329581249999992","5.332471390000001","27.406266700000003","22.58112734"
"-5.183158820000001","0.490354","0.5273655","42.224569900000006","4.11008608","4.1447877700000015","5.025619636700001","28.833860499999997","23.725525679999997"
"-5.07315882","0.54062","0.542645","41.08858959999999","4.895025245","4.986712809999999","5.922782042999998","31.563007999999996","28.87598154"
"-4.962158820000001","0.534567","0.52220899","39.968547","4.533595170000001","5.72288192","5.607643858","34.110586","28.125272059999997"
"-4.85215882","0.5078670000000001","0.54880385","38.529134299999996","3.78046892","5.768674360000001","4.120701089000001","34.395149999999994","24.47968288"
"-4.74215882","0.524802","0.68044022","38.573678699999995","4.13107341","5.489978240000001","3.3561352230000003","33.68297799999999","26.0683036"
"-4.6311588200000005","0.5495249999999999","0.6797773200000001","41.7089063","5.156705809","5.286393369999999","2.8963884314999992","33.710301","28.469611999999994"
"-4.52115882","0.504734","0.569069","45.563739","6.3021939","4.84734805","2.31219923","33.15899","29.950819999999997"
"-4.41115882","0.4206","0.5662440999999999","46.884217","7.6044694","4.151630990000001","2.1707040400000004","31.536838","34.509755999999996"
"-4.30015882","0.37173890000000004","0.5866254000000001","46.162278","7.996523290000001","3.6901237599999996","2.142304900000001","30.867757999999995","36.88675350000001"
"-4.19015882","0.35194369999999997","0.4725514","44.60526110000001","7.5599527","3.5817951299999997","1.8692163799999997","31.340605","34.075361300000004"
"-4.08015882","0.3287998","0.3468360999999999","41.8827565","8.656054000000001","3.478650150000001","1.8063576170000004","31.496528","35.8326251"
"-3.97015882","0.3121638","0.32295199999999996","39.8330858","11.2912149","3.2406459299999986","2.0548647599999996","31.978701000000004","44.54820849999999"
"-3.85915882","0.310287","0.3023164","40.73150150000001","13.1045926","2.9800117799999994","2.14198091","33.233906","50.4309518"
"-3.74915882","0.308046","0.24151430000000002","43.189308000000004","13.6541383","2.774019655000001","2.00393076","33.913545","50.878999"
"-3.6391588200000005","0.296382","0.2016072","44.0358555","13.945240200000002","2.5910901400000004","1.9050383299999998","33.831242","50.6760571"
"-3.52815882","0.289732","0.2127547","44.302824","15.052245600000001","2.4962790800000008","2.0285390499999996","35.54103799999999","53.62138900000001"
"-3.4181588200000004","0.283643","0.23785699999999999","46.026507","16.749450500000002","2.444521209999999","2.2663100000000003","38.105809","57.91612689999999"
"-3.30815882","0.2719146","0.231795","50.438280999999996","17.348221","2.296232090000001","2.2877722699999996","37.822224000000006","58.0172127"
"-3.1971588200000003","0.281281","0.2092812","58.37055600000001","16.732241900000002","2.1723505700000008","2.063458490000001","36.35553300000001","53.61654042800001"
"-3.08715882","0.309573","0.1998674","65.3962868","17.1466041","2.1586604799999995","1.9059209399999997","36.500960000000006","50.593789"
"-2.9771588199999997","0.327226","0.21064399999999997","67.648624","19.943631999999997","2.1359136399999996","2.0212069","36.660423","53.77885490000002"
"-2.86715882","0.340277","0.22605599999999998","65.28958899999999","22.188252","2.0465275099999998","2.16006554","36.467043","58.58166929999999"
"-2.7561588200000005","0.36615600000000004","0.22892429999999997","59.74886399999999","20.424919","1.9205984099999998","1.9870546499999997","37.419035","57.206845099999995"
"-2.64615882","0.38938800000000007","0.22376569999999998","53.495801099999994","16.308659","1.7810784499999992","1.58265993","38.081529999999994","50.48822070000001"
"-2.53615882","0.3650626","0.2416278","46.830037499999996","13.04227732","1.6108112099999998","1.2149302343900001","36.5802866","43.22401896"
"-2.42515882","0.283824","0.2776711","38.770993999999995","12.527069400000002","1.4084269999999997","1.0088082144","34.389255500000004","37.68724601000001"
"-2.3151588199999997","0.197189","0.26449808","30.8567536","17.798889820000003","1.24083225","0.9867243810000004","33.373856999999994","34.78033491599999"
"-2.2051588200000003","0.1359346","0.20232429","25.0268543","28.636871759999995","1.1253007200000003","1.133418251","32.41005869999999","35.590945219999995"
"-2.09515882","0.1029352","0.1473215","21.167503999999997","37.943322450000004","1.0569766700000003","1.3482485899999999","31.754663899999997","39.44178570000001"
"-1.9841588200000002","0.1009454","0.1118284","19.5911007","41.641404","1.0903923100000001","1.511875635","34.0488355","42.995121299999994"
"-1.87415882","0.1117619","0.08536302000000001","19.6966088","40.2927385","1.1715227300000004","1.5068346659999994","37.348398","42.46828790000003"
"-1.7641588200000005","0.1129821","0.06414902","19.2639533","34.5300466","1.17010152","1.2530624499999998","37.3559827","35.429284769999995"
"-1.6531588199999998","0.1091919","0.04977183","18.117740100000002","31.621719000000002","1.10107101","0.9359250799999999","35.042975200000015","25.161533330999994"
"-1.5431588200000004","0.1200161","0.05041887","17.421925199999997","40.27299946000001","1.06491066","0.8327735289999997","33.889372800000004","17.616564289"
"-1.43315882","0.14212740000000001","0.0756104","16.9068797","55.821321530000006","1.056474192","0.92740712","33.685378199999995","14.448915708999998"
"-1.3221588200000003","0.143261","0.12298129999999999","15.2632102","68.16618939","0.97951199","1.120666099","31.696448089999983","17.306636412000007"
