"energy_eV_rel_EF","Co_total_up","Co_total_down","H_total_up","H_total_down","O_total_up","O_total_down"
"-5.26363345","64.356702","1.9056313589999998","4.014940100000001","3.1545625725799993","32.209319","9.81748259"
"-5.15863345","59.728281200000005","1.062505316779","4.4133515999999995","2.5651223432","31.671027000000002","7.94947827"
"-5.0536334499999995","62.334588100000005","1.39677642087","4.625981","4.2179050379100005","32.434857","12.951109314000002"
"-4.94763345","56.2749468","0.9478097096900001","4.5882804","3.1898190626819996","30.278827","9.580038594400001"
"-4.842633449999999","42.36322769999999","-0.19974794299999998","3.8559117","0.7039020369000005","24.117108099999996","1.3894843569999997"
"-4.736633449999999","36.2085763","-0.332744071","2.9675470000000006","-0.24151509958000006","19.017367000000004","-1.1027815767000004"
"-4.631633450000001","47.7259176","2.930945857","2.9711050999999977","0.23033862070000002","20.186991000000006","5.875133679999998"
"-4.525633450000001","62.79402199999999","9.93714097","3.358937099999999","1.2645604840000004","23.166589","20.5534878"
"-4.42063345","66.025846","15.374858699999999","3.4026777000000004","2.1333752299999995","23.526805999999993","32.353301319999986"
"-4.3146334500000005","63.5552363","14.91691236","3.649449500000001","2.2304105299999994","25.020874999999997","32.73658540000001"
"-4.20963345","60.35653800000001","11.62877389","3.944862340000001","1.7632543799999998","27.263986999999997","27.142669900000005"
"-4.10363345","55.6840584","10.570951209999999","3.70088517","1.47717643","27.323809","25.9174765"
"-3.9986334500000003","52.446132999999996","12.3995472","3.3234990000000004","1.5944858199999998","27.190840000000005","30.071566999999995"
"-3.8926334500000004","47.7687933","14.416201999999998","3.03903741","1.7675483699999996","26.78838800000001","33.653305"
"-3.78763345","36.6151999","15.8762894","2.414567002000001","1.8882534","22.687525999999995","35.6699007"
"-3.6826334500000004","26.975394899999998","17.633809","1.7067699990000005","2.0210413999999997","18.68309100000001","38.17851399999999"
"-3.5766334500000005","31.193744000000006","18.662672399999998","1.928198000000001","2.0421500999999993","24.740952","39.646014"
"-3.47163345","43.750211","18.145927999999998","2.9283543000000005","1.9454149999999995","38.425893","40.493981"
"-3.3656334500000002","49.28947","16.621744","3.2805277999999993","1.8730700999999998","44.379614999999994","42.194047000000005"
"-3.26063345","46.08395","15.093651000000001","2.5476115","1.9201649000000005","37.903416","44.262977"
"-3.15463345","48.22233","16.45814","1.9460609000000004","2.1851016000000003","33.363275","49.917396000000025"
"-3.0496334500000004","64.761557","22.615177000000003","2.2927440000000003","2.604565399999999","40.88333600000001","61.828979999999994"
"-2.9436334500000005","88.83061200000002","29.900152","2.9187360999999994","2.9585898","49.94438500000001","75.523343"
"-2.83863345","108.79711699999999","33.070685000000005","3.0431088999999982","3.0481718000000004","47.841958000000005","83.74280800000001"
"-2.7326334500000002","113.89341200000001","32.469436","2.6758348999999995","2.8664487000000003","38.21311299999999","84.727044"
"-2.62763345","99.8234326","30.128641","2.13606","2.493200199999999","30.944481999999997","78.84467599999998"
"-2.52163345","78.17672519999999","27.035093","1.7336994","2.0483874999999996","29.271729999999998","70.09448210000004"
"-2.4166334500000004","64.064409","24.748665","1.6236386999999994","1.71880739","30.792719999999992","65.30832820000002"
"-2.31163345","57.180416","23.140651499999997","1.6099558999999999","1.5259323699999998","32.17302600000001","62.61104049999998"
"-2.20563345","49.53144500000001","21.560126000000004","1.4805515000000005","1.3818456300000002","33.022691","57.05236709999999"
"-2.1006334500000006","39.85851600000001","21.3607685","1.3155922099999997","1.3628933100000002","34.338425","52.98043200000001"
"-1.9946334499999998","30.645633999999998","21.963733","1.2176484300000001","1.4860473200000002","35.754476000000004","54.264375699999995"
"-1.8896334500000003","24.379049000000002","19.548021900000002","1.2230140400000002","1.4631425987000002","38.733676","53.4394366"
"-1.7836334500000004","22.203082000000002","13.8005715","1.3179000300000001","1.1661355780000005","43.5057881","45.375885499999995"
"-1.67863345","21.246777","9.092182834","1.37451103","0.828751407","46.3609563","35.5540208"
"-1.57263345","20.857277","7.25422611","1.4732372999999996","0.6167582049999999","50.265904999999975","28.618740699999993"
