"energy_eV_rel_EF","Co_total_up","Co_total_down","H_total_up","H_total_down","O_total_up","O_total_down"
"-1.6632249499999996","21.106224","8.51265077","1.3397766599999998","0.7285009110000001","45.170203499999985","32.147978479999985"
"-1.5572249499999997","21.466820000000002","6.99200595","1.4718371899999998","0.6000133649999999","49.72800850000002","27.651447884000003"
"-1.4512249499999998","22.913275","7.136309209000002","1.6902356700000005","0.5314835204999999","56.165420599999976","24.124542764"
"-1.34522495","23.065057","17.662472600000005","1.7552316599999997","0.6867877869999999","56.93121750000002","24.213453149999996"
"-1.23922495","21.318139","49.99566588999999","1.5872465099999995","1.170317235","50.24788190000002","27.641768149999997"
"-1.1332249500000002","19.488927599999997","97.37899429999999","1.3539015699999997","1.7576635999999999","42.59251709999999","30.082333599999995"
"-1.0272249499999995","18.340604999999996","136.3426416","1.1581877700000003","2.1769605800000003","38.22139890000001","32.55965810000001"
"-0.9212249499999996","18.399128899999997","147.01932530000002","1.0417694899999999","2.2246459000000005","37.568826900000005","35.35635939999999"
"-0.8152249499999997","19.789533700000003","125.49964100000003","1.02122455","1.7873383199999993","39.79246319999999","33.989105499999994"
"-0.7102249500000002","20.5484705","88.4242495","0.9984536399999998","1.1186271200000004","41.04581220000001","26.85783068"
"-0.6042249499999994","18.8837059","53.7350931","0.8642923899999998","0.5851909659999998","37.2345954","17.55702102"
"-0.49822495","16.632092090000004","24.96952231","0.7056269100000001","0.29263855741199996","31.761663400000007","11.220002117999998"
"-0.3922249499999997","16.50173553","5.44810923492","0.66428474","0.17593522368700001","31.21154820000001","8.939889324000001"
"-0.2862249499999998","19.718034199999998","-1.299263591","0.7918112799999999","0.11489978150000002","39.14564720999999","6.61938024127"
"-0.18022494999999994","25.5365904","-1.00368001373","1.0316078","0.08204354375999999","52.845440200000006","4.988179557170001"
"-0.07422495000000007","27.934984429999997","0.06522104245","1.13621096","0.104784940445","58.66435909999999","6.59338035756"
"0.03177505000000025","21.130836999999996","0.35184391038999996","0.8799137391000001","0.10830104534639999","44.993473455","6.689634925952"
"0.13777505000000012","9.506605888371002","0.18026281143","0.4096580474999999","0.055669035757799995","20.635778490000003","3.3184286861550003"
"0.24377505","1.9922102173999998","0.1015978189786","0.08070459679999999","0.017047632890900003","3.9797000299999996","1.437146205547"
"0.3497750500000003","2.854345910362","0.20008099091670004","0.05733288325000001","0.019476782906749993","2.6116783420000007","2.322974117606"
"0.4557750500000002","9.119382485100003","0.19442833540629995","0.21329529167999994","0.020233115515430007","9.993793610089998","2.289233141454"
"0.56177505","12.29016214701","0.06562993070289","0.29455105172","0.007064094962316505","13.882582477699998","0.78004061804495"
"0.6677750499999999","8.246105221199997","-0.00676318634736","0.19644024370000002","-0.0007653897162000003","9.236743553","-0.08031889583929999"
"0.7737750500000002","3.1711582935888","-0.012948083496819997","0.074008204242","-0.00106287985334","3.3104494209100004","-0.1110735369482"
"0.8797750500000001","1.4065469961960002","-0.049069686381999995","0.032529308279","-0.0006646282644000001","1.2570158931700004","-0.033120251889999994"
"0.9847750500000001","0.7082871206418402","-0.30895831275","0.016589131376199995","-0.0026913909020000004","0.6189470050600001","-0.04505841110100001"
"1.09077505","0.05824871106299991","-0.9597134619000002","0.001385457021902","-0.0075373860910000045","0.043409905214000066","-0.1159271509"
"1.1967750500000003","-0.10104843685200002","-0.4766781722722699","-0.0023733511936","-8.957129599999956e-05","-0.09776748760299996","-0.005413361999999996"
"1.3027750500000002","-0.0396193000468","6.020467820400001","-0.0009318659213299997","0.05721239188910001","-0.037891458316899995","0.8238062307399998"
"1.40877505","-0.006135477975653","22.090880439","-0.000144363890347","0.17256310932700003","-0.00585925750701","2.6404065757999993"
"1.5147750500000001","-0.00047137969385300014","40.385439668","-1.1091710666840003e-05","0.27263012097999995","-0.0004499860109637","4.688114204"
"1.6207750500000002","-1.9214779509965e-05","43.423539111","-4.5214864097600014e-07","0.25958562694","-1.8340030519760002e-05","5.04411592"
"1.72677505","-4.2780936009983996e-07","27.8936418745","-1.006807570338e-08","0.15535486484000002","-4.0835583807730004e-07","3.4052325773999996"
"1.8327750500000002","-5.280902655086e-09","14.807841575000001","-1.2434252530870002e-10","0.10130229050435999","-5.041303195450001e-09","3.156904690000001"
"1.93877505","-5.7725755811999996e-11","17.872162669","-1.4085481249999999e-11","0.16214647701999996","-8.08102816e-11","6.4172347786"
"2.04477505","-2.448345855700001e-09","26.389066899","-1.5238085939999998e-09","0.24368401878999996","-5.30406055e-09","9.724069552"
"2.15077505","-1.5829708647e-07","25.609401522","-9.866621679999998e-08","0.23449849211999998","-3.437596010999999e-07","9.021920986999998"
"2.25677505","-5.713588061e-06","16.6747302754","-3.568801641e-06","0.15471139283","-1.2451764490000001e-05","5.686543232999999"
"2.36277505","-0.00011371793504000001","7.6460219846","-7.126208099999998e-05","0.0732819658433","-0.0002491992623","2.5754664462"
"2.46877505","-0.0012151015245999998","3.1604145716800005","-0.0007653584939999996","0.029538038324999995","-0.002685956838","0.9427221557000001"
"2.5747750500000004","-0.006480391564999999","3.3227784166999985","-0.004119185970000001","0.025591529443999998","-0.014548901509999998","0.8162577645"
"2.67977505","-0.012531933330000003","5.1209889115000005","-0.008189252379999998","0.03257674149","-0.02946107010000001","1.22848746506"
"2.7857750500000003","0.023440315489000003","6.1543831828","0.013909154729800003","0.04004876141000001","0.04687134141999996","1.4724043741"
"2.89177505","0.149325702245","7.158967054729998","0.09314532260000001","0.09098949473000001","0.3260242923","1.8601168378999997"
"2.99777505","0.27401030379","8.446489133310001","0.17333771999999997","0.19741516811000007","0.6152240841000001","2.5811375467999995"
"3.1037750500000003","0.29541316333","8.054234219999998","0.1961648857","0.26538053645","0.7211459250000001","2.743589992499999"
"3.20977505","0.33342908025","12.227336288000002","0.25261301199999997","0.3154308581","0.9808060259799998","2.5803333889999998"
"3.31577505","0.41093711690000007","31.840970500000005","0.3646173430000001","0.5006551630000001","1.4429702000000002","3.2907418"
"3.42177505","0.391120332","61.60743792","0.4407156959999998","0.8067482919999999","1.7499270000000002","4.8906260999999995"
"3.5277750500000002","0.358352979","78.28700506000001","0.5370671510000001","1.0539667699999997","2.1595807999999996","6.097083"
"3.63377505","0.41705918699999994","75.71003318000001","0.6826981640000002","1.03961875","2.7925509999999996","5.80811"
